epoch,value
0,30.352391958236694
1,27.984580516815186
2,27.496062994003296
3,27.425605058670044
4,27.360581398010254
5,27.24243450164795
6,27.157599925994873
7,26.963484525680542
8,26.779232263565063
9,26.595747232437134
10,26.41361904144287
11,26.317773580551147
12,26.018927574157715
13,25.700146436691284
14,25.455950498580933
15,25.260910987854004
16,25.11338186264038
17,24.91204857826233
18,24.894976377487183
19,24.78281831741333
20,24.832135438919067
21,24.69568634033203
22,24.69071388244629
23,24.512165784835815
24,24.20962405204773
25,23.977422952651978
26,23.79848074913025
27,23.77272343635559
28,23.735743284225464
29,23.64684557914734
30,23.616125345230103
31,23.673211812973022
32,23.596588611602783
33,23.644335746765137
34,23.66398286819458
35,23.589112758636475
36,23.61068844795227
37,23.57281756401062
38,23.566377878189087
39,23.522990942001343
40,23.48835253715515
41,23.508819103240967
42,23.45148015022278
43,23.4860942363739
44,23.39387035369873
45,23.4834988117218
46,23.439234733581543
47,23.464956998825073
48,23.463102102279663
49,23.433869123458862
50,23.42279314994812
51,23.39983630180359
52,23.438036680221558
53,23.42274498939514
54,23.40841269493103
55,23.383777141571045
56,23.387369394302368
57,23.383713960647583
58,23.386316061019897
59,23.34253191947937
