epoch,value
0,29.21739797973633
1,28.27808274078369
2,27.983010345458986
3,27.915415439605713
4,27.915914432525636
5,27.81305879211426
6,27.59897671508789
7,27.393310169219973
8,27.14734070968628
9,27.014993770599364
10,26.756602195739745
11,26.559574081420898
12,26.309664070129394
13,25.926443920135497
14,25.639849029541015
15,25.441342483520508
16,25.295398113250734
17,25.28430443572998
18,25.09475510787964
19,25.05980749130249
20,24.99950901412964
21,24.998653533935546
22,24.943688404083254
23,24.60753147506714
24,24.166979671478273
25,24.01306597518921
26,23.948010902404786
27,23.96260333251953
28,23.903550254821777
29,23.889298683166505
30,23.86270445251465
31,23.852732593536377
32,23.90562323379517
33,23.813554428100588
34,23.82092380142212
35,23.838880237579346
36,23.79142119216919
37,23.812727863311768
38,23.74732027435303
39,23.716591587066652
40,23.688991168975832
41,23.70936675643921
42,23.709462421417236
43,23.678664600372315
44,23.630352500915528
45,23.693984546661376
46,23.649728294372558
47,23.655700305938723
48,23.660561901092528
49,23.672783435821533
50,23.673223476409913
51,23.641955257415773
52,23.707544788360597
53,23.63135278701782
54,23.648435047149658
55,23.6330922164917
56,23.637155628204347
57,23.624871097564696
58,23.594916652679444
59,23.623207870483398
