epoch,value
0,501.51085153590645
1,252.21359629504772
2,189.44546945349558
3,161.99799272566912
4,146.7228819576079
5,137.20362105852524
6,127.83157894333432
7,120.43634774064614
8,113.50303550759789
9,106.67603343241923
10,101.35304076756866
11,98.88322592445518
12,94.94336477576987
13,91.74704468123352
14,89.36173040841467
15,87.54727602122163
16,84.40488581718593
17,82.17586782269552
18,82.52601270704298
19,77.86480171772224
20,74.91060557614055
21,73.47519065863182
22,70.16761679601187
23,67.18220315902506
24,64.17252049614034
25,63.67001559803989
26,62.05788138053992
27,60.99974368733524
28,59.22419832600878
29,58.56981341721027
30,57.92629341919045
31,58.80224546057065
32,58.84822628636716
33,57.32669021977188
34,56.686847148356854
35,54.73272739861332
36,53.52572644853605
37,54.08555478474302
38,54.290261547974865
39,51.902914992323865
40,51.043604591196754
41,50.176965027730255
42,49.638039908902485
43,49.343332812918234
44,50.439549453656205
45,49.06117950343643
46,49.57512912026462
47,49.53765604205057
48,49.53269468927657
49,47.573242440563455
50,46.48904826762798
51,46.985239851126536
52,45.939474982184336
53,44.17845634316734
54,43.93400644338297
55,43.0511755822234
56,43.67447703697628
57,44.30191753615521
58,43.89528148212688
59,48.760864455681045
60,45.7279912150365
61,44.22382759533715
62,44.27188053802815
63,45.78534126021385
64,48.27311410885706
65,46.99232667136186
66,46.13078623757869
67,43.314748909315256
68,44.274801198556844
69,45.36115577108314
70,45.37494940084738
71,44.033024916257034
72,42.62353997174554
73,43.460883123641
74,41.21882340610597
75,43.398441016853035
76,42.138418976088346
77,40.54231535473906
78,40.71972774762845
79,40.09672805906937
80,39.47042945197395
81,38.942740399493175
82,41.68172538147056
83,38.52629510503046
84,37.81527764843423
85,37.338515554267204
86,38.299255410667456
87,40.830830864850334
88,38.76326854600628
89,37.46137481656128
90,37.58606962515883
91,36.354118189914544
92,35.70235262325869
93,35.46420431176138
94,35.417554615300894
95,35.49638263286869
96,38.689721632615615
97,43.51960552985181
98,38.425049009330934
99,37.313250018637135
100,36.328340135179126
101,35.217832517923306
102,34.71033723660906
103,34.69888091757751
104,35.224121479072956
105,35.63415821126469
106,36.097599912659575
107,35.369654556261914
108,36.941019684637695
109,36.51582976582595
110,34.93711607670348
111,33.6334484849118
112,34.81529128782547
113,37.555063052415655
114,36.49352563706507
115,35.15037143435467
116,33.930147841170026
117,33.40735690059344
118,33.2036479176181
119,34.20672278231101
120,34.893249589824755
121,34.46713884704074
122,33.528751561266134
123,33.26568182055624
124,32.691297997160426
125,32.58425378864527
126,32.43587874741363
127,32.34922668265411
128,32.287825616435086
129,34.64659333808351
130,34.251574049482834
131,32.86079223761948
132,34.86387047649178
133,41.88692081231678
134,38.95278592100568
135,35.64110653601544
136,34.19268327848917
137,33.19755124928617
138,32.71515434321373
139,32.63803914867071
140,35.118621156543064
141,32.19824767887283
142,31.50915873769916
143,30.802157877704143
144,30.845875159202947
145,31.95683462958892
146,32.46046581419316
147,33.55172464348337
148,33.38743884414394
149,32.04562280713747
150,31.225072316579276
151,30.6043821059385
152,30.591249833040603
153,31.34890186165058
154,29.945473802437913
155,29.576322850261985
156,29.274157334311294
157,29.124524139166855
158,28.618614254055082
159,28.609281086381458
160,30.939773554363246
161,33.4396307453444
162,30.696420899187316
163,29.69987354075489
164,29.67418000192353
165,30.989024520278335
166,29.515993318237506
167,29.00471101990496
168,30.202182534415964
169,28.55007355388253
170,27.938862483748117
171,27.627777890042143
172,27.68862012602285
173,27.690241870156346
174,27.532935218279913
