epoch,value
0,245.4722510123298
1,156.17180879012398
2,135.70201466205214
3,125.71329677127484
4,118.82579280514348
5,111.06945266290964
6,106.07009464256704
7,103.49458938915923
8,101.6113304210295
9,99.82373248498696
10,98.43112222999616
11,97.32865181762465
12,96.47971016319578
13,95.9954488801145
14,98.15927197288701
15,98.15539573280032
16,98.98526348553894
17,96.85876355522747
18,100.47579669916337
19,100.14260857335111
20,101.73919890895908
21,100.55817017293833
22,99.32787102625366
23,100.66610615375137
24,105.38485133093562
25,110.43876104228663
26,112.10104535396698
27,108.80544111976552
28,110.00191591547657
29,116.05896198294339
30,113.48122560324425
31,116.36349255682616
32,116.07415790521806
33,117.70253026778396
34,118.40275963420903
35,114.2370607026358
36,113.31442100366257
37,113.85040506460265
38,110.22949583922532
39,106.64468457342771
40,108.59960613286788
41,109.84696545952434
42,110.25683221943211
43,106.42345191364252
44,102.80760016342192
45,101.82428155621419
46,100.96946516127127
47,102.26063365683889
48,102.29479373866984
49,100.05032063359799
