experiment,variant,dataset,stage,method,log_partition_mean,log_partition_std,leaf_mean,leaf_std,sum_mean,sum_std,product_mean,product_std,nodes_mean,nodes_std,parameters_mean,parameters_std,optimizer_steps_mean,optimizer_steps_std,epochs_run_mean,epochs_run_std,best_epoch_mean,best_epoch_std,checkpoint_nll_mean,checkpoint_nll_std,fit_s_mean,fit_s_std,final_train_nll_mean,final_train_nll_std,lr_mean,lr_std,epochs_budget_mean,epochs_budget_std,batch_size_mean,batch_size_std,n_seeds,seeds,axis:variant,shortcut_auroc_mean,shortcut_auroc_std,shortcut_channel_mean,shortcut_channel_std,shortcut_n_dev_mean,shortcut_n_dev_std,shortcut_n_eval_mean,shortcut_n_eval_std,shortcut_features_mean,shortcut_features_std,components_mean,components_std,rank_mean,rank_std,selection_score_mean,selection_score_std,n_stabilizations_mean,n_stabilizations_std,oracle_max_error_mean,oracle_max_error_std,query_s_mean,query_s_std,warmup_s_mean,warmup_s_std,n_mean,n_std,n_observed_mean,n_observed_std,n_observed_min_mean,n_observed_min_std,n_observed_max_mean,n_observed_max_std,cost_passes_mean,cost_passes_std,cost_node_visits_mean,cost_node_visits_std,cost_boundary_visits_mean,cost_boundary_visits_std,cost_n_masks_mean,cost_n_masks_std,cost_seconds_mean,cost_seconds_std,cost_node_evaluations_mean,cost_node_evaluations_std,cost_boundary_elements_mean,cost_boundary_elements_std,cost_output_elements_mean,cost_output_elements_std,cost_peak_boundary_bytes_mean,cost_peak_boundary_bytes_std,empirical_log_dependence_mean_mean,empirical_log_dependence_mean_std,empirical_log_dependence_abs_mean_mean,empirical_log_dependence_abs_mean_std,empirical_log_dependence_sd_mean,empirical_log_dependence_sd_std,empirical_log_dependence_q05_mean,empirical_log_dependence_q05_std,empirical_log_dependence_q95_mean,empirical_log_dependence_q95_std,oracle_conditional_bias_mean,oracle_conditional_bias_std,oracle_conditional_mae_mean,oracle_conditional_mae_std,oracle_conditional_max_abs_mean,oracle_conditional_max_abs_std,oracle_conditional_corr_mean,oracle_conditional_corr_std,oracle_marginal_bias_mean,oracle_marginal_bias_std,oracle_marginal_mae_mean,oracle_marginal_mae_std,oracle_marginal_max_abs_mean,oracle_marginal_max_abs_std,oracle_marginal_corr_mean,oracle_marginal_corr_std,oracle_R_bias_mean,oracle_R_bias_std,oracle_R_mae_mean,oracle_R_mae_std,oracle_R_max_abs_mean,oracle_R_max_abs_std,oracle_R_corr_mean,oracle_R_corr_std,oracle_log_px_bias_mean,oracle_log_px_bias_std,oracle_log_px_mae_mean,oracle_log_px_mae_std,alpha_mean,alpha_std,calibration_n_mean,calibration_n_std,threshold_mean,threshold_std,score_range_mean,score_range_std,fpr_mean,fpr_std,power_mean,power_std,auroc_mean,auroc_std,ap_mean,ap_std,auroc[independent_block]_mean,auroc[independent_block]_std,loc_ap_mean,loc_ap_std,loc_ap_n_mean,loc_ap_n_std,loc_n_no_observed_target_mean,loc_n_no_observed_target_std,loc_n_all_observed_are_targets_mean,loc_n_all_observed_are_targets_std,loc_n_ambiguous_mean,loc_n_ambiguous_std,loc_n_unique_mean,loc_n_unique_std,loc_n_abstained_no_alarm_mean,loc_n_abstained_no_alarm_std,loc_unique_top1_accuracy_mean,loc_unique_top1_accuracy_std,end_to_end_unique_top1_mean,end_to_end_unique_top1_std
diagnosis_baselines,interface,synthetic,diagnosis,model,-1.7881393432617188e-07,1.7881393432617188e-07,64.0,0.0,81.0,0.0,384.0,0.0,529.0,0.0,2688.0,0.0,1045.3333333333333,267.8905249039864,130.66666666666666,33.4863156129983,111.0,39.35733730830886,19.236195882161457,0.2126091407477523,3.518969933191935,0.9394352311941927,19.058681805928547,0.02975714045765407,0.02,0.0,150.0,0.0,128.0,0.0,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_baselines,interface,synthetic,diagnosis,shortcut audit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,0.48155,0.02226208941227215,0.0,0.0,400.0,0.0,400.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_baselines,interface,synthetic,diagnosis,model gaussian_fitted,,,,,,,,,,,152.0,0.0,,,,,,,,,0.0007269303326514395,3.431889428996029e-05,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,1.0,0.0,16.0,0.0,-12.821748786018167,0.12369962202366144,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_baselines,interface,synthetic,diagnosis,model lowrank_fitted,,,,,,,,,,,160.0,0.0,,,,,,,,,0.02818606899988178,0.002044639857819372,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,1.0,0.0,8.0,0.0,-13.013370214408935,0.07255858040650201,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_baselines,interface,synthetic,diagnosis,model gmm_fitted,,,,,,,,,,,152.0,0.0,,,,,,,,,0.27986508333318244,0.02522156458012296,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,1.0,0.0,16.0,0.0,-12.822991948759437,0.12458720300426412,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_baselines,interface,synthetic,diagnosis,query full | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,5.086263020833333e-06,7.283807905444845e-07,0.014247277665466148,6.488860629826102e-05,0.008707194666688641,1.6925460671939012e-05,400.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,802.0,0.0,32.0,0.0,1.0,0.0,0.014132,6.437390775772506e-05,320800.0,0.0,25600.0,0.0,1600.0,0.0,51200.0,0.0,1.1442604064941406,0.3461530529868585,1.4909125169118245,0.13228758547023328,1.3343346516291301,0.08332829941991353,-1.2860190669695537,0.5903610642309582,3.1557095050811768,0.5320027711778994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_baselines,interface,synthetic,diagnosis,known-law error full | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7250668592547423,0.15597043428209176,3.0344469860666137,0.0368512908667672,45.183264677644104,13.34308537899102,0.4655960094301031,0.02397920100906941,0.12394288454772422,0.009045789134236813,0.3604444687962292,0.02255982470076967,5.788147314317225,2.070297822538453,0.9484144094489245,0.009161252324552664,0.6011239749553708,0.15011993262415124,2.9570095620690893,0.03701148588885343,45.00310623002151,13.567524066681631,0.49404520324355294,0.05587728870143659,-1.7518041134686826,0.4638859128352691,6.399490718219475,0.1667331395948257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_baselines,interface,synthetic,diagnosis,joint | full | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05000000000000001,8.498374721940739e-18,200.0,0.0,30.234938939412434,3.630755454005138,43.384948094685875,12.370774408774249,0.051666666666666666,0.04536885862938733,0.07333333333333332,0.06934214687571573,0.5970750000000001,0.008623079496328442,0.5626893172417983,0.014929831710430946,0.5970750000000001,0.008623079496328442,0.6419444444444444,0.009477067838462154,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,185.33333333333334,13.868429375143148,0.4483333333333333,0.010408329997330672,0.043333333333333335,0.04645786621588784
diagnosis_baselines,interface,synthetic,diagnosis,independent | full | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05000000000000001,8.498374721940739e-18,200.0,0.0,31.52958043416341,3.2509096322637543,45.28437042236328,11.735009138996126,0.056666666666666664,0.04368447474027052,0.03666666666666666,0.03403429642777023,0.5223333333333333,0.002876883441040573,0.4970530357206124,0.001945411399617532,0.5223333333333333,0.002876883441040573,0.5441666666666666,0.012583057392117928,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,192.66666666666666,6.8068592855540455,0.33,0.01802775637731994,0.0033333333333333335,0.005773502691896258
diagnosis_baselines,interface,synthetic,diagnosis,marginal_max | full | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05000000000000001,8.498374721940739e-18,200.0,0.0,9.71554946899414,1.3251641463202186,16.428377787272137,2.487729886730254,0.051666666666666666,0.03685557397915997,0.06666666666666667,0.04932882862316247,0.5667333333333334,0.011833323796944505,0.5454290269960629,0.004652927864603042,0.5667333333333334,0.011833323796944505,0.5441666666666666,0.012583057392117928,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,186.66666666666666,9.865765724632494,0.33,0.01802775637731994,0.023333333333333334,0.01607275126832159
diagnosis_baselines,interface,synthetic,diagnosis,conditional_max | full | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05000000000000001,8.498374721940739e-18,200.0,0.0,9.239198684692383,1.2983561746292624,15.82684580485026,2.4439673289028865,0.04833333333333334,0.03253203549323856,0.17666666666666667,0.09878427675158295,0.6582583333333334,0.013333301432253518,0.6575835901023624,0.021396323938266373,0.6582583333333334,0.013333301432253518,0.6419444444444444,0.009477067838462154,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,164.66666666666666,19.75685535031659,0.4483333333333333,0.010408329997330672,0.12833333333333333,0.05575242894559244
diagnosis_baselines,interface,synthetic,diagnosis,relational_max | full | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05000000000000001,8.498374721940739e-18,200.0,0.0,1.631063461303711,0.17230493139614564,8.388753255208334,0.7286263144245185,0.06833333333333333,0.03752776749732568,0.32,0.03968626966596887,0.7177625,0.019512644137840443,0.746919763028194,0.034747580605467836,0.7177625,0.019512644137840443,0.7136111111111111,0.011794929858645652,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,136.0,7.937253933193772,0.5433333333333333,0.016072751268321604,0.24833333333333332,0.03752776749732569
diagnosis_baselines,interface,synthetic,diagnosis,query full | known_law_oracle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0016616943345676798,3.0263986314850964e-05,0.0014611810001952108,3.5058336467038966e-05,400.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,7.458060888417314,0.25529820977805073,7.487742644178159,0.25596136975985045,4.29311638370771,0.41949207003236205,1.7165980586251164,0.2537650127276923,15.199188680483672,0.48829298369248797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_baselines,interface,synthetic,diagnosis,known-law error full | known_law_oracle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5700924586837752e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.850462293418876e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_baselines,interface,synthetic,diagnosis,joint | full | known_law_oracle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05000000000000001,8.498374721940739e-18,200.0,0.0,17.91450230193044,0.8029985958891804,63.27637329993559,16.883520915475263,0.06166666666666667,0.03752776749732568,0.6849999999999999,0.03499999999999997,0.888475,0.0024337471109381866,0.9132739110151573,0.001032124340263655,0.888475,0.0024337471109381866,0.938888888888889,0.004455281925651481,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,63.0,7.0,0.8916666666666667,0.012583057392117928,0.6633333333333334,0.028867513459481315
diagnosis_baselines,interface,synthetic,diagnosis,independent | full | known_law_oracle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05000000000000001,8.498374721940739e-18,200.0,0.0,30.394810637944857,1.7456559266015603,37.673969515783064,12.89465205486235,0.05000000000000001,0.03,0.03333333333333333,0.020816659994661327,0.5234166666666666,0.004127070187594757,0.4953227809589944,0.004301656105251656,0.5234166666666666,0.004127070187594757,0.5505555555555555,0.020165690977315714,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,193.33333333333334,4.163331998932265,0.34,0.027838821814150105,0.0033333333333333335,0.002886751345948129
diagnosis_baselines,interface,synthetic,diagnosis,marginal_max | full | known_law_oracle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05000000000000001,8.498374721940739e-18,200.0,0.0,9.192884101667678,0.7963954592303953,11.261155906764195,2.2620011769434365,0.055,0.030000000000000002,0.06666666666666667,0.05131601439446884,0.5722833333333334,0.003110122920936335,0.5452595549502569,0.009046311259488038,0.5722833333333334,0.003110122920936335,0.5505555555555555,0.020165690977315714,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,186.66666666666666,10.263202878893768,0.34,0.027838821814150105,0.021666666666666667,0.018929694486000914
diagnosis_baselines,interface,synthetic,diagnosis,conditional_max | full | known_law_oracle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05000000000000001,8.498374721940739e-18,200.0,0.0,6.570335063123905,0.3806081608724651,56.5530306920135,14.130245034599612,0.055,0.013228756555322957,0.7683333333333332,0.02466441431158126,0.9254000000000001,0.00731368580129059,0.9409425870159445,0.006300026681139945,0.9254000000000001,0.00731368580129059,0.938888888888889,0.004455281925651481,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,46.333333333333336,4.932882862316248,0.8916666666666667,0.012583057392117928,0.745,0.02291287847477922
diagnosis_baselines,interface,synthetic,diagnosis,relational_max | full | known_law_oracle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05000000000000001,8.498374721940739e-18,200.0,0.0,1.607312492223131,0.46954375487359784,58.44267898830007,15.161917675638659,0.05000000000000001,0.020000000000000004,0.7966666666666667,0.057951128835712365,0.9431249999999999,0.012824561396008816,0.9551837990249066,0.009499754655342517,0.9431249999999999,0.012824561396008816,0.9362499999999999,0.010316182002616494,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,40.666666666666664,11.590225767142474,0.8883333333333333,0.023094010767585053,0.7733333333333333,0.060069404303133664
diagnosis_baselines,interface,synthetic,diagnosis,query full | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0017438056675018743,0.0009324267917184551,0.001510013332638967,0.0008999491393193967,400.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,9.0,0.0,80.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32000.0,0.0,0.0,0.0,1600.0,0.0,7808.0,0.0,7.401780925026492,0.2690747283024994,7.436403906387693,0.2568722687105099,4.2306714567839725,0.342801588501274,1.797540280698002,0.44107261786155927,15.242758461612212,0.6108017042301733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_baselines,interface,synthetic,diagnosis,known-law error full | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030641966624432037,0.006434481491278431,0.30325903146201744,0.013489761138192346,3.152073374152858,0.41191033823470674,0.9960948590065516,0.0001922245089164483,0.007285878363904045,0.005871467973518869,0.08841810274615104,0.001951560559779841,0.7154831487620849,0.0907089291216989,0.9967992658091763,0.000562486003326361,0.02335608826052798,0.00327447437886372,0.30712158642196313,0.0177665233783564,3.1234857947663195,0.47961743036728866,0.9958904420380192,0.00019283140947170014,-0.05557772484619034,0.018405294698809697,0.4639187561220415,0.015799737615120053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_baselines,interface,synthetic,diagnosis,joint | full | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05000000000000001,8.498374721940739e-18,200.0,0.0,18.1219821116466,0.7779667029775955,64.66901929954479,18.24203498894361,0.05833333333333333,0.032532035493238555,0.6766666666666666,0.027537852736430474,0.8864583333333332,0.0036198526673517175,0.9117442781797633,0.00285848296091088,0.8864583333333332,0.0036198526673517175,0.9334722222222221,0.00954096916421979,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,64.66666666666667,5.507570547286102,0.8816666666666667,0.020816659994661344,0.6533333333333333,0.020207259421636918
diagnosis_baselines,interface,synthetic,diagnosis,independent | full | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05000000000000001,8.498374721940739e-18,200.0,0.0,30.10877204562747,1.9690272851647277,36.60982559508388,12.350538489949074,0.05499999999999999,0.0360555127546399,0.03833333333333333,0.02753785273643051,0.5235833333333333,0.004285902277622931,0.4956505849089539,0.005006401805500805,0.5235833333333333,0.004285902277622931,0.5513888888888888,0.015949863577728405,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,192.33333333333334,5.507570547286101,0.34,0.022912878474779193,0.006666666666666667,0.002886751345948129
diagnosis_baselines,interface,synthetic,diagnosis,marginal_max | full | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05000000000000001,8.498374721940739e-18,200.0,0.0,9.240747434750489,0.6387409944412563,11.244330077605923,1.8280767430763372,0.04833333333333333,0.01607275126832159,0.06166666666666667,0.03685557397915997,0.5719875,0.0013966477723463225,0.545205328295551,0.009494134988194137,0.5719875,0.0013966477723463225,0.5513888888888888,0.015949863577728405,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,187.66666666666666,7.371114795831994,0.34,0.022912878474779193,0.025000000000000005,0.015
diagnosis_baselines,interface,synthetic,diagnosis,conditional_max | full | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05000000000000001,8.498374721940739e-18,200.0,0.0,6.412370948864549,0.3888339090071676,58.44016679655001,15.25788375779394,0.06666666666666667,0.005773502691896263,0.7599999999999999,0.02291287847477922,0.923075,0.00930527404217631,0.9385399323745675,0.008333319495385808,0.923075,0.00930527404217631,0.9334722222222221,0.00954096916421979,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,48.0,4.58257569495584,0.8816666666666667,0.020816659994661344,0.735,0.026457513110645932
diagnosis_baselines,interface,synthetic,diagnosis,relational_max | full | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05000000000000001,8.498374721940739e-18,200.0,0.0,1.4718072833138265,0.29045258504659216,58.55328205565193,16.681419116133394,0.05166666666666667,0.0028867513459481273,0.8016666666666667,0.05346338310781812,0.942225,0.014019651386536002,0.9541007410860621,0.011513959050023033,0.942225,0.014019651386536002,0.9383333333333334,0.01175561331638817,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,39.666666666666664,10.692676621563628,0.8933333333333334,0.02020725942163692,0.7783333333333333,0.05484827557301443
diagnosis_baselines,interface,synthetic,diagnosis,query full | lowrank_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,0.0,0.0,0.00142922233256589,3.938685629844954e-05,0.0012421249994076788,6.459816417323473e-05,400.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,9.0,0.0,80.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32000.0,0.0,0.0,0.0,1600.0,0.0,11008.0,0.0,7.142470211439477,0.2658626748180938,7.189113886306285,0.252574834238824,4.243806181426688,0.3256454807523758,1.29850374794898,0.17414207020755576,14.847540494472533,0.3103646783860296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_baselines,interface,synthetic,diagnosis,known-law error full | lowrank_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1609840336004338,0.09159911872012291,0.7672561173968706,0.10720548536726687,19.27908957306474,5.340762362977113,0.9636856941986762,0.0020459742563487793,0.007669975419054624,0.0036609768938650165,0.0956752271786795,0.004692117930674965,0.7752507569095434,0.15453727888070493,0.9962971430074203,0.00044202809979174476,0.1533140581813792,0.08799829680397926,0.7627497530939215,0.10243944925373143,19.138208404395304,5.4759475518522445,0.9616439292591913,0.0029906519412877075,-0.33632941930635657,0.17073155333695636,1.5536881748926916,0.18558978184911243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_baselines,interface,synthetic,diagnosis,joint | full | lowrank_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05000000000000001,8.498374721940739e-18,200.0,0.0,18.202206364960546,0.3782762430268034,72.79639762464255,25.256203052533483,0.05833333333333333,0.032532035493238555,0.6716666666666667,0.012583057392117928,0.876275,0.003601041516006155,0.9040513056523584,0.0034274467760063362,0.876275,0.003601041516006155,0.9266666666666667,0.015143984871155295,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,65.66666666666667,2.5166114784235836,0.8716666666666667,0.029297326385411604,0.645,0.018027756377319962
diagnosis_baselines,interface,synthetic,diagnosis,independent | full | lowrank_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05000000000000001,8.498374721940739e-18,200.0,0.0,30.06429731179158,1.9345520414853377,36.78601210424022,13.027350244580697,0.05166666666666667,0.030550504633038936,0.03833333333333333,0.02753785273643051,0.5233916666666666,0.004191981432846904,0.49548477947487307,0.0050175874666294334,0.5233916666666666,0.004191981432846904,0.5540277777777777,0.019897014944551435,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,192.33333333333334,5.507570547286101,0.345,0.03,0.006666666666666667,0.002886751345948129
diagnosis_baselines,interface,synthetic,diagnosis,marginal_max | full | lowrank_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05000000000000001,8.498374721940739e-18,200.0,0.0,9.226221365330284,0.6526155919793754,11.217404290818914,1.951396202282394,0.051666666666666666,0.023094010767585032,0.06333333333333334,0.03785938897200182,0.5723708333333334,0.00016072751268326153,0.5451093582828798,0.010403339493050648,0.5723708333333334,0.00016072751268326153,0.5540277777777777,0.019897014944551435,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,187.33333333333334,7.571877794400365,0.345,0.03,0.023333333333333334,0.012583057392117918
