variant,method_name,mask,score,seed,auroc,query_s,cost_node_evaluations,parameters
chow_liu_leaf6,gaussian_fitted,bank0:0-1-2-4-5-7-8,conditional_max,24,0.7379331785970258,0.13599797600181773,1321920,
chow_liu_leaf6,gaussian_fitted,bank0:0-1-2-4-5-7-8,relational_max,24,0.7466810011344165,0.13599797600181773,1321920,
chow_liu_leaf6,circuit,bank1:3,joint,24,0.8262183110959223,1.3233463550022861,636824862,
chow_liu_leaf6,circuit,bank1:3,independent,24,0.7616230224842298,1.3233463550022861,636824862,
chow_liu_leaf6,circuit,bank1:3,marginal_max,24,0.7646512974591919,1.3233463550022861,636824862,
chow_liu_leaf6,circuit,bank1:3,conditional_max,24,0.8164666011647942,1.3233463550022861,636824862,
chow_liu_leaf6,circuit,bank1:3,relational_max,24,0.780957941152738,1.3233463550022861,636824862,
chow_liu_leaf6,gaussian_fitted,bank1:3,joint,24,0.8237786036709528,0.8073433450008451,3855600,
chow_liu_leaf6,gaussian_fitted,bank1:3,independent,24,0.7584760846967691,0.8073433450008451,3855600,
chow_liu_leaf6,gaussian_fitted,bank1:3,marginal_max,24,0.7639962787342001,0.8073433450008451,3855600,
chow_liu_leaf6,gaussian_fitted,bank1:3,conditional_max,24,0.8208500054584894,0.8073433450008451,3855600,
chow_liu_leaf6,gaussian_fitted,bank1:3,relational_max,24,0.8125531016085931,0.8073433450008451,3855600,
chow_liu_leaf6,circuit,bank2:6-10,joint,24,0.813360008733583,1.2522348329985107,592905906,
chow_liu_leaf6,circuit,bank2:6-10,independent,24,0.7548094037905649,1.2522348329985107,592905906,
chow_liu_leaf6,circuit,bank2:6-10,marginal_max,24,0.760078032665499,1.2522348329985107,592905906,
chow_liu_leaf6,circuit,bank2:6-10,conditional_max,24,0.806157176014923,1.2522348329985107,592905906,
chow_liu_leaf6,circuit,bank2:6-10,relational_max,24,0.7624228098404697,1.2522348329985107,592905906,
chow_liu_leaf6,gaussian_fitted,bank2:6-10,joint,24,0.7838177149339522,0.6609489510010462,3341520,
chow_liu_leaf6,gaussian_fitted,bank2:6-10,independent,24,0.7191702146847604,0.6609489510010462,3341520,
chow_liu_leaf6,gaussian_fitted,bank2:6-10,marginal_max,24,0.7043610956849455,0.6609489510010462,3341520,
chow_liu_leaf6,gaussian_fitted,bank2:6-10,conditional_max,24,0.7742629852715717,0.6609489510010462,3341520,
chow_liu_leaf6,gaussian_fitted,bank2:6-10,relational_max,24,0.7851324988964359,0.6609489510010462,3341520,
chow_liu_leaf6,circuit,single_sensor_0,joint,24,0.5528263108680896,0.23466750900115585,65878434,
chow_liu_leaf6,circuit,single_sensor_0,independent,24,0.5528263108680896,0.23466750900115585,65878434,
