run_dir,seed,mask_index,a,b,score,metric,interpretation,auroc_delta,ci_low,ci_high,bootstrap_reps_used,n_units,loc_ap_delta,end_to_end_unique_top1_delta,refused,reason
chow_liu_leaf6/seed24,24,3,diagnosis_mask3.npz,diagnosis_gmm_refit_detect_mask3.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,3,diagnosis_mask3.npz,diagnosis_gmm_refit_detect_mask3.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,3,diagnosis_mask3.npz,diagnosis_knn_impute_detect_mask3.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,3,diagnosis_mask3.npz,diagnosis_knn_impute_detect_mask3.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,3,diagnosis_mask3.npz,diagnosis_knn_impute_detect_mask3.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,3,diagnosis_mask3.npz,diagnosis_knn_refit_detect_mask3.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,3,diagnosis_mask3.npz,diagnosis_knn_refit_detect_mask3.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,3,diagnosis_mask3.npz,diagnosis_knn_refit_detect_mask3.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,3,diagnosis_mask3.npz,diagnosis_mahalanobis_impute_detect_mask3.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,3,diagnosis_mask3.npz,diagnosis_mahalanobis_impute_detect_mask3.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,3,diagnosis_mask3.npz,diagnosis_mahalanobis_impute_detect_mask3.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,3,diagnosis_mask3.npz,diagnosis_mahalanobis_refit_detect_mask3.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,3,diagnosis_mask3.npz,diagnosis_mahalanobis_refit_detect_mask3.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,3,diagnosis_mask3.npz,diagnosis_mahalanobis_refit_detect_mask3.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,4,logs/ts/ws/diagnosis_fd001_candidate/chow_liu_leaf6/seed24/artifacts/diagnosis_mask4.npz,logs/ts/ws/diagnosis_fd001_candidate/chow_liu_leaf6/seed24/artifacts/diagnosis_gaussian_fitted_mask4.npz,relational_max,auroc,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,-0.032791281605840106,-0.05865039627072619,-0.007645332633508434,1000,10,,,,
chow_liu_leaf6/seed24,24,4,logs/ts/ws/diagnosis_fd001_candidate/chow_liu_leaf6/seed24/artifacts/diagnosis_mask4.npz,logs/ts/ws/diagnosis_fd001_candidate/chow_liu_leaf6/seed24/artifacts/diagnosis_gaussian_fitted_mask4.npz,relational_max,loc_ap,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.1260946884216714,-0.08281114968139164,1000,10,-0.10504076973255072,,,
chow_liu_leaf6/seed24,24,4,logs/ts/ws/diagnosis_fd001_candidate/chow_liu_leaf6/seed24/artifacts/diagnosis_mask4.npz,logs/ts/ws/diagnosis_fd001_candidate/chow_liu_leaf6/seed24/artifacts/diagnosis_gaussian_fitted_mask4.npz,relational_max,end_to_end_unique_top1,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.2738540267977031,-0.17498788088642658,1000,10,,-0.22875816993464054,,
chow_liu_leaf6/seed24,24,4,diagnosis_mask4.npz,diagnosis_gmm_impute_detect_mask4.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,4,diagnosis_mask4.npz,diagnosis_gmm_impute_detect_mask4.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,4,diagnosis_mask4.npz,diagnosis_gmm_impute_detect_mask4.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,4,diagnosis_mask4.npz,diagnosis_gmm_refit_detect_mask4.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,4,diagnosis_mask4.npz,diagnosis_gmm_refit_detect_mask4.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,4,diagnosis_mask4.npz,diagnosis_gmm_refit_detect_mask4.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,4,diagnosis_mask4.npz,diagnosis_knn_impute_detect_mask4.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,4,diagnosis_mask4.npz,diagnosis_knn_impute_detect_mask4.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,4,diagnosis_mask4.npz,diagnosis_knn_impute_detect_mask4.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,4,diagnosis_mask4.npz,diagnosis_knn_refit_detect_mask4.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,4,diagnosis_mask4.npz,diagnosis_knn_refit_detect_mask4.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,4,diagnosis_mask4.npz,diagnosis_knn_refit_detect_mask4.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,4,diagnosis_mask4.npz,diagnosis_mahalanobis_impute_detect_mask4.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,4,diagnosis_mask4.npz,diagnosis_mahalanobis_impute_detect_mask4.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,4,diagnosis_mask4.npz,diagnosis_mahalanobis_impute_detect_mask4.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,4,diagnosis_mask4.npz,diagnosis_mahalanobis_refit_detect_mask4.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,4,diagnosis_mask4.npz,diagnosis_mahalanobis_refit_detect_mask4.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,4,diagnosis_mask4.npz,diagnosis_mahalanobis_refit_detect_mask4.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,5,logs/ts/ws/diagnosis_fd001_candidate/chow_liu_leaf6/seed24/artifacts/diagnosis_mask5.npz,logs/ts/ws/diagnosis_fd001_candidate/chow_liu_leaf6/seed24/artifacts/diagnosis_gaussian_fitted_mask5.npz,relational_max,auroc,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,-0.03159516045585509,-0.04097504295200622,-0.023058428196175342,1000,10,,,,
chow_liu_leaf6/seed24,24,5,logs/ts/ws/diagnosis_fd001_candidate/chow_liu_leaf6/seed24/artifacts/diagnosis_mask5.npz,logs/ts/ws/diagnosis_fd001_candidate/chow_liu_leaf6/seed24/artifacts/diagnosis_gaussian_fitted_mask5.npz,relational_max,loc_ap,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.12902610460432296,-0.0873395462710132,1000,10,-0.10833137106815505,,,
chow_liu_leaf6/seed24,24,5,logs/ts/ws/diagnosis_fd001_candidate/chow_liu_leaf6/seed24/artifacts/diagnosis_mask5.npz,logs/ts/ws/diagnosis_fd001_candidate/chow_liu_leaf6/seed24/artifacts/diagnosis_gaussian_fitted_mask5.npz,relational_max,end_to_end_unique_top1,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.22559685995449974,-0.1476778179626281,1000,10,,-0.18736383442265792,,
chow_liu_leaf6/seed24,24,5,diagnosis_mask5.npz,diagnosis_gmm_impute_detect_mask5.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,5,diagnosis_mask5.npz,diagnosis_gmm_impute_detect_mask5.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,5,diagnosis_mask5.npz,diagnosis_gmm_impute_detect_mask5.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,5,diagnosis_mask5.npz,diagnosis_gmm_refit_detect_mask5.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,5,diagnosis_mask5.npz,diagnosis_gmm_refit_detect_mask5.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,5,diagnosis_mask5.npz,diagnosis_gmm_refit_detect_mask5.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,5,diagnosis_mask5.npz,diagnosis_knn_impute_detect_mask5.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,5,diagnosis_mask5.npz,diagnosis_knn_impute_detect_mask5.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,5,diagnosis_mask5.npz,diagnosis_knn_impute_detect_mask5.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,5,diagnosis_mask5.npz,diagnosis_knn_refit_detect_mask5.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,5,diagnosis_mask5.npz,diagnosis_knn_refit_detect_mask5.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,5,diagnosis_mask5.npz,diagnosis_knn_refit_detect_mask5.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,5,diagnosis_mask5.npz,diagnosis_mahalanobis_impute_detect_mask5.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,5,diagnosis_mask5.npz,diagnosis_mahalanobis_impute_detect_mask5.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,5,diagnosis_mask5.npz,diagnosis_mahalanobis_impute_detect_mask5.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,5,diagnosis_mask5.npz,diagnosis_mahalanobis_refit_detect_mask5.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,5,diagnosis_mask5.npz,diagnosis_mahalanobis_refit_detect_mask5.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,5,diagnosis_mask5.npz,diagnosis_mahalanobis_refit_detect_mask5.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,6,logs/ts/ws/diagnosis_fd001_candidate/chow_liu_leaf6/seed24/artifacts/diagnosis_mask6.npz,logs/ts/ws/diagnosis_fd001_candidate/chow_liu_leaf6/seed24/artifacts/diagnosis_gaussian_fitted_mask6.npz,relational_max,auroc,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,-0.022709689055966154,-0.04170735132838253,-0.005276036170830081,1000,10,,,,
chow_liu_leaf6/seed24,24,6,logs/ts/ws/diagnosis_fd001_candidate/chow_liu_leaf6/seed24/artifacts/diagnosis_mask6.npz,logs/ts/ws/diagnosis_fd001_candidate/chow_liu_leaf6/seed24/artifacts/diagnosis_gaussian_fitted_mask6.npz,relational_max,loc_ap,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.09055366538898474,-0.038875205722836766,1000,10,-0.06437977374056914,,,
chow_liu_leaf6/seed24,24,6,logs/ts/ws/diagnosis_fd001_candidate/chow_liu_leaf6/seed24/artifacts/diagnosis_mask6.npz,logs/ts/ws/diagnosis_fd001_candidate/chow_liu_leaf6/seed24/artifacts/diagnosis_gaussian_fitted_mask6.npz,relational_max,end_to_end_unique_top1,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.1592144982993197,-0.08745195204554423,1000,10,,-0.12200435729847492,,
chow_liu_leaf6/seed24,24,6,diagnosis_mask6.npz,diagnosis_gmm_impute_detect_mask6.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,6,diagnosis_mask6.npz,diagnosis_gmm_impute_detect_mask6.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,6,diagnosis_mask6.npz,diagnosis_gmm_impute_detect_mask6.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,6,diagnosis_mask6.npz,diagnosis_gmm_refit_detect_mask6.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,6,diagnosis_mask6.npz,diagnosis_gmm_refit_detect_mask6.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,6,diagnosis_mask6.npz,diagnosis_gmm_refit_detect_mask6.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,6,diagnosis_mask6.npz,diagnosis_knn_impute_detect_mask6.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,6,diagnosis_mask6.npz,diagnosis_knn_impute_detect_mask6.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,6,diagnosis_mask6.npz,diagnosis_knn_impute_detect_mask6.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,6,diagnosis_mask6.npz,diagnosis_knn_refit_detect_mask6.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,6,diagnosis_mask6.npz,diagnosis_knn_refit_detect_mask6.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,6,diagnosis_mask6.npz,diagnosis_knn_refit_detect_mask6.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,6,diagnosis_mask6.npz,diagnosis_mahalanobis_impute_detect_mask6.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,6,diagnosis_mask6.npz,diagnosis_mahalanobis_impute_detect_mask6.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,6,diagnosis_mask6.npz,diagnosis_mahalanobis_impute_detect_mask6.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,6,diagnosis_mask6.npz,diagnosis_mahalanobis_refit_detect_mask6.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,6,diagnosis_mask6.npz,diagnosis_mahalanobis_refit_detect_mask6.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,6,diagnosis_mask6.npz,diagnosis_mahalanobis_refit_detect_mask6.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,7,logs/ts/ws/diagnosis_fd001_candidate/chow_liu_leaf6/seed24/artifacts/diagnosis_mask7.npz,logs/ts/ws/diagnosis_fd001_candidate/chow_liu_leaf6/seed24/artifacts/diagnosis_gaussian_fitted_mask7.npz,relational_max,auroc,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,0.0,0.0,0.0,1000,10,,,,
chow_liu_leaf6/seed24,24,7,diagnosis_mask7.npz,diagnosis_gaussian_fitted_mask7.npz,relational_max,loc_ap,,,,,,,,,True,no bootstrap replicate produced a defined statistic
chow_liu_leaf6/seed24,24,7,logs/ts/ws/diagnosis_fd001_candidate/chow_liu_leaf6/seed24/artifacts/diagnosis_mask7.npz,logs/ts/ws/diagnosis_fd001_candidate/chow_liu_leaf6/seed24/artifacts/diagnosis_gaussian_fitted_mask7.npz,relational_max,end_to_end_unique_top1,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,0.0,0.0,1000,10,,0.0,,
chow_liu_leaf6/seed24,24,7,diagnosis_mask7.npz,diagnosis_gmm_impute_detect_mask7.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,7,diagnosis_mask7.npz,diagnosis_gmm_impute_detect_mask7.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,7,diagnosis_mask7.npz,diagnosis_gmm_impute_detect_mask7.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,7,diagnosis_mask7.npz,diagnosis_gmm_refit_detect_mask7.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,7,diagnosis_mask7.npz,diagnosis_gmm_refit_detect_mask7.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,7,diagnosis_mask7.npz,diagnosis_gmm_refit_detect_mask7.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,7,diagnosis_mask7.npz,diagnosis_knn_impute_detect_mask7.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,7,diagnosis_mask7.npz,diagnosis_knn_impute_detect_mask7.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,7,diagnosis_mask7.npz,diagnosis_knn_impute_detect_mask7.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,7,diagnosis_mask7.npz,diagnosis_knn_refit_detect_mask7.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,7,diagnosis_mask7.npz,diagnosis_knn_refit_detect_mask7.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,7,diagnosis_mask7.npz,diagnosis_knn_refit_detect_mask7.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,7,diagnosis_mask7.npz,diagnosis_mahalanobis_impute_detect_mask7.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,7,diagnosis_mask7.npz,diagnosis_mahalanobis_impute_detect_mask7.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,7,diagnosis_mask7.npz,diagnosis_mahalanobis_impute_detect_mask7.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,7,diagnosis_mask7.npz,diagnosis_mahalanobis_refit_detect_mask7.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,7,diagnosis_mask7.npz,diagnosis_mahalanobis_refit_detect_mask7.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed24,24,7,diagnosis_mask7.npz,diagnosis_mahalanobis_refit_detect_mask7.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed25,25,0,logs/ts/ws/diagnosis_fd001_candidate/chow_liu_leaf6/seed25/artifacts/diagnosis_mask0.npz,logs/ts/ws/diagnosis_fd001_candidate/chow_liu_leaf6/seed25/artifacts/diagnosis_gaussian_fitted_mask0.npz,relational_max,auroc,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,-0.08977823821749775,-0.12062066317961515,-0.06062541375453475,1000,10,,,,
chow_liu_leaf6/seed25,25,0,logs/ts/ws/diagnosis_fd001_candidate/chow_liu_leaf6/seed25/artifacts/diagnosis_mask0.npz,logs/ts/ws/diagnosis_fd001_candidate/chow_liu_leaf6/seed25/artifacts/diagnosis_gaussian_fitted_mask0.npz,relational_max,loc_ap,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.1985545518961162,-0.1442899607700264,1000,10,-0.17250830959164287,,,
chow_liu_leaf6/seed25,25,0,logs/ts/ws/diagnosis_fd001_candidate/chow_liu_leaf6/seed25/artifacts/diagnosis_mask0.npz,logs/ts/ws/diagnosis_fd001_candidate/chow_liu_leaf6/seed25/artifacts/diagnosis_gaussian_fitted_mask0.npz,relational_max,end_to_end_unique_top1,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.2874224137931034,-0.204246975385899,1000,10,,-0.23937360178970918,,
chow_liu_leaf6/seed25,25,0,diagnosis_mask0.npz,diagnosis_gmm_impute_detect_mask0.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed25,25,0,diagnosis_mask0.npz,diagnosis_gmm_impute_detect_mask0.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed25,25,0,diagnosis_mask0.npz,diagnosis_gmm_impute_detect_mask0.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed25,25,0,diagnosis_mask0.npz,diagnosis_gmm_refit_detect_mask0.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed25,25,0,diagnosis_mask0.npz,diagnosis_gmm_refit_detect_mask0.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed25,25,0,diagnosis_mask0.npz,diagnosis_gmm_refit_detect_mask0.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed25,25,0,diagnosis_mask0.npz,diagnosis_knn_impute_detect_mask0.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed25,25,0,diagnosis_mask0.npz,diagnosis_knn_impute_detect_mask0.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed25,25,0,diagnosis_mask0.npz,diagnosis_knn_impute_detect_mask0.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed25,25,0,diagnosis_mask0.npz,diagnosis_knn_refit_detect_mask0.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed25,25,0,diagnosis_mask0.npz,diagnosis_knn_refit_detect_mask0.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed25,25,0,diagnosis_mask0.npz,diagnosis_knn_refit_detect_mask0.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed25,25,0,diagnosis_mask0.npz,diagnosis_mahalanobis_impute_detect_mask0.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed25,25,0,diagnosis_mask0.npz,diagnosis_mahalanobis_impute_detect_mask0.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed25,25,0,diagnosis_mask0.npz,diagnosis_mahalanobis_impute_detect_mask0.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed25,25,0,diagnosis_mask0.npz,diagnosis_mahalanobis_refit_detect_mask0.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed25,25,0,diagnosis_mask0.npz,diagnosis_mahalanobis_refit_detect_mask0.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed25,25,0,diagnosis_mask0.npz,diagnosis_mahalanobis_refit_detect_mask0.npz,relational_max,end_to_end_unique_top1,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed25,25,1,logs/ts/ws/diagnosis_fd001_candidate/chow_liu_leaf6/seed25/artifacts/diagnosis_mask1.npz,logs/ts/ws/diagnosis_fd001_candidate/chow_liu_leaf6/seed25/artifacts/diagnosis_gaussian_fitted_mask1.npz,relational_max,auroc,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,-0.08914763599237274,-0.11845786489996879,-0.06272014919261817,1000,10,,,,
chow_liu_leaf6/seed25,25,1,logs/ts/ws/diagnosis_fd001_candidate/chow_liu_leaf6/seed25/artifacts/diagnosis_mask1.npz,logs/ts/ws/diagnosis_fd001_candidate/chow_liu_leaf6/seed25/artifacts/diagnosis_gaussian_fitted_mask1.npz,relational_max,loc_ap,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.2041812655020189,-0.1522334039927452,1000,10,-0.17680610328674107,,,
chow_liu_leaf6/seed25,25,1,logs/ts/ws/diagnosis_fd001_candidate/chow_liu_leaf6/seed25/artifacts/diagnosis_mask1.npz,logs/ts/ws/diagnosis_fd001_candidate/chow_liu_leaf6/seed25/artifacts/diagnosis_gaussian_fitted_mask1.npz,relational_max,end_to_end_unique_top1,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.25762830615891763,-0.20381714770165274,1000,10,,-0.22818791946308725,,
chow_liu_leaf6/seed25,25,1,diagnosis_mask1.npz,diagnosis_gmm_impute_detect_mask1.npz,relational_max,auroc,,,,,,,,,True,artifact predates this comparison: kinds is absent
chow_liu_leaf6/seed25,25,1,diagnosis_mask1.npz,diagnosis_gmm_impute_detect_mask1.npz,relational_max,loc_ap,,,,,,,,,True,artifact predates this comparison: kinds is absent
