variant,method_name,mask,score,alpha_mean,alpha_std,fpr_mean,fpr_std,power_mean,power_std,threshold_mean,threshold_std,trial_fpr_mean_mean,trial_fpr_mean_std,trial_fpr_q05_mean,trial_fpr_q05_std,trial_fpr_q95_mean,trial_fpr_q95_std,trial_fpr_exceeds_alpha_frac_mean,trial_fpr_exceeds_alpha_frac_std,trial_power_mean_mean,trial_power_mean_std,trial_infinite_threshold_frac_mean,trial_infinite_threshold_frac_std,trial_calibration_objects_mean,trial_calibration_objects_std,n_seeds,seeds,numerically_flat_frac,threshold_infinite_frac,depends_on_values_frac,depends_on_fault_frac
chow_liu_leaf6,circuit,bank2:6-10,conditional_max,0.1,0.0,0.11034136847987772,0.13200612637179265,0.6679169190348991,0.05024712191062468,27.391791534423827,2.560831655429387,0.1103413684798777,0.13200612637179265,0.11034136847987772,0.13200612637179265,0.11034136847987772,0.13200612637179265,0.4,0.5477225575051662,0.667916919034899,0.050247121910624706,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,0.0,0.0
chow_liu_leaf6,circuit,bank2:6-10,independent,0.1,0.0,0.07720653329981252,0.06761587614648686,0.4790708140241703,0.08792054673570515,93.64306030273437,38.03919092453867,0.07720653329981256,0.06761587614648688,0.07720653329981252,0.06761587614648686,0.07720653329981252,0.06761587614648686,0.4,0.5477225575051662,0.4790708140241703,0.0879205467357051,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,0.0,0.0
chow_liu_leaf6,circuit,bank2:6-10,joint,0.1,0.0,0.09072298525625229,0.07477055512705988,0.5973620601988664,0.07178270940781017,62.49898071289063,15.556486371550829,0.09072298525625228,0.07477055512705985,0.09072298525625229,0.07477055512705988,0.09072298525625229,0.07477055512705988,0.4,0.5477225575051662,0.5973620601988664,0.07178270940781022,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,0.0,0.0
chow_liu_leaf6,circuit,bank2:6-10,marginal_max,0.1,0.0,0.11656690874230824,0.06828650803590987,0.6053072196143031,0.03360539509246549,28.880727005004882,3.01793637393322,0.11656690874230824,0.06828650803590987,0.11656690874230824,0.06828650803590987,0.11656690874230824,0.06828650803590987,0.8,0.4472135954999579,0.6053072196143032,0.033605395092465455,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,0.0,0.0
chow_liu_leaf6,circuit,bank2:6-10,relational_max,0.1,0.0,0.06891147099501391,0.09377188152311125,0.48379432344906553,0.09205358402544457,5.517391586303711,3.244609920012893,0.06891147099501392,0.0937718815231113,0.06891147099501391,0.09377188152311125,0.06891147099501391,0.09377188152311125,0.2,0.44721359549995804,0.4837943234490655,0.09205358402544461,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,0.0,0.0
chow_liu_leaf6,circuit,full,conditional_max,0.1,0.0,0.10990563863238316,0.13226697484193295,0.694245442911377,0.04480062438089136,27.349846649169923,2.5029101101372335,0.10990563863238316,0.13226697484193295,0.10990563863238316,0.13226697484193295,0.10990563863238316,0.13226697484193295,0.4,0.5477225575051662,0.694245442911377,0.04480062438089132,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,0.0,0.0
chow_liu_leaf6,circuit,full,independent,0.1,0.0,0.08693805919801685,0.08719362990268767,0.5217734389167501,0.11422926971914385,99.18516387939454,50.572408009743576,0.08693805919801684,0.08719362990268766,0.08693805919801685,0.08719362990268767,0.08693805919801685,0.08719362990268767,0.4,0.5477225575051662,0.52177343891675,0.11422926971914385,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,0.0,0.0
chow_liu_leaf6,circuit,full,joint,0.1,0.0,0.07084717346663069,0.0804851116698372,0.5982697443686966,0.0869927287854219,67.53606948852538,20.01250388640719,0.07084717346663068,0.0804851116698372,0.07084717346663069,0.0804851116698372,0.07084717346663069,0.0804851116698372,0.4,0.5477225575051662,0.5982697443686966,0.08699272878542187,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,0.0,0.0
chow_liu_leaf6,circuit,full,marginal_max,0.1,0.0,0.11696690874230824,0.06865333401223918,0.6268619198121301,0.034329642280721086,28.880727005004882,3.01793637393322,0.11696690874230824,0.06865333401223916,0.11696690874230824,0.06865333401223918,0.11696690874230824,0.06865333401223918,0.8,0.4472135954999579,0.6268619198121301,0.03432964228072117,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,0.0,0.0
chow_liu_leaf6,circuit,full,relational_max,0.1,0.0,0.08443423614841904,0.0893593742655982,0.5393079031538631,0.07830646215566922,4.598302841186523,1.8373351692371414,0.08443423614841902,0.08935937426559819,0.08443423614841904,0.0893593742655982,0.08443423614841904,0.0893593742655982,0.2,0.44721359549995804,0.5393079031538631,0.07830646215566918,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,0.0,0.0
