epoch,value
0,25.04607582092285
1,23.98760414123535
2,23.477521896362305
3,23.209943771362305
4,23.078340530395508
5,22.99089813232422
6,22.939119338989258
7,22.892602920532227
8,22.842975616455078
9,22.767484664916992
10,22.685274124145508
11,22.5847225189209
12,22.45989227294922
13,22.296947479248047
14,22.13616180419922
15,21.9454288482666
16,21.769731521606445
17,21.64566421508789
18,21.57024383544922
19,21.528945922851562
20,21.486886978149414
21,21.429370880126953
22,21.358623504638672
23,21.247465133666992
24,21.19232749938965
25,21.1340274810791
26,21.05651092529297
27,21.007139205932617
28,20.92302894592285
29,20.881277084350586
30,20.8096981048584
31,20.761859893798828
32,20.725112915039062
33,20.707077026367188
34,20.675172805786133
35,20.628005981445312
36,20.607568740844727
37,20.60480499267578
38,20.591598510742188
39,20.5843563079834
40,20.583986282348633
41,20.55584716796875
42,20.544757843017578
43,20.558822631835938
44,20.5777645111084
45,20.534704208374023
46,20.533472061157227
47,20.54476547241211
48,20.5289306640625
49,20.52080535888672
50,20.539236068725586
51,20.519071578979492
52,20.52029800415039
53,20.504152297973633
54,20.52051544189453
55,20.512971878051758
56,20.5114803314209
57,20.510709762573242
58,20.50992202758789
59,20.519248962402344
60,20.5109806060791
61,20.502084732055664
62,20.509565353393555
63,20.51947593688965
64,20.517250061035156
65,20.521015167236328
66,20.511680603027344
67,20.505578994750977
68,20.513757705688477
69,20.529870986938477
70,20.533279418945312
71,20.523988723754883
72,20.514524459838867
73,20.52053451538086
74,20.523313522338867
75,20.543804168701172
76,20.5281982421875
77,20.516088485717773
78,20.52696990966797
79,20.554454803466797
80,20.543193817138672
81,20.52960777282715
82,20.529447555541992
83,20.527936935424805
84,20.541948318481445
85,20.5462646484375
86,20.52069664001465
