experiment,variant,dataset,stage,method,log_partition_mean,log_partition_std,leaf_mean,leaf_std,sum_mean,sum_std,product_mean,product_std,nodes_mean,nodes_std,parameters_mean,parameters_std,optimizer_steps_mean,optimizer_steps_std,epochs_run_mean,epochs_run_std,best_epoch_mean,best_epoch_std,checkpoint_nll_mean,checkpoint_nll_std,fit_s_mean,fit_s_std,final_train_nll_mean,final_train_nll_std,lr_mean,lr_std,epochs_budget_mean,epochs_budget_std,batch_size_mean,batch_size_std,n_seeds,seeds,axis:variant,shortcut_auroc_mean,shortcut_auroc_std,shortcut_channel_mean,shortcut_channel_std,shortcut_n_dev_mean,shortcut_n_dev_std,shortcut_n_eval_mean,shortcut_n_eval_std,shortcut_features_mean,shortcut_features_std,components_mean,components_std,rank_mean,rank_std,selection_score_mean,selection_score_std,n_stabilizations_mean,n_stabilizations_std,oracle_max_error_mean,oracle_max_error_std,query_s_mean,query_s_std,warmup_s_mean,warmup_s_std,n_mean,n_std,n_observed_mean,n_observed_std,n_observed_min_mean,n_observed_min_std,n_observed_max_mean,n_observed_max_std,cost_passes_mean,cost_passes_std,cost_node_visits_mean,cost_node_visits_std,cost_boundary_visits_mean,cost_boundary_visits_std,cost_n_masks_mean,cost_n_masks_std,cost_seconds_mean,cost_seconds_std,cost_node_evaluations_mean,cost_node_evaluations_std,cost_boundary_elements_mean,cost_boundary_elements_std,cost_output_elements_mean,cost_output_elements_std,cost_peak_boundary_bytes_mean,cost_peak_boundary_bytes_std,empirical_log_dependence_mean_mean,empirical_log_dependence_mean_std,empirical_log_dependence_abs_mean_mean,empirical_log_dependence_abs_mean_std,empirical_log_dependence_sd_mean,empirical_log_dependence_sd_std,empirical_log_dependence_q05_mean,empirical_log_dependence_q05_std,empirical_log_dependence_q95_mean,empirical_log_dependence_q95_std,alpha_mean,alpha_std,calibration_n_mean,calibration_n_std,threshold_mean,threshold_std,score_range_mean,score_range_std,fpr_mean,fpr_std,power_mean,power_std,auroc_mean,auroc_std,ap_mean,ap_std,auroc[decouple]_mean,auroc[decouple]_std,auroc[desync]_mean,auroc[desync]_std,auroc[drift]_mean,auroc[drift]_std,auroc[offset]_mean,auroc[offset]_std,auroc[spike]_mean,auroc[spike]_std,loc_ap_mean,loc_ap_std,loc_ap_n_mean,loc_ap_n_std,loc_n_no_observed_target_mean,loc_n_no_observed_target_std,loc_n_all_observed_are_targets_mean,loc_n_all_observed_are_targets_std,loc_n_ambiguous_mean,loc_n_ambiguous_std,loc_n_unique_mean,loc_n_unique_std,loc_n_abstained_no_alarm_mean,loc_n_abstained_no_alarm_std,loc_unique_top1_accuracy_mean,loc_unique_top1_accuracy_std,end_to_end_unique_top1_mean,end_to_end_unique_top1_std,trials_mean,trials_std,trial_alpha_mean,trial_alpha_std,trial_fpr_mean_mean,trial_fpr_mean_std,trial_fpr_q05_mean,trial_fpr_q05_std,trial_fpr_q95_mean,trial_fpr_q95_std,trial_fpr_exceeds_alpha_frac_mean,trial_fpr_exceeds_alpha_frac_std,trial_power_mean_mean,trial_power_mean_std,trial_power_q05_mean,trial_power_q05_std,trial_infinite_threshold_frac_mean,trial_infinite_threshold_frac_std,trial_calibration_objects_mean,trial_calibration_objects_std,trajectory_n_mean,trajectory_n_std,trajectory_auroc_mean,trajectory_auroc_std,trajectory_fpr_mean,trajectory_fpr_std,trajectory_power_mean,trajectory_power_std,n_fits_mean,n_fits_std
diagnosis_fd001_detection,blocked_conv,cmapss:FD001,diagnosis,relational_max | random3:5-8-14 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",blocked_conv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,1.5661509831746419,0.5252750335533766,13.137519836425781,1.0185486377248834,0.11975100158625833,0.05557278342560852,0.38564045432511534,0.05803499693675218,0.6653421931350544,0.01573869239201365,0.727434327628508,0.009147346175238397,0.5152679679152742,0.02335443236493223,0.6944405362722339,0.014492473284737463,0.8211692033290318,0.04667610732722127,0.7999330072038774,0.03556593807153001,0.5050284084661578,0.049386098337223905,0.4874140868822722,0.01309676562478022,403.3333333333333,29.19474838619667,32.333333333333336,2.0816659994661326,0.0,0.0,64.33333333333333,57.326549986313786,339.0,85.71464285639881,174.33333333333334,60.500688701314246,0.5131726767342699,0.08176371637539608,0.2847858105812379,0.021547619523422327,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.11975100158625833,0.05557278342560854,0.11975100158625833,0.05557278342560852,0.11975100158625833,0.05557278342560852,0.6666666666666666,0.5773502691896258,0.38564045432511534,0.05803499693675215,0.38564045432511534,0.05803499693675218,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.7333333333333334,0.2081665999466133,1.0,0.0,,
diagnosis_fd001_detection,blocked_conv,cmapss:FD001,diagnosis,query random3:5-8-14 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",blocked_conv,,,,,,,,,,,,,,,,,,,0.0,0.0,0.5816097083322044,0.2119881830644071,0.006877986333468773,0.00040822288031293883,871.3333333333334,59.87765303795175,12.0,0.0,12.0,0.0,12.0,0.0,50.0,0.0,6240.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2718560.0,186818.2774784095,0.0,0.0,13070.0,898.1647955692764,22944960.0,0.0,11.613218632553128,1.6059549139211429,11.613218632553128,1.6059549139211429,4.723523561954468,0.05527402662541102,4.363674528726006,1.0920915123462653,19.945218066779294,1.267972619035935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_fd001_detection,blocked_conv,cmapss:FD001,diagnosis,joint | random3:5-8-14 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",blocked_conv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,172.7745122753338,7.28456850835288,748.0405134778588,58.14305264387669,0.029927433845495927,0.014785507225543903,0.5509860759970405,0.011490599992974585,0.8119980267048339,0.0035815099292125846,0.863186277097761,0.00472903053471622,0.5038267213722242,0.003776257213186715,0.6892727559297661,0.02468065726563865,0.9911630927470162,0.007566054426129383,0.9893655011259423,0.004447967060057754,0.9007247539487758,0.03385562869705538,0.7549380430005433,0.010205858275317658,403.3333333333333,29.19474838619667,32.333333333333336,2.0816659994661326,0.0,0.0,0.0,0.0,403.3333333333333,29.19474838619667,164.33333333333334,14.29452109492771,0.7239925329807139,0.02577620376552882,0.5323955902261867,0.017435097347702624,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.02992743384549593,0.014785507225543901,0.029927433845495927,0.014785507225543903,0.029927433845495927,0.014785507225543903,0.0,0.0,0.5509860759970405,0.011490599992974672,0.5509860759970405,0.011490599992974585,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.10000000000000002,1.6996749443881478e-17,1.0,0.0,,
diagnosis_fd001_detection,blocked_conv,cmapss:FD001,diagnosis,independent | random3:5-8-14 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",blocked_conv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,179.28352437581304,16.179833489175408,374.32640352624077,62.72599601321043,0.048468675549227264,0.0221705915935211,0.44654649656405193,0.07558346823481445,0.7543830206577127,0.005298298830684479,0.8101798868563518,0.01258296023444359,0.5019134882229995,0.005321667471623303,0.4889097612945464,0.03851083156608692,0.9666564122854929,0.01575108695198325,0.9313211333057517,0.012290044910575223,0.8917727490193995,0.035394017212249704,0.6973784773619158,0.0032688250781804694,403.3333333333333,29.19474838619667,32.333333333333336,2.0816659994661326,0.0,0.0,0.0,0.0,403.3333333333333,29.19474838619667,212.0,44.50842616853577,0.6269033081460833,0.011834703546224899,0.409723394941063,0.06662173521194627,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.048468675549227264,0.0221705915935211,0.048468675549227264,0.0221705915935211,0.048468675549227264,0.0221705915935211,0.0,0.0,0.446546496564052,0.07558346823481452,0.44654649656405193,0.07558346823481445,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.19999999999999998,0.17320508075688773,1.0,0.0,,
diagnosis_fd001_detection,blocked_conv,cmapss:FD001,diagnosis,marginal_max | random3:5-8-14 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",blocked_conv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,52.4298918945205,5.537974066129205,241.5996076393404,17.550498678447653,0.02423759776425456,0.022527446782545688,0.29357061198307394,0.023481170332158803,0.7619317601817674,0.010702115192246653,0.8049024376977094,0.023212310383573874,0.5061463024528942,0.01455543840700801,0.5095044465818953,0.01375240817440531,0.9636333219379075,0.008272423053267693,0.9225289120459297,0.027876202652658364,0.91719453477848,0.03745692562636754,0.6973784773619158,0.0032688250781804694,403.3333333333333,29.19474838619667,32.333333333333336,2.0816659994661326,0.0,0.0,0.0,0.0,403.3333333333333,29.19474838619667,276.3333333333333,26.159765544311234,0.6269033081460833,0.011834703546224899,0.2766805449082809,0.036532708049617064,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.024237597764254562,0.02252744678254569,0.02423759776425456,0.022527446782545688,0.02423759776425456,0.022527446782545688,0.0,0.0,0.29357061198307394,0.02348117033215874,0.29357061198307394,0.023481170332158803,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.10000000000000002,1.6996749443881478e-17,1.0,0.0,,
diagnosis_fd001_detection,blocked_conv,cmapss:FD001,diagnosis,conditional_max | random3:5-8-14 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",blocked_conv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,53.092536022462276,3.7550270644908728,398.21796181926857,70.73444084667526,0.02596539227394604,0.021547278088290628,0.5304798097299959,0.007261888880088221,0.8173501161537312,0.005651548117559685,0.8648712239952259,0.010130305964083576,0.507770553495781,0.016745845939001153,0.698414326365587,0.015332441427378966,0.9887627790039913,0.006433987273488238,0.9889836459184375,0.00258879959487685,0.9170637980885156,0.03753508486577057,0.7549380430005433,0.010205858275317658,403.3333333333333,29.19474838619667,32.333333333333336,2.0816659994661326,0.0,0.0,0.0,0.0,403.3333333333333,29.19474838619667,173.33333333333334,15.30795000427338,0.7239925329807139,0.02577620376552882,0.5142316163919569,0.01870494720445792,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.025965392273946036,0.021547278088290628,0.02596539227394604,0.021547278088290628,0.02596539227394604,0.021547278088290628,0.0,0.0,0.530479809729996,0.0072618888800881085,0.5304798097299959,0.007261888880088221,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.10000000000000002,1.6996749443881478e-17,1.0,0.0,,
diagnosis_fd001_detection,blocked_conv,cmapss:FD001,diagnosis,relational_max | random3:5-8-14 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",blocked_conv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,3.2843662519366226,0.7939498978494154,389.8275546324401,60.34332911576016,0.09213589256694014,0.06030975281363698,0.6267832649545445,0.04061325688100778,0.8126689540103768,0.01108454702476414,0.8654389864293605,0.007625807275007257,0.5080040645341949,0.026391040728741638,0.7849674466739153,0.05199781107726843,0.995071678914902,0.0042889183324901214,0.9940668234305977,0.004904110912847343,0.7969735617902377,0.0063125617278840754,0.695303568322799,0.015610959653676858,403.3333333333333,29.19474838619667,32.333333333333336,2.0816659994661326,0.0,0.0,0.0,0.0,403.3333333333333,29.19474838619667,133.0,12.529964086141668,0.6666381378653431,0.02012973912724356,0.5484831733913571,0.03128185337204576,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.09213589256694014,0.06030975281363696,0.09213589256694014,0.06030975281363698,0.09213589256694014,0.06030975281363698,0.3333333333333333,0.5773502691896258,0.6267832649545445,0.0406132568810078,0.6267832649545445,0.04061325688100778,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.7333333333333334,0.2081665999466133,1.0,0.0,,
diagnosis_fd001_detection,blocked_conv,cmapss:FD001,diagnosis,detector | random3:5-8-14 | knn_refit,,,,,,,,,,,,,,,,,,,,,0.011758680334120678,0.0002892779851109951,,,,,,,,,3,"[11, 12, 13]",blocked_conv,,,,,,,,,,,,,,,,,,,,,0.011489444664524248,0.0006261283800282718,,,,,12.0,0.0,12.0,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,10.210954984029135,0.19949002460633514,8.168538729349772,0.5346584670405689,0.025282819287637592,0.017675167800867458,0.4133335196184557,0.02812955984644768,0.7942342313077049,0.00670524176687423,0.8373060819352847,0.018840850734750034,0.5006927771339836,0.017019076176340776,0.6486290813161996,0.014200312597375114,0.9849643291372271,0.009341641186982748,0.9822702463832638,0.010633507642152167,0.8676454968498941,0.03830774058870985,,,,,,,,,,,,,,,,,,,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.025282819287637592,0.017675167800867458,0.025282819287637592,0.017675167800867458,0.025282819287637592,0.017675167800867458,0.0,0.0,0.4133335196184556,0.028129559846447605,0.4133335196184557,0.02812955984644768,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.10000000000000002,1.6996749443881478e-17,1.0,0.0,3.0,0.0
diagnosis_fd001_detection,blocked_conv,cmapss:FD001,diagnosis,detector | random3:5-8-14 | knn_impute,,,,,,,,,,,,,,,,,,,,,0.005804610998893622,0.001428122444656321,,,,,,,,,3,"[11, 12, 13]",blocked_conv,,,,,,,,,,,,,,,,,,,,,0.015112083332496695,0.0010579446618852446,,,,,12.0,0.0,12.0,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,11.300260861714682,0.6737533070535557,8.468772411346436,0.6047915927916433,0.03861475953222996,0.019129950188689872,0.41117832224329404,0.06753136182523091,0.7752010301874446,0.010789502950705224,0.8160884618085239,0.022753074563094118,0.5179748114827664,0.013602274657869185,0.5979578680526849,0.01795214734878601,0.9760118208324716,0.014188576288387917,0.9761693124816199,0.014571323906523435,0.8183578343565592,0.03807332750365975,,,,,,,,,,,,,,,,,,,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.03861475953222996,0.019129950188689872,0.03861475953222996,0.019129950188689872,0.03861475953222996,0.019129950188689872,0.0,0.0,0.4111783222432941,0.067531361825231,0.41117832224329404,0.06753136182523091,0.0,0.0,10.0,0.0,20.0,0.0,0.9966666666666667,0.005773502691896262,0.20000000000000004,0.09999999999999999,1.0,0.0,1.0,0.0
diagnosis_fd001_detection,blocked_conv,cmapss:FD001,diagnosis,detector | random3:5-8-14 | mahalanobis_refit,,,,,,,,,,,,,,,,,,,,,0.016693485663078416,0.0006277287657523849,,,,,,,,,3,"[11, 12, 13]",blocked_conv,,,,,,,,,,,,,,,,,,,,,0.03210222233368162,0.0012927712214971388,,,,,12.0,0.0,12.0,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,313.2882080078125,12.443131744847141,1587.9146016438801,130.86372223280097,0.029927433845495927,0.014785507225543903,0.5533557442434859,0.01553258351161292,0.8119145467365464,0.0035480357974877583,0.86318261330601,0.004655549767784155,0.504281761765106,0.0029077419474447374,0.6891096282388934,0.024761270439371708,0.9911169735608003,0.0076464773619002715,0.9893975464188401,0.0043886754864005464,0.8999746495246157,0.03354512693876228,,,,,,,,,,,,,,,,,,,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.02992743384549593,0.014785507225543901,0.029927433845495927,0.014785507225543903,0.029927433845495927,0.014785507225543903,0.0,0.0,0.5533557442434859,0.015532583511612809,0.5533557442434859,0.01553258351161292,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.10000000000000002,1.6996749443881478e-17,1.0,0.0,3.0,0.0
diagnosis_fd001_detection,blocked_conv,cmapss:FD001,diagnosis,detector | random3:5-8-14 | mahalanobis_impute,,,,,,,,,,,,,,,,,,,,,0.007460764002947447,0.00038013485221209155,,,,,,,,,3,"[11, 12, 13]",blocked_conv,,,,,,,,,,,,,,,,,,,,,0.1170200273336377,0.008060959352566064,,,,,12.0,0.0,12.0,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,475.5833333333333,36.406508527773745,1803.3105723063152,127.78072940857687,0.08279741938410089,0.029793704859287742,0.4900397799729725,0.008655994121659164,0.7678047815714847,0.013679671605097801,0.8166962682337154,0.012212864595700272,0.5172533685817018,0.022897059676538194,0.6049073942013464,0.015854169484312407,0.964187584091262,0.014976150322283862,0.9644393760314088,0.010652006861506498,0.7986603263580355,0.04895432427549117,,,,,,,,,,,,,,,,,,,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.0827974193841009,0.029793704859287763,0.08279741938410089,0.029793704859287742,0.08279741938410089,0.029793704859287742,0.3333333333333333,0.5773502691896258,0.4900397799729725,0.008655994121659159,0.4900397799729725,0.008655994121659164,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.3,0.1,1.0,0.0,1.0,0.0
diagnosis_fd001_detection,blocked_conv,cmapss:FD001,diagnosis,detector | random3:5-8-14 | gmm_refit,,,,,,,,,,,,,,,,,,,,,1.342792972670092,0.15753539789867405,,,,,,,,,3,"[11, 12, 13]",blocked_conv,,,,,,,,,,,,,,,,,,,,,0.708104097332883,0.1104886209724082,,,,,12.0,0.0,12.0,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,251.7408701578776,38.81624594521221,1691.1027285257976,610.5437164540417,0.05184157017299814,0.00962237613346925,0.4154759605124137,0.050721560295476406,0.7892563822617634,0.00591854060426682,0.8280196598255606,0.002970553428591845,0.5018655327364764,0.011132212223938193,0.6608776862060369,0.02561331018728526,0.976053643690099,0.009142541360641953,0.9665630038496148,0.007190225239533716,0.8533835096660005,0.03796095203397203,,,,,,,,,,,,,,,,,,,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.05184157017299812,0.00962237613346925,0.05184157017299814,0.00962237613346925,0.05184157017299814,0.00962237613346925,0.0,0.0,0.4154759605124137,0.050721560295476406,0.4154759605124137,0.050721560295476406,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.2333333333333333,0.05773502691896256,1.0,0.0,3.0,0.0
diagnosis_fd001_detection,blocked_conv,cmapss:FD001,diagnosis,detector | random3:5-8-14 | gmm_impute,,,,,,,,,,,,,,,,,,,,,0.8694949026636701,0.8296359714724838,,,,,,,,,3,"[11, 12, 13]",blocked_conv,,,,,,,,,,,,,,,,,,,,,0.007084985998517368,0.00046511873539420613,,,,,12.0,0.0,12.0,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,368.92413330078125,51.16142517160422,1614.6464818318684,254.91002788418942,0.08475883973526455,0.060301742858432185,0.4770641302732357,0.06092473681123258,0.7609927383504452,0.01397837857703485,0.8114551476157006,0.014451021331626327,0.5097582430816842,0.01363147108131396,0.5973852275887283,0.02470500516433931,0.9598553475841657,0.020696259709475546,0.9636451951985375,0.014231558848391277,0.7848036900607932,0.052139140454258236,,,,,,,,,,,,,,,,,,,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.08475883973526455,0.060301742858432206,0.08475883973526455,0.060301742858432185,0.08475883973526455,0.060301742858432185,0.3333333333333333,0.5773502691896258,0.47706413027323574,0.06092473681123245,0.4770641302732357,0.06092473681123258,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.30000000000000004,0.1,1.0,0.0,1.0,0.0
diagnosis_fd001_detection,blocked_conv,cmapss:FD001,diagnosis,detector | random3:5-8-14 | pca_refit,,,,,,,,,,,,,,,,,,,,,0.04890966666668343,0.0014650433547732126,,,,,,,,,3,"[11, 12, 13]",blocked_conv,,,,,,,,,,,,,,,,,,,,,0.014878791999459887,0.0007936404340710846,,,,,12.0,0.0,12.0,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,202.6014607747396,16.734600032966434,454.15081787109375,106.05358782404134,0.017787272919448288,0.01272415451113197,0.31344978583285443,0.02219458869460548,0.7596846413803595,0.02064539825907201,0.8048750902213326,0.028203075986388847,0.5109375689276766,0.009264301632764153,0.6160492012646364,0.045252272292688876,0.9600625987547908,0.022635484961203406,0.9426614835807249,0.020817794966911742,0.7801886169186097,0.04844733720075159,,,,,,,,,,,,,,,,,,,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.017787272919448288,0.01272415451113197,0.017787272919448288,0.01272415451113197,0.017787272919448288,0.01272415451113197,0.0,0.0,0.31344978583285443,0.022194588694605426,0.31344978583285443,0.02219458869460548,0.0,0.0,10.0,0.0,20.0,0.0,0.9966666666666667,0.005773502691896262,0.10000000000000002,1.6996749443881478e-17,1.0,0.0,3.0,0.0
diagnosis_fd001_detection,blocked_conv,cmapss:FD001,diagnosis,detector | random3:5-8-14 | pca_impute,,,,,,,,,,,,,,,,,,,,,0.03804852800143029,0.03285384825374363,,,,,,,,,3,"[11, 12, 13]",blocked_conv,,,,,,,,,,,,,,,,,,,,,0.0017996809983742423,0.0002488078643973471,,,,,12.0,0.0,12.0,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,224.22953287760416,30.522988811046286,500.9292221069336,88.4226443128805,0.030303405818494306,0.007398855301569239,0.3449876950577342,0.035062842128578645,0.7496158879965232,0.020230095203435314,0.7916560746789981,0.027949858604982936,0.5189486699647774,0.014435242255027085,0.5918655151168276,0.027448271571371384,0.9482754646496336,0.021634823707690428,0.9363005275812956,0.02139505565877482,0.7627108080538147,0.04732073680931526,,,,,,,,,,,,,,,,,,,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.030303405818494306,0.007398855301569238,0.030303405818494306,0.007398855301569239,0.030303405818494306,0.007398855301569239,0.0,0.0,0.3449876950577342,0.03506284212857859,0.3449876950577342,0.035062842128578645,0.0,0.0,10.0,0.0,20.0,0.0,0.9933333333333333,0.011547005383792525,0.16666666666666666,0.11547005383792514,1.0,0.0,1.0,0.0
diagnosis_fd001_detection,blocked_conv,cmapss:FD001,diagnosis,detector | random3:5-8-14 | diag_gaussian_refit,,,,,,,,,,,,,,,,,,,,,0.012200680668077743,0.00011834431041081616,,,,,,,,,3,"[11, 12, 13]",blocked_conv,,,,,,,,,,,,,,,,,,,,,0.0044354310011840425,0.00023135574832767303,,,,,12.0,0.0,12.0,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,322.4487754096599,33.35223344848158,474.1380847272739,38.4188994070256,0.08858254435509509,0.03741937647335781,0.30184750294917695,0.050397768475689914,0.6866818853662914,0.01731330297018181,0.7177217400918328,0.02370410781857311,0.5146925178138947,0.021170967987890067,0.5058974319916817,0.009224881960704366,0.8862358705597094,0.026255300310943537,0.8798654180665905,0.01880970255955683,0.6526601253865859,0.030110042181796227,,,,,,,,,,,,,,,,,,,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.08858254435509509,0.037419376473357795,0.08858254435509509,0.03741937647335781,0.08858254435509509,0.03741937647335781,0.3333333333333333,0.5773502691896258,0.30184750294917695,0.050397768475689914,0.30184750294917695,0.050397768475689914,0.0,0.0,10.0,0.0,20.0,0.0,0.9866666666666667,0.01527525231651948,0.2333333333333333,0.05773502691896256,0.9666666666666667,0.05773502691896257,3.0,0.0
diagnosis_fd001_detection,blocked_conv,cmapss:FD001,diagnosis,detector | random3:5-8-14 | diag_gaussian_impute,,,,,,,,,,,,,,,,,,,,,0.007250222331398011,0.006296880325318562,,,,,,,,,3,"[11, 12, 13]",blocked_conv,,,,,,,,,,,,,,,,,,,,,0.0010142083313742962,0.00010363991475487347,,,,,12.0,0.0,12.0,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,348.8232979640532,33.01405820007657,474.13808472727396,38.41889940702568,0.08858254435509509,0.03741937647335781,0.30184750294917695,0.050397768475689914,0.6866818853662914,0.01731330297018181,0.7177217400918328,0.02370410781857311,0.5146925178138947,0.021170967987890067,0.5058974319916817,0.009224881960704366,0.8862358705597094,0.026255300310943537,0.8798654180665905,0.01880970255955683,0.6526601253865859,0.030110042181796227,,,,,,,,,,,,,,,,,,,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.08858254435509509,0.037419376473357795,0.08858254435509509,0.03741937647335781,0.08858254435509509,0.03741937647335781,0.3333333333333333,0.5773502691896258,0.30184750294917695,0.050397768475689914,0.30184750294917695,0.050397768475689914,0.0,0.0,10.0,0.0,20.0,0.0,0.9866666666666667,0.01527525231651948,0.2333333333333333,0.05773502691896256,0.9666666666666667,0.05773502691896257,1.0,0.0
diagnosis_fd001_detection,blocked_conv,cmapss:FD001,diagnosis,query random7:3-4-8-10-11-12-14 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",blocked_conv,,,,,,,,,,,,,,,,,,,2.6702880859375e-05,3.814697265625e-06,0.7863461390006705,0.10787868331769097,0.2560206663329154,0.10793251496249605,871.3333333333334,59.87765303795175,8.0,0.0,8.0,0.0,8.0,0.0,6.0,0.0,50324.0,0.0,240.0,0.0,2.0,0.0,0.7855966666666666,0.10787431847447906,21924489.333333332,1506641.505740942,209120.0,14370.636729108423,13070.0,898.1647955692764,245760.0,0.0,4.775192101796468,0.38542759787641595,4.862451076507568,0.38117225040339864,1.9818025430043538,0.1245401974216093,0.9824378887812296,0.49130865811604824,6.859670480092366,0.513852159381349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
