epoch,value
0,426.8916896918663
1,356.5448006503651
2,327.11063732022194
3,303.27912955280306
4,279.98649508941025
5,260.58887412368284
6,234.5775691173949
7,233.02903441813606
8,215.4463586316819
9,209.97267793675215
10,214.41390200827618
11,168.13852439776693
12,157.78866950385006
13,185.69715519088635
14,165.22763241229933
15,152.08729969962832
16,147.74612231194862
17,125.39557175060733
18,119.89305523558042
19,134.263516624038
20,120.42780803840002
21,95.40965745470031
22,104.57012468841658
23,96.26315268585913
24,112.26545329491616
25,118.07073034199594
26,69.99789337231387
27,86.43918576076639
28,80.41486234027101
29,102.77550531596208
30,100.01412450565265
31,85.54501212262612
32,81.1852738715603
33,101.98555899543061
34,79.28617802169397
35,65.19963115912707
36,54.98739319904753
37,96.45936217334726
38,95.50873093436059
39,98.52273683982501
40,81.80476796134707
41,65.74399386334032
42,97.68242743858299
43,86.68153132523278
44,38.89877678748928
45,54.33036745347374
46,90.06048289216933
47,70.89216565793589
48,55.13795765145696
49,79.74407736180846
50,84.36431230585194
51,54.7150073073052
52,75.47095375660734
53,83.94223797597664
54,59.4365039421913
55,34.860706177896226
56,27.737837226556646
57,52.36881779366546
58,73.05732544498255
59,38.48252006711688
60,86.85374152663546
61,54.75441379074475
62,46.90383671253102
63,45.60915009142588
64,55.164579664393486
65,64.81909407776513
66,70.3655381684236
67,33.74491302140579
68,24.880565351592423
69,33.419991200236424
70,21.531490004732866
71,45.89600435943563
72,58.67604749208446
73,41.33645548567657
74,43.683716522672164
75,25.275011088541277
76,56.573368848053065
77,47.652429738744814
78,71.47519117071252
79,36.51248346618929
80,76.51982592697814
81,10.56350122132112
82,70.21736700808624
83,14.951241492970988
84,54.18416402996174
85,47.25018956595791
86,41.89331512695117
87,46.6258757804954
88,68.52582353164506
89,41.289811386161254
90,6.687671034233811
91,16.235339580711734
92,-27.613755098826214
93,71.26291151933596
94,63.38818398202987
95,63.73452395310314
96,72.9744671446274
97,51.92852285147793
98,31.039319155027542
99,45.11641272715877
100,24.715224026426647
101,37.31607951452152
102,31.32063860630246
103,67.11027300799334
104,21.352192043972245
105,26.222500988873616
106,37.376729868139996
107,51.36209905976586
108,34.41558743158468
109,33.38985873272411
110,29.342783398606635
111,59.76574698493159
112,8.790880601183115
113,42.10069239936826
114,9.872611192458793
115,26.313574750551123
116,58.608326812061094
117,29.323451187780243
118,34.6427716144142
119,11.432070847228466
120,44.1712791713244
121,33.116401483305545
122,46.221783110214304
123,56.33116557697852
124,39.832790483514884
125,31.99135899003779
126,61.80784907596384
127,29.64664697685211
128,58.67445143413264
129,61.8129868358731
130,63.94298569323252
131,41.63221967337832
132,35.01274722816148
133,18.253702610421428
134,46.2072357352562
135,8.37045729017372
136,23.07285586732437
137,41.86915083818362
138,34.11032957894752
139,40.60847236720715
140,29.53018566592039
141,49.23006873025343
142,33.34578425719711
143,38.87255468554031
144,30.39016336166093
145,64.06840026229342
146,12.178971472276931
147,27.808311810024637
148,40.3930439327737
149,47.86899555672844
150,57.05430337126783
151,37.69811135954517
152,23.32204283671858
153,37.57361635919129
154,37.27930823066156
155,25.847662535661573
156,59.22232643979218
157,12.496486296883717
158,14.675463277246042
159,34.777020379952546
160,31.998499435518315
161,32.4683502140345
162,11.193787131346355
163,30.447619797228622
164,45.21546437166673
165,18.745009810836226
166,21.052778630773766
167,59.662476431615126
168,53.38656936999229
169,15.719979184295793
170,67.65331070308142
171,44.26924825241939
172,60.19548384729716
173,16.231380004232292
174,32.58247117719236
175,7.277827843519455
176,7.944423631830213
177,22.96735208065644
178,2.3533891026826974
179,30.51530422797179
