variant,method_name,mask,score,seed,auroc,query_s,cost_node_evaluations,parameters
matched,gmm_fitted,full,independent,12,0.7779184206706343,3.3790888220028137,3984000,
matched,gmm_fitted,full,marginal_max,12,0.7833531717230368,3.3790888220028137,3984000,
matched,gmm_fitted,full,conditional_max,12,0.8384090579184207,3.3790888220028137,3984000,
matched,gmm_fitted,full,relational_max,12,0.8327594716214255,3.3790888220028137,3984000,
matched,circuit,random1:1,joint,12,0.8030018870663377,1.3905172079976182,20884460,
matched,circuit,random1:1,independent,12,0.7894440412251416,1.3905172079976182,20884460,
matched,circuit,random1:1,marginal_max,12,0.7754449121788358,1.3905172079976182,20884460,
matched,circuit,random1:1,conditional_max,12,0.7896646828276963,1.3905172079976182,20884460,
matched,circuit,random1:1,relational_max,12,0.7125678618086805,1.3905172079976182,20884460,
matched,gaussian_fitted,random1:1,joint,12,0.8398083901872551,0.6817329530022107,3486000,
matched,gaussian_fitted,random1:1,independent,12,0.7803396719407751,0.6817329530022107,3486000,
matched,gaussian_fitted,random1:1,marginal_max,12,0.7733662360284511,0.6817329530022107,3486000,
matched,gaussian_fitted,random1:1,conditional_max,12,0.833763971548846,0.6817329530022107,3486000,
matched,gaussian_fitted,random1:1,relational_max,12,0.82421831905937,0.6817329530022107,3486000,
matched,gmm_fitted,random1:1,joint,12,0.8298098417767455,2.7050601490009285,3486000,
matched,gmm_fitted,random1:1,independent,12,0.7740165481201916,2.7050601490009285,3486000,
matched,gmm_fitted,random1:1,marginal_max,12,0.7750587893743649,2.7050601490009285,3486000,
matched,gmm_fitted,random1:1,conditional_max,12,0.8290840470314995,2.7050601490009285,3486000,
matched,gmm_fitted,random1:1,relational_max,12,0.8272202061257077,2.7050601490009285,3486000,
matched,circuit,random3:5-8-14,joint,12,0.7799651618522282,1.3706433729967102,20884460,
matched,circuit,random3:5-8-14,independent,12,0.7724430251124982,1.3706433729967102,20884460,
matched,circuit,random3:5-8-14,marginal_max,12,0.766233125272173,1.3706433729967102,20884460,
matched,circuit,random3:5-8-14,conditional_max,12,0.7707446654086224,1.3706433729967102,20884460,
matched,circuit,random3:5-8-14,relational_max,12,0.6555262011903034,1.3706433729967102,20884460,
matched,gaussian_fitted,random3:5-8-14,joint,12,0.8112962694150094,0.40192414799821563,2589600,
matched,gaussian_fitted,random3:5-8-14,independent,12,0.7642938017128756,0.40192414799821563,2589600,
matched,gaussian_fitted,random3:5-8-14,marginal_max,12,0.7687501814486863,0.40192414799821563,2589600,
matched,gaussian_fitted,random3:5-8-14,conditional_max,12,0.8173000435476847,0.40192414799821563,2589600,
matched,gaussian_fitted,random3:5-8-14,relational_max,12,0.7975061692553346,0.40192414799821563,2589600,
matched,gmm_fitted,random3:5-8-14,joint,12,0.8028712440121933,1.8724853310013714,2589600,
matched,gmm_fitted,random3:5-8-14,independent,12,0.7564203803164465,1.8724853310013714,2589600,
matched,gmm_fitted,random3:5-8-14,marginal_max,12,0.7694062998983887,1.8724853310013714,2589600,
matched,gmm_fitted,random3:5-8-14,conditional_max,12,0.8168645667005371,1.8724853310013714,2589600,
matched,gmm_fitted,random3:5-8-14,relational_max,12,0.7982609957903904,1.8724853310013714,2589600,
matched,circuit,random7:3-4-8-10-11-12-14,joint,12,0.7460966758600668,1.3876585619982507,20884460,
matched,circuit,random7:3-4-8-10-11-12-14,independent,12,0.7367542458992596,1.3876585619982507,20884460,
matched,circuit,random7:3-4-8-10-11-12-14,marginal_max,12,0.7267527943097692,1.3876585619982507,20884460,
matched,circuit,random7:3-4-8-10-11-12-14,conditional_max,12,0.7336159094208158,1.3876585619982507,20884460,
matched,circuit,random7:3-4-8-10-11-12-14,relational_max,12,0.6224270576281028,1.3876585619982507,20884460,
matched,gaussian_fitted,random7:3-4-8-10-11-12-14,joint,12,0.7731397880679344,0.13918454500162625,1195200,
matched,gaussian_fitted,random7:3-4-8-10-11-12-14,independent,12,0.7303237044563797,0.13918454500162625,1195200,
matched,gaussian_fitted,random7:3-4-8-10-11-12-14,marginal_max,12,0.7224618957758746,0.13918454500162625,1195200,
matched,gaussian_fitted,random7:3-4-8-10-11-12-14,conditional_max,12,0.7594135578458412,0.13918454500162625,1195200,
matched,gaussian_fitted,random7:3-4-8-10-11-12-14,relational_max,12,0.7617419073885905,0.13918454500162625,1195200,
matched,gmm_fitted,random7:3-4-8-10-11-12-14,joint,12,0.7694062998983887,0.4478220830023929,1195200,
matched,gmm_fitted,random7:3-4-8-10-11-12-14,independent,12,0.7320249673392365,0.4478220830023929,1195200,
matched,gmm_fitted,random7:3-4-8-10-11-12-14,marginal_max,12,0.7233676876179417,0.4478220830023929,1195200,
matched,gmm_fitted,random7:3-4-8-10-11-12-14,conditional_max,12,0.7571897227464073,0.4478220830023929,1195200,
matched,gmm_fitted,random7:3-4-8-10-11-12-14,relational_max,12,0.7685179271302076,0.4478220830023929,1195200,
matched,circuit,bank0:0-1-2-4-5-7-8,joint,12,0.7304804761213529,1.3228421329986304,20884460,
matched,circuit,bank0:0-1-2-4-5-7-8,independent,12,0.7219828712440122,1.3228421329986304,20884460,
matched,circuit,bank0:0-1-2-4-5-7-8,marginal_max,12,0.7174945565394106,1.3228421329986304,20884460,
matched,circuit,bank0:0-1-2-4-5-7-8,conditional_max,12,0.7279140659021629,1.3228421329986304,20884460,
matched,circuit,bank0:0-1-2-4-5-7-8,relational_max,12,0.6386993758165191,1.3228421329986304,20884460,
matched,gaussian_fitted,bank0:0-1-2-4-5-7-8,joint,12,0.7582464798954855,0.1251128659969254,1195200,
matched,gaussian_fitted,bank0:0-1-2-4-5-7-8,independent,12,0.7189432428509217,0.1251128659969254,1195200,
matched,gaussian_fitted,bank0:0-1-2-4-5-7-8,marginal_max,12,0.7183248657279722,0.1251128659969254,1195200,
matched,gaussian_fitted,bank0:0-1-2-4-5-7-8,conditional_max,12,0.7528117288430832,0.1251128659969254,1195200,
matched,gaussian_fitted,bank0:0-1-2-4-5-7-8,relational_max,12,0.7485150239512266,0.1251128659969254,1195200,
matched,gmm_fitted,bank0:0-1-2-4-5-7-8,joint,12,0.7536246189577588,0.45519090900052106,1195200,
matched,gmm_fitted,bank0:0-1-2-4-5-7-8,independent,12,0.713380751923356,0.45519090900052106,1195200,
matched,gmm_fitted,bank0:0-1-2-4-5-7-8,marginal_max,12,0.7205254753955581,0.45519090900052106,1195200,
matched,gmm_fitted,bank0:0-1-2-4-5-7-8,conditional_max,12,0.7553955581361591,0.45519090900052106,1195200,
matched,gmm_fitted,bank0:0-1-2-4-5-7-8,relational_max,12,0.7557149078240674,0.45519090900052106,1195200,
matched,circuit,bank1:3,joint,12,0.8017099724197997,1.2698251439978776,20884460,
matched,circuit,bank1:3,independent,12,0.7864537668747278,1.2698251439978776,20884460,
matched,circuit,bank1:3,marginal_max,12,0.7835157497459718,1.2698251439978776,20884460,
matched,circuit,bank1:3,conditional_max,12,0.8032138191319494,1.2698251439978776,20884460,
matched,circuit,bank1:3,relational_max,12,0.7072898824212512,1.2698251439978776,20884460,
matched,gaussian_fitted,bank1:3,joint,12,0.8424009290172739,0.6606638010016468,3486000,
matched,gaussian_fitted,bank1:3,independent,12,0.7773406880534185,0.6606638010016468,3486000,
matched,gaussian_fitted,bank1:3,marginal_max,12,0.7731368848889534,0.6606638010016468,3486000,
matched,gaussian_fitted,bank1:3,conditional_max,12,0.8408157932936565,0.6606638010016468,3486000,
matched,gaussian_fitted,bank1:3,relational_max,12,0.8263869937581652,0.6606638010016468,3486000,
matched,gmm_fitted,bank1:3,joint,12,0.8397938742923501,2.939454660998308,3486000,
matched,gmm_fitted,bank1:3,independent,12,0.7795122659311946,2.939454660998308,3486000,
matched,gmm_fitted,bank1:3,marginal_max,12,0.774855566845696,2.939454660998308,3486000,
matched,gmm_fitted,bank1:3,conditional_max,12,0.838173900420961,2.939454660998308,3486000,
matched,gmm_fitted,bank1:3,relational_max,12,0.8385513136884889,2.939454660998308,3486000,
matched,circuit,bank2:6-10,joint,12,0.7975932646247641,1.1799286620007479,20884460,
matched,circuit,bank2:6-10,independent,12,0.78165190884018,1.1799286620007479,20884460,
matched,circuit,bank2:6-10,marginal_max,12,0.7714094933952678,1.1799286620007479,20884460,
matched,circuit,bank2:6-10,conditional_max,12,0.7913165916678764,1.1799286620007479,20884460,
matched,circuit,bank2:6-10,relational_max,12,0.694109449847583,1.1799286620007479,20884460,
matched,gaussian_fitted,bank2:6-10,joint,12,0.825501524168965,0.5861707900003239,3021200,
matched,gaussian_fitted,bank2:6-10,independent,12,0.7666250544346059,0.5861707900003239,3021200,
matched,gaussian_fitted,bank2:6-10,marginal_max,12,0.7685556684569603,0.5861707900003239,3021200,
matched,gaussian_fitted,bank2:6-10,conditional_max,12,0.825861518362607,0.5861707900003239,3021200,
matched,gaussian_fitted,bank2:6-10,relational_max,12,0.8039657424880244,0.5861707900003239,3021200,
matched,gmm_fitted,bank2:6-10,joint,12,0.8133255915227173,2.2861023590012337,3021200,
matched,gmm_fitted,bank2:6-10,independent,12,0.7544491217883582,2.2861023590012337,3021200,
matched,gmm_fitted,bank2:6-10,marginal_max,12,0.7707127304398316,2.2861023590012337,3021200,
matched,gmm_fitted,bank2:6-10,conditional_max,12,0.825687327623748,2.2861023590012337,3021200,
matched,gmm_fitted,bank2:6-10,relational_max,12,0.8195848454057193,2.2861023590012337,3021200,
matched,circuit,single_sensor_0,joint,12,0.5463957032951081,0.9916198220016668,20884460,
matched,circuit,single_sensor_0,independent,12,0.5463405428944694,0.9916198220016668,20884460,
matched,circuit,single_sensor_0,marginal_max,12,0.5463405428944694,0.9916198220016668,20884460,
matched,circuit,single_sensor_0,conditional_max,12,0.5463405428944694,0.9916198220016668,20884460,
matched,circuit,single_sensor_0,relational_max,12,0.5,0.9916198220016668,20884460,
matched,gaussian_fitted,single_sensor_0,joint,12,0.5450544346058934,0.0020344069998827763,33200,
matched,gaussian_fitted,single_sensor_0,independent,12,0.5450544346058934,0.0020344069998827763,33200,
matched,gaussian_fitted,single_sensor_0,marginal_max,12,0.5450544346058934,0.0020344069998827763,33200,
matched,gaussian_fitted,single_sensor_0,conditional_max,12,0.5450544346058934,0.0020344069998827763,33200,
matched,gaussian_fitted,single_sensor_0,relational_max,12,0.5,0.0020344069998827763,33200,
matched,gmm_fitted,single_sensor_0,joint,12,0.5448860502249964,0.0033640719993854873,33200,
matched,gmm_fitted,single_sensor_0,independent,12,0.5448860502249964,0.0033640719993854873,33200,
matched,gmm_fitted,single_sensor_0,marginal_max,12,0.5448860502249964,0.0033640719993854873,33200,
matched,gmm_fitted,single_sensor_0,conditional_max,12,0.5448860502249964,0.0033640719993854873,33200,
matched,gmm_fitted,single_sensor_0,relational_max,12,0.5,0.0033640719993854873,33200,
matched,circuit,full,joint,13,0.8287381235821297,1.3833760220004478,21236728,
matched,circuit,full,independent,13,0.8115776824419937,1.3833760220004478,21236728,
matched,circuit,full,marginal_max,13,0.8175102760495048,1.3833760220004478,21236728,
matched,circuit,full,conditional_max,13,0.833483075402619,1.3833760220004478,21236728,
matched,circuit,full,relational_max,13,0.71727387075762,1.3833760220004478,21236728,
matched,gaussian_fitted,full,joint,13,0.861733788549224,0.884301650999987,4051200,
