run_dir,seed,mask_index,a,b,score,metric,interpretation,auroc_delta,ci_low,ci_high,bootstrap_reps_used,n_units,loc_ap_delta,end_to_end_unique_top1_delta,refused,reason
matched/seed13,13,6,logs/ts/ws/diagnosis_donors/matched/seed13/artifacts/diagnosis_mask6.npz,logs/ts/ws/diagnosis_donors/matched/seed13/artifacts/diagnosis_gmm_fitted_mask6.npz,relational_max,auroc,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,-0.11030749533927808,-0.128442358722077,-0.08329308530483914,1000,10,,,,
matched/seed13,13,6,logs/ts/ws/diagnosis_donors/matched/seed13/artifacts/diagnosis_mask6.npz,logs/ts/ws/diagnosis_donors/matched/seed13/artifacts/diagnosis_gmm_fitted_mask6.npz,relational_max,loc_ap,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.22700164890338895,-0.16342141130645488,1000,10,-0.19559775701401316,,,
matched/seed13,13,6,logs/ts/ws/diagnosis_donors/matched/seed13/artifacts/diagnosis_mask6.npz,logs/ts/ws/diagnosis_donors/matched/seed13/artifacts/diagnosis_gmm_fitted_mask6.npz,relational_max,end_to_end_unique_top1,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.16603508434386502,-0.08983154088489534,1000,10,,-0.12796208530805692,,
matched/seed13,13,7,logs/ts/ws/diagnosis_donors/matched/seed13/artifacts/diagnosis_mask7.npz,logs/ts/ws/diagnosis_donors/matched/seed13/artifacts/diagnosis_gaussian_fitted_mask7.npz,relational_max,auroc,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,0.0,0.0,0.0,1000,10,,,,
matched/seed13,13,7,diagnosis_mask7.npz,diagnosis_gaussian_fitted_mask7.npz,relational_max,loc_ap,,,,,,,,,True,no bootstrap replicate produced a defined statistic
matched/seed13,13,7,logs/ts/ws/diagnosis_donors/matched/seed13/artifacts/diagnosis_mask7.npz,logs/ts/ws/diagnosis_donors/matched/seed13/artifacts/diagnosis_gaussian_fitted_mask7.npz,relational_max,end_to_end_unique_top1,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,0.0,0.0,1000,10,,0.0,,
matched/seed13,13,7,logs/ts/ws/diagnosis_donors/matched/seed13/artifacts/diagnosis_mask7.npz,logs/ts/ws/diagnosis_donors/matched/seed13/artifacts/diagnosis_gmm_fitted_mask7.npz,relational_max,auroc,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,0.0,0.0,0.0,1000,10,,,,
matched/seed13,13,7,diagnosis_mask7.npz,diagnosis_gmm_fitted_mask7.npz,relational_max,loc_ap,,,,,,,,,True,no bootstrap replicate produced a defined statistic
matched/seed13,13,7,logs/ts/ws/diagnosis_donors/matched/seed13/artifacts/diagnosis_mask7.npz,logs/ts/ws/diagnosis_donors/matched/seed13/artifacts/diagnosis_gmm_fitted_mask7.npz,relational_max,end_to_end_unique_top1,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,0.0,0.0,1000,10,,0.0,,
matched_nearest/seed11,11,0,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask0.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gaussian_fitted_mask0.npz,relational_max,auroc,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,-0.14849479402444543,-0.16567330359185267,-0.13040387463995412,1000,10,,,,
matched_nearest/seed11,11,0,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask0.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gaussian_fitted_mask0.npz,relational_max,loc_ap,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.28725170817878737,-0.24356159408422481,1000,10,-0.2645390087650725,,,
matched_nearest/seed11,11,0,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask0.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gaussian_fitted_mask0.npz,relational_max,end_to_end_unique_top1,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.4378442004580358,-0.3312854884501226,1000,10,,-0.38723404255319144,,
matched_nearest/seed11,11,0,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask0.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gmm_fitted_mask0.npz,relational_max,auroc,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,-0.13822770484382074,-0.17014774839487684,-0.1047338933565279,1000,10,,,,
matched_nearest/seed11,11,0,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask0.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gmm_fitted_mask0.npz,relational_max,loc_ap,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.2832464963355076,-0.23828485134100577,1000,10,-0.2629702056218014,,,
matched_nearest/seed11,11,0,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask0.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gmm_fitted_mask0.npz,relational_max,end_to_end_unique_top1,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.26938835138173856,-0.14806486945636624,1000,10,,-0.2106382978723404,,
matched_nearest/seed11,11,1,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask1.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gaussian_fitted_mask1.npz,relational_max,auroc,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,-0.14217292892711642,-0.16226937019469617,-0.1241939447990935,1000,10,,,,
matched_nearest/seed11,11,1,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask1.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gaussian_fitted_mask1.npz,relational_max,loc_ap,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.29566323308254355,-0.24265094208439442,1000,10,-0.268956527958721,,,
matched_nearest/seed11,11,1,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask1.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gaussian_fitted_mask1.npz,relational_max,end_to_end_unique_top1,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.4389259203151038,-0.34190895070543215,1000,10,,-0.39148936170212767,,
matched_nearest/seed11,11,1,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask1.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gmm_fitted_mask1.npz,relational_max,auroc,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,-0.1343458578542327,-0.15655351471627854,-0.1127651450513707,1000,10,,,,
matched_nearest/seed11,11,1,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask1.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gmm_fitted_mask1.npz,relational_max,loc_ap,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.2930274489382804,-0.2457671675628229,1000,10,-0.26981789531131645,,,
matched_nearest/seed11,11,1,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask1.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gmm_fitted_mask1.npz,relational_max,end_to_end_unique_top1,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.3202429781246682,-0.18987728004291848,1000,10,,-0.2574468085106383,,
matched_nearest/seed11,11,2,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask2.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gaussian_fitted_mask2.npz,relational_max,auroc,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,-0.15075373472159348,-0.1726470543703213,-0.1241083505226946,1000,10,,,,
matched_nearest/seed11,11,2,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask2.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gaussian_fitted_mask2.npz,relational_max,loc_ap,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.2557595695531225,-0.21666119834772593,1000,10,-0.2367330148090518,,,
matched_nearest/seed11,11,2,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask2.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gaussian_fitted_mask2.npz,relational_max,end_to_end_unique_top1,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.42976710022164566,-0.3290827972608425,1000,10,,-0.38297872340425526,,
matched_nearest/seed11,11,2,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask2.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gmm_fitted_mask2.npz,relational_max,auroc,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,-0.15327071072883658,-0.17954744493741412,-0.12103442912669966,1000,10,,,,
matched_nearest/seed11,11,2,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask2.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gmm_fitted_mask2.npz,relational_max,loc_ap,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.2633080500688426,-0.21686397022108084,1000,10,-0.239578005200125,,,
matched_nearest/seed11,11,2,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask2.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gmm_fitted_mask2.npz,relational_max,end_to_end_unique_top1,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.3321904104995198,-0.21361890468022546,1000,10,,-0.27872340425531916,,
matched_nearest/seed11,11,3,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask3.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gaussian_fitted_mask3.npz,relational_max,auroc,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,-0.15780669986419193,-0.17847903377145097,-0.13654223066562376,1000,10,,,,
matched_nearest/seed11,11,3,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask3.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gaussian_fitted_mask3.npz,relational_max,loc_ap,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.2583779168901773,-0.21016792641575277,1000,10,-0.23534246575342466,,,
matched_nearest/seed11,11,3,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask3.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gaussian_fitted_mask3.npz,relational_max,end_to_end_unique_top1,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.3640394736842105,-0.29273752412346166,1000,10,,-0.325531914893617,,
matched_nearest/seed11,11,3,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask3.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gmm_fitted_mask3.npz,relational_max,auroc,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,-0.15946355817111824,-0.18212149160214974,-0.13682405358618824,1000,10,,,,
matched_nearest/seed11,11,3,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask3.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gmm_fitted_mask3.npz,relational_max,loc_ap,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.2531652189437739,-0.2101458730432592,1000,10,-0.2314731463361599,,,
matched_nearest/seed11,11,3,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask3.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gmm_fitted_mask3.npz,relational_max,end_to_end_unique_top1,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.37979704290412936,-0.3227160430847265,1000,10,,-0.34893617021276596,,
matched_nearest/seed11,11,4,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask4.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gaussian_fitted_mask4.npz,relational_max,auroc,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,-0.13273200543232233,-0.16971941494460047,-0.0963842507048635,1000,10,,,,
matched_nearest/seed11,11,4,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask4.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gaussian_fitted_mask4.npz,relational_max,loc_ap,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.27438331274006195,-0.20091491207430529,1000,10,-0.23834505018349034,,,
matched_nearest/seed11,11,4,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask4.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gaussian_fitted_mask4.npz,relational_max,end_to_end_unique_top1,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.43550390162335395,-0.36165328068679803,1000,10,,-0.4,,
matched_nearest/seed11,11,4,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask4.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gmm_fitted_mask4.npz,relational_max,auroc,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,-0.13025577184246262,-0.16226786481049668,-0.09941456000362432,1000,10,,,,
matched_nearest/seed11,11,4,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask4.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gmm_fitted_mask4.npz,relational_max,loc_ap,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.277345584841527,-0.20606416533198044,1000,10,-0.24138988371578912,,,
matched_nearest/seed11,11,4,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask4.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gmm_fitted_mask4.npz,relational_max,end_to_end_unique_top1,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.4340887251761691,-0.34127786650396874,1000,10,,-0.3872340425531915,,
matched_nearest/seed11,11,5,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask5.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gaussian_fitted_mask5.npz,relational_max,auroc,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,-0.13875056586690815,-0.16436832428944603,-0.11584061127789984,1000,10,,,,
matched_nearest/seed11,11,5,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask5.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gaussian_fitted_mask5.npz,relational_max,loc_ap,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.2967435565130755,-0.2543199290086015,1000,10,-0.2749926563852003,,,
matched_nearest/seed11,11,5,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask5.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gaussian_fitted_mask5.npz,relational_max,end_to_end_unique_top1,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.43903934652554066,-0.3409623011642288,1000,10,,-0.3936170212765957,,
matched_nearest/seed11,11,5,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask5.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gmm_fitted_mask5.npz,relational_max,auroc,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,-0.14046174739701223,-0.1682163504170417,-0.11691559057744674,1000,10,,,,
matched_nearest/seed11,11,5,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask5.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gmm_fitted_mask5.npz,relational_max,loc_ap,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.2980580298760292,-0.2510024475265384,1000,10,-0.274511656512753,,,
matched_nearest/seed11,11,5,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask5.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gmm_fitted_mask5.npz,relational_max,end_to_end_unique_top1,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.436255248306594,-0.3375189636634116,1000,10,,-0.3893617021276595,,
matched_nearest/seed11,11,6,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask6.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gaussian_fitted_mask6.npz,relational_max,auroc,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,-0.11281801720235407,-0.1357322474451907,-0.09478969244656582,1000,10,,,,
matched_nearest/seed11,11,6,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask6.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gaussian_fitted_mask6.npz,relational_max,loc_ap,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.29206635538582315,-0.23002948638780624,1000,10,-0.25920333444169363,,,
matched_nearest/seed11,11,6,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask6.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gaussian_fitted_mask6.npz,relational_max,end_to_end_unique_top1,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.42231289696375734,-0.3191688988095238,1000,10,,-0.3702127659574468,,
matched_nearest/seed11,11,6,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask6.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gmm_fitted_mask6.npz,relational_max,auroc,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,-0.10073110004526942,-0.12130350626673568,-0.07599345833380829,1000,10,,,,
matched_nearest/seed11,11,6,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask6.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gmm_fitted_mask6.npz,relational_max,loc_ap,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.27544788061096276,-0.23540719711258667,1000,10,-0.25653767908202507,,,
matched_nearest/seed11,11,6,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask6.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gmm_fitted_mask6.npz,relational_max,end_to_end_unique_top1,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.2612628307750259,-0.14550144300144296,1000,10,,-0.2042553191489362,,
matched_nearest/seed11,11,7,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask7.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gaussian_fitted_mask7.npz,relational_max,auroc,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,0.0,0.0,0.0,1000,10,,,,
matched_nearest/seed11,11,7,diagnosis_mask7.npz,diagnosis_gaussian_fitted_mask7.npz,relational_max,loc_ap,,,,,,,,,True,no bootstrap replicate produced a defined statistic
matched_nearest/seed11,11,7,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask7.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gaussian_fitted_mask7.npz,relational_max,end_to_end_unique_top1,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,0.0,0.0,1000,10,,0.0,,
matched_nearest/seed11,11,7,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask7.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gmm_fitted_mask7.npz,relational_max,auroc,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,0.0,0.0,0.0,1000,10,,,,
matched_nearest/seed11,11,7,diagnosis_mask7.npz,diagnosis_gmm_fitted_mask7.npz,relational_max,loc_ap,,,,,,,,,True,no bootstrap replicate produced a defined statistic
matched_nearest/seed11,11,7,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_mask7.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed11/artifacts/diagnosis_gmm_fitted_mask7.npz,relational_max,end_to_end_unique_top1,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,0.0,0.0,1000,10,,0.0,,
matched_nearest/seed12,12,0,logs/ts/ws/diagnosis_donors/matched_nearest/seed12/artifacts/diagnosis_mask0.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed12/artifacts/diagnosis_gaussian_fitted_mask0.npz,relational_max,auroc,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,-0.12211932065611841,-0.15030101700368567,-0.08961333807828942,1000,10,,,,
matched_nearest/seed12,12,0,logs/ts/ws/diagnosis_donors/matched_nearest/seed12/artifacts/diagnosis_mask0.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed12/artifacts/diagnosis_gaussian_fitted_mask0.npz,relational_max,loc_ap,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.2775191507128794,-0.23767442803042974,1000,10,-0.26066980052522204,,,
matched_nearest/seed12,12,0,logs/ts/ws/diagnosis_donors/matched_nearest/seed12/artifacts/diagnosis_mask0.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed12/artifacts/diagnosis_gaussian_fitted_mask0.npz,relational_max,end_to_end_unique_top1,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.45619719232078787,-0.37104405034324944,1000,10,,-0.416867469879518,,
matched_nearest/seed12,12,0,logs/ts/ws/diagnosis_donors/matched_nearest/seed12/artifacts/diagnosis_mask0.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed12/artifacts/diagnosis_gmm_fitted_mask0.npz,relational_max,auroc,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,-0.11720714182029313,-0.14977195610563654,-0.07274387807537411,1000,10,,,,
matched_nearest/seed12,12,0,logs/ts/ws/diagnosis_donors/matched_nearest/seed12/artifacts/diagnosis_mask0.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed12/artifacts/diagnosis_gmm_fitted_mask0.npz,relational_max,loc_ap,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.29350538713605184,-0.22325739182143764,1000,10,-0.26356533649304725,,,
matched_nearest/seed12,12,0,logs/ts/ws/diagnosis_donors/matched_nearest/seed12/artifacts/diagnosis_mask0.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed12/artifacts/diagnosis_gmm_fitted_mask0.npz,relational_max,end_to_end_unique_top1,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.21389124293785308,-0.12812906627181764,1000,10,,-0.16626506024096382,,
matched_nearest/seed12,12,1,logs/ts/ws/diagnosis_donors/matched_nearest/seed12/artifacts/diagnosis_mask1.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed12/artifacts/diagnosis_gaussian_fitted_mask1.npz,relational_max,auroc,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,-0.12719698069385976,-0.14659846044301908,-0.09963742726536098,1000,10,,,,
matched_nearest/seed12,12,1,logs/ts/ws/diagnosis_donors/matched_nearest/seed12/artifacts/diagnosis_mask1.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed12/artifacts/diagnosis_gaussian_fitted_mask1.npz,relational_max,loc_ap,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.2856294916748175,-0.23395080667619778,1000,10,-0.2597342031170915,,,
matched_nearest/seed12,12,1,logs/ts/ws/diagnosis_donors/matched_nearest/seed12/artifacts/diagnosis_mask1.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed12/artifacts/diagnosis_gaussian_fitted_mask1.npz,relational_max,end_to_end_unique_top1,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.48703758169934636,-0.39569430636048397,1000,10,,-0.4457831325301205,,
matched_nearest/seed12,12,1,logs/ts/ws/diagnosis_donors/matched_nearest/seed12/artifacts/diagnosis_mask1.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed12/artifacts/diagnosis_gmm_fitted_mask1.npz,relational_max,auroc,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,-0.12100159674843947,-0.1517270179228365,-0.07730438472864873,1000,10,,,,
matched_nearest/seed12,12,1,logs/ts/ws/diagnosis_donors/matched_nearest/seed12/artifacts/diagnosis_mask1.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed12/artifacts/diagnosis_gmm_fitted_mask1.npz,relational_max,loc_ap,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.2876832578099319,-0.2300885640954978,1000,10,-0.2623156168938937,,,
matched_nearest/seed12,12,1,logs/ts/ws/diagnosis_donors/matched_nearest/seed12/artifacts/diagnosis_mask1.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed12/artifacts/diagnosis_gmm_fitted_mask1.npz,relational_max,end_to_end_unique_top1,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.25550120380632096,-0.15730271139948304,1000,10,,-0.19999999999999998,,
matched_nearest/seed12,12,2,logs/ts/ws/diagnosis_donors/matched_nearest/seed12/artifacts/diagnosis_mask2.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed12/artifacts/diagnosis_gaussian_fitted_mask2.npz,relational_max,auroc,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,-0.14651763681230945,-0.17194822892329462,-0.1151055924752922,1000,10,,,,
matched_nearest/seed12,12,2,logs/ts/ws/diagnosis_donors/matched_nearest/seed12/artifacts/diagnosis_mask2.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed12/artifacts/diagnosis_gaussian_fitted_mask2.npz,relational_max,loc_ap,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.2610084891225969,-0.22250769807402118,1000,10,-0.24409715110655972,,,
matched_nearest/seed12,12,2,logs/ts/ws/diagnosis_donors/matched_nearest/seed12/artifacts/diagnosis_mask2.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed12/artifacts/diagnosis_gaussian_fitted_mask2.npz,relational_max,end_to_end_unique_top1,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,,-0.4352948492829968,-0.3648648648648648,1000,10,,-0.4,,
matched_nearest/seed12,12,2,logs/ts/ws/diagnosis_donors/matched_nearest/seed12/artifacts/diagnosis_mask2.npz,logs/ts/ws/diagnosis_donors/matched_nearest/seed12/artifacts/diagnosis_gmm_fitted_mask2.npz,relational_max,auroc,exploratory paired engine-bootstrap difference; training-seed variability is a separate axis,-0.13984613151400782,-0.17127111161206565,-0.09352774132523833,1000,10,,,,
