variant,method_name,mask,score,auroc_mean,auroc_std,ap_mean,ap_std,fpr_mean,fpr_std,power_mean,power_std,score_range_mean,score_range_std,n_seeds,seeds,numerically_flat_frac,threshold_infinite_frac,depends_on_values_frac,depends_on_fault_frac
matched,circuit,random3:5-8-14,relational_max,0.6593775642801623,0.010072077972471486,0.7214752483773766,0.003487771040561091,0.02134033765393327,0.03489654553678406,0.23055780650078384,0.07149917945579068,11.004048665364584,1.324222114434699,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,circuit,random7:3-4-8-10-11-12-14,conditional_max,0.7489941961710757,0.023328048867272598,0.8152784819742128,0.014181103462677938,0.05447017473949443,0.05014186164989833,0.49750519674746174,0.02984407374668426,541.1962381998698,107.2449459709241,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,circuit,random7:3-4-8-10-11-12-14,independent,0.7367352820949703,0.013518476533654475,0.7968114784122241,0.010593320152757203,0.054359254098171446,0.017684550522371348,0.44288773527102254,0.027176687158189352,713.8179117838541,100.25435737075716,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,circuit,random7:3-4-8-10-11-12-14,joint,0.7474948071279915,0.01626300219115484,0.8056374150137996,0.01266762743169832,0.04876341101017967,0.021200987901404553,0.4548806094601255,0.03323094373130941,719.0520426432291,94.7706150077976,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,circuit,random7:3-4-8-10-11-12-14,marginal_max,0.7395441079226638,0.021033112423981506,0.8068790005974776,0.011685337374919858,0.05919545885467858,0.04983276917155656,0.4813748894944505,0.03583182870034254,540.9945983886719,107.15426258447702,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,circuit,random7:3-4-8-10-11-12-14,relational_max,0.6192965411007142,0.006308673635415096,0.6790061240475191,0.016053198501656662,0.04266735187194274,0.07182531877425666,0.22272062941693163,0.11915865601258156,11.451873779296875,0.966607606428216,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,circuit,single_sensor_0,conditional_max,0.5555902849258476,0.008561536558696646,0.6038550201962088,0.011054879819114856,0.07113564675157219,0.05999420243404543,0.16749790327995454,0.07172140096342951,73.29076258341472,14.956628913559614,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,circuit,single_sensor_0,independent,0.5555902849258476,0.008561536558696646,0.6038550201962088,0.011054879819114856,0.07113564675157219,0.05999420243404543,0.16749790327995454,0.07172140096342951,73.29076258341472,14.956628913559614,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,circuit,single_sensor_0,joint,0.5556086717260605,0.008531746772666784,0.6038746722084478,0.01102440112204733,0.07113564675157219,0.05999420243404543,0.16749790327995454,0.07172140096342951,73.29075749715169,14.956635978381113,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,circuit,single_sensor_0,marginal_max,0.5555902849258476,0.008561536558696646,0.6038550201962088,0.011054879819114856,0.07113564675157219,0.05999420243404543,0.16749790327995454,0.07172140096342951,73.29076258341472,14.956628913559614,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
