variant,method_name,mask,score,loc_ap_mean,loc_ap_std,loc_ap_n_mean,loc_ap_n_std,loc_unique_top1_accuracy_mean,loc_unique_top1_accuracy_std,end_to_end_unique_top1_mean,end_to_end_unique_top1_std,loc_n_ambiguous_mean,loc_n_ambiguous_std,loc_n_abstained_no_alarm_mean,loc_n_abstained_no_alarm_std,loc_n_no_observed_target_mean,loc_n_no_observed_target_std,loc_n_all_observed_are_targets_mean,loc_n_all_observed_are_targets_std,n_seeds,seeds,numerically_flat_frac,threshold_infinite_frac,depends_on_values_frac,depends_on_fault_frac
matched_nearest,circuit,bank2:6-10,relational_max,0.4942039477618736,0.024155311705562395,419.3333333333333,27.53785273643051,0.7122970029301158,0.09643432255699158,0.33127269590614145,0.058259749137298145,151.66666666666666,56.500737458314056,115.0,27.49545416973504,16.333333333333332,2.5166114784235836,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched_nearest,circuit,full,conditional_max,0.6825481595183017,0.02534039285678326,435.6666666666667,29.938826518975876,0.6492907598934611,0.026677513162006714,0.5687522096047799,0.028365512521251995,0.0,0.0,184.66666666666666,23.75570107012911,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched_nearest,circuit,full,independent,0.6504269152554846,0.02143954292898208,435.6666666666667,29.938826518975876,0.6158137440353326,0.01743843401741868,0.5162456015450326,0.05578022676394285,0.0,0.0,196.66666666666666,41.78915329763614,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched_nearest,circuit,full,joint,0.6825481595183017,0.02534039285678326,435.6666666666667,29.938826518975876,0.6492907598934611,0.026677513162006714,0.5308494237107753,0.05768701522186672,0.0,0.0,189.66666666666666,42.782395133200914,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched_nearest,circuit,full,marginal_max,0.6504269152554846,0.02143954292898208,435.6666666666667,29.938826518975876,0.6158137440353326,0.01743843401741868,0.5618718901014971,0.025913566423995175,0.0,0.0,187.66666666666666,23.692474191889147,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched_nearest,circuit,full,relational_max,0.4657301527990709,0.02594253095717961,435.6666666666667,29.938826518975876,0.6409582668793194,0.052930882018081625,0.3030662531136951,0.07285963465228222,124.33333333333333,40.55038018728472,173.66666666666666,45.50091574170055,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched_nearest,circuit,random1:1,conditional_max,0.6887386652216501,0.023445798504216016,427.6666666666667,24.583192089989723,0.6537046841770078,0.022871530245723772,0.5699187999350431,0.04348149032022439,0.0,0.0,168.33333333333334,36.637867477970566,8.0,5.5677643628300215,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched_nearest,circuit,random1:1,independent,0.6578364100059817,0.021289371818496692,427.6666666666667,24.583192089989723,0.6171053657655661,0.02010670430698333,0.5034635668822309,0.06296272509744553,0.0,0.0,194.66666666666666,41.06498914322678,8.0,5.5677643628300215,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched_nearest,circuit,random1:1,joint,0.6887386652216501,0.023445798504216016,427.6666666666667,24.583192089989723,0.6537046841770078,0.022871530245723772,0.5143466272066182,0.06688981511158996,0.0,0.0,189.0,42.720018726587654,8.0,5.5677643628300215,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched_nearest,circuit,random1:1,marginal_max,0.6578364100059817,0.021289371818496692,427.6666666666667,24.583192089989723,0.6171053657655661,0.02010670430698333,0.559946268891235,0.03913267378073876,0.0,0.0,171.33333333333334,37.634204300520736,8.0,5.5677643628300215,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
