variant,method_name,mask,score,seed,auroc,query_s,cost_node_evaluations,parameters
conditional_nll_selection,circuit,full,independent,11,0.524275,0.007316125000215834,180000,
conditional_nll_selection,circuit,full,marginal_max,11,0.5624625,0.007316125000215834,180000,
conditional_nll_selection,circuit,full,conditional_max,11,0.6595,0.007316125000215834,180000,
conditional_nll_selection,circuit,full,relational_max,11,0.6966375,0.007316125000215834,180000,
conditional_nll_selection,circuit,random1:0,joint,11,0.5,0.007047916999908921,180000,
conditional_nll_selection,circuit,random1:0,independent,11,0.5,0.007047916999908921,180000,
conditional_nll_selection,circuit,random1:0,marginal_max,11,0.5,0.007047916999908921,180000,
conditional_nll_selection,circuit,random1:0,conditional_max,11,0.5,0.007047916999908921,180000,
conditional_nll_selection,circuit,random1:0,relational_max,11,0.5,0.007047916999908921,180000,
conditional_nll_selection,circuit,random2:1-2,joint,11,0.5833,0.00702641699990636,180000,
conditional_nll_selection,circuit,random2:1-2,independent,11,0.517925,0.00702641699990636,180000,
conditional_nll_selection,circuit,random2:1-2,marginal_max,11,0.549525,0.00702641699990636,180000,
conditional_nll_selection,circuit,random2:1-2,conditional_max,11,0.6279,0.00702641699990636,180000,
conditional_nll_selection,circuit,random2:1-2,relational_max,11,0.67015,0.00702641699990636,180000,
conditional_nll_selection,circuit,random3:1-2-3,joint,11,0.48855,0.00829129199973977,180000,
conditional_nll_selection,circuit,random3:1-2-3,independent,11,0.48855,0.00829129199973977,180000,
conditional_nll_selection,circuit,random3:1-2-3,marginal_max,11,0.48855,0.00829129199973977,180000,
conditional_nll_selection,circuit,random3:1-2-3,conditional_max,11,0.48855,0.00829129199973977,180000,
conditional_nll_selection,circuit,random3:1-2-3,relational_max,11,0.5,0.00829129199973977,180000,
conditional_nll_selection,circuit,bank0:0-1,joint,11,0.5,0.007199791999482841,180000,
conditional_nll_selection,circuit,bank0:0-1,independent,11,0.5,0.007199791999482841,180000,
conditional_nll_selection,circuit,bank0:0-1,marginal_max,11,0.5,0.007199791999482841,180000,
conditional_nll_selection,circuit,bank0:0-1,conditional_max,11,0.5,0.007199791999482841,180000,
conditional_nll_selection,circuit,bank0:0-1,relational_max,11,0.5,0.007199791999482841,180000,
conditional_nll_selection,circuit,single_sensor_0,joint,11,0.48855,0.007147374999476597,180000,
conditional_nll_selection,circuit,single_sensor_0,independent,11,0.48855,0.007147374999476597,180000,
conditional_nll_selection,circuit,single_sensor_0,marginal_max,11,0.48855,0.007147374999476597,180000,
conditional_nll_selection,circuit,single_sensor_0,conditional_max,11,0.48855,0.007147374999476597,180000,
conditional_nll_selection,circuit,single_sensor_0,relational_max,11,0.5,0.007147374999476597,180000,
interface,circuit,full,joint,13,0.598125,0.013481332999617734,320800,
interface,circuit,full,independent,13,0.521075,0.013481332999617734,320800,
interface,circuit,full,marginal_max,13,0.5607625,0.013481332999617734,320800,
interface,circuit,full,conditional_max,13,0.6660125,0.013481332999617734,320800,
interface,circuit,full,relational_max,13,0.739625,0.013481332999617734,320800,
interface,circuit,random1:0,joint,13,0.5,0.013738375000684755,320800,
interface,circuit,random1:0,independent,13,0.5,0.013738375000684755,320800,
interface,circuit,random1:0,marginal_max,13,0.5,0.013738375000684755,320800,
interface,circuit,random1:0,conditional_max,13,0.5,0.013738375000684755,320800,
interface,circuit,random1:0,relational_max,13,0.5,0.013738375000684755,320800,
interface,circuit,random2:1-2,joint,13,0.575775,0.013482833000125538,320800,
interface,circuit,random2:1-2,independent,13,0.52195,0.013482833000125538,320800,
interface,circuit,random2:1-2,marginal_max,13,0.55555,0.013482833000125538,320800,
interface,circuit,random2:1-2,conditional_max,13,0.62595,0.013482833000125538,320800,
interface,circuit,random2:1-2,relational_max,13,0.689175,0.013482833000125538,320800,
interface,circuit,random3:1-2-3,joint,13,0.49,0.013421625000773929,320800,
interface,circuit,random3:1-2-3,independent,13,0.49,0.013421625000773929,320800,
interface,circuit,random3:1-2-3,marginal_max,13,0.49,0.013421625000773929,320800,
interface,circuit,random3:1-2-3,conditional_max,13,0.49,0.013421625000773929,320800,
interface,circuit,random3:1-2-3,relational_max,13,0.5,0.013421625000773929,320800,
interface,circuit,bank0:0-1,joint,13,0.5,0.013532957999814244,320800,
interface,circuit,bank0:0-1,independent,13,0.5,0.013532957999814244,320800,
interface,circuit,bank0:0-1,marginal_max,13,0.5,0.013532957999814244,320800,
interface,circuit,bank0:0-1,conditional_max,13,0.5,0.013532957999814244,320800,
interface,circuit,bank0:0-1,relational_max,13,0.5,0.013532957999814244,320800,
interface,circuit,single_sensor_0,joint,13,0.49,0.013558709000790259,320800,
interface,circuit,single_sensor_0,independent,13,0.49,0.013558709000790259,320800,
interface,circuit,single_sensor_0,marginal_max,13,0.49,0.013558709000790259,320800,
interface,circuit,single_sensor_0,conditional_max,13,0.49,0.013558709000790259,320800,
interface,circuit,single_sensor_0,relational_max,13,0.5,0.013558709000790259,320800,
interface,circuit,full,joint,12,0.587975,0.013705124999432883,320800,
interface,circuit,full,independent,12,0.525625,0.013705124999432883,320800,
interface,circuit,full,marginal_max,12,0.5803625,0.013705124999432883,320800,
interface,circuit,full,conditional_max,12,0.6428625,0.013705124999432883,320800,
interface,circuit,full,relational_max,12,0.7021125,0.013705124999432883,320800,
interface,circuit,random1:0,joint,12,0.5,0.01382562499929918,320800,
interface,circuit,random1:0,independent,12,0.5,0.01382562499929918,320800,
interface,circuit,random1:0,marginal_max,12,0.5,0.01382562499929918,320800,
interface,circuit,random1:0,conditional_max,12,0.5,0.01382562499929918,320800,
interface,circuit,random1:0,relational_max,12,0.5,0.01382562499929918,320800,
interface,circuit,random2:1-2,joint,12,0.592175,0.013683791999937966,320800,
interface,circuit,random2:1-2,independent,12,0.528775,0.013683791999937966,320800,
interface,circuit,random2:1-2,marginal_max,12,0.5784875,0.013683791999937966,320800,
interface,circuit,random2:1-2,conditional_max,12,0.65455,0.013683791999937966,320800,
interface,circuit,random2:1-2,relational_max,12,0.689525,0.013683791999937966,320800,
interface,circuit,random3:1-2-3,joint,12,0.49105,0.013861917000212998,320800,
interface,circuit,random3:1-2-3,independent,12,0.49105,0.013861917000212998,320800,
interface,circuit,random3:1-2-3,marginal_max,12,0.49105,0.013861917000212998,320800,
interface,circuit,random3:1-2-3,conditional_max,12,0.49105,0.013861917000212998,320800,
interface,circuit,random3:1-2-3,relational_max,12,0.5,0.013861917000212998,320800,
interface,circuit,bank0:0-1,joint,12,0.5,0.013887041000089084,320800,
interface,circuit,bank0:0-1,independent,12,0.5,0.013887041000089084,320800,
interface,circuit,bank0:0-1,marginal_max,12,0.5,0.013887041000089084,320800,
interface,circuit,bank0:0-1,conditional_max,12,0.5,0.013887041000089084,320800,
interface,circuit,bank0:0-1,relational_max,12,0.5,0.013887041000089084,320800,
interface,circuit,single_sensor_0,joint,12,0.49105,0.013735999999880733,320800,
interface,circuit,single_sensor_0,independent,12,0.49105,0.013735999999880733,320800,
interface,circuit,single_sensor_0,marginal_max,12,0.49105,0.013735999999880733,320800,
interface,circuit,single_sensor_0,conditional_max,12,0.49105,0.013735999999880733,320800,
interface,circuit,single_sensor_0,relational_max,12,0.5,0.013735999999880733,320800,
interface,circuit,full,joint,11,0.605125,0.01422999999977037,320800,
interface,circuit,full,independent,11,0.5203,0.01422999999977037,320800,
interface,circuit,full,marginal_max,11,0.559075,0.01422999999977037,320800,
interface,circuit,full,conditional_max,11,0.6659,0.01422999999977037,320800,
interface,circuit,full,relational_max,11,0.71155,0.01422999999977037,320800,
interface,circuit,random1:0,joint,11,0.5,0.014023083000211045,320800,
interface,circuit,random1:0,independent,11,0.5,0.014023083000211045,320800,
interface,circuit,random1:0,marginal_max,11,0.5,0.014023083000211045,320800,
interface,circuit,random1:0,conditional_max,11,0.5,0.014023083000211045,320800,
interface,circuit,random1:0,relational_max,11,0.5,0.014023083000211045,320800,
interface,circuit,random2:1-2,joint,11,0.5932,0.014421750000110478,320800,
interface,circuit,random2:1-2,independent,11,0.511825,0.014421750000110478,320800,
interface,circuit,random2:1-2,marginal_max,11,0.546,0.014421750000110478,320800,
interface,circuit,random2:1-2,conditional_max,11,0.647475,0.014421750000110478,320800,
interface,circuit,random2:1-2,relational_max,11,0.702125,0.014421750000110478,320800,
interface,circuit,random3:1-2-3,joint,11,0.482375,0.014724707999448583,320800,
interface,circuit,random3:1-2-3,independent,11,0.482375,0.014724707999448583,320800,
interface,circuit,random3:1-2-3,marginal_max,11,0.482375,0.014724707999448583,320800,
interface,circuit,random3:1-2-3,conditional_max,11,0.482375,0.014724707999448583,320800,
interface,circuit,random3:1-2-3,relational_max,11,0.5,0.014724707999448583,320800,
interface,circuit,bank0:0-1,joint,11,0.5,0.014614458000323793,320800,
interface,circuit,bank0:0-1,independent,11,0.5,0.014614458000323793,320800,
