variant,method_name,mask,score,auroc_mean,auroc_std,ap_mean,ap_std,fpr_mean,fpr_std,power_mean,power_std,score_range_mean,score_range_std,n_seeds,seeds,numerically_flat_frac,threshold_infinite_frac,depends_on_values_frac,depends_on_fault_frac
conditional,circuit,random2:1-2,independent,0.524625,0.007148295251316937,0.49627237048348166,0.0019927466552659267,0.07166666666666667,0.030550504633038933,0.043333333333333335,0.029297326385411576,23.191926956176758,3.8351677513621967,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
conditional,circuit,random2:1-2,joint,0.5949666666666666,0.014374768114071743,0.5669013536309908,0.015089798485827125,0.07,0.019999999999999997,0.08833333333333333,0.02254624876411447,22.428335189819336,4.093926447496108,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
conditional,circuit,random2:1-2,marginal_max,0.5608458333333334,0.016019306385837463,0.5404315663275113,0.008248145564463445,0.065,0.013228756555322956,0.07500000000000001,0.02783882181415011,13.88108762105306,2.250375340196488,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
conditional,circuit,random2:1-2,relational_max,0.707125,0.03320516714308183,0.7413274905496389,0.021078725702129333,0.04833333333333333,0.030550504633038933,0.29666666666666663,0.07285830998131464,5.515056610107422,1.268084133164554,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
conditional,circuit,random3:1-2-3,conditional_max,0.4897875,0.0023520934824109406,0.4987266869698413,0.003636000305744483,0.07166666666666667,0.01755942292142123,0.06833333333333334,0.010408329997330665,12.275424321492514,2.7712823509521503,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
conditional,circuit,random3:1-2-3,independent,0.4897875,0.0023520934824109406,0.4987266869698413,0.003636000305744483,0.07166666666666667,0.01755942292142123,0.06833333333333334,0.010408329997330665,12.275424321492514,2.7712823509521503,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
conditional,circuit,random3:1-2-3,joint,0.4897875,0.0023520934824109406,0.4987266869698413,0.003636000305744483,0.07166666666666667,0.01755942292142123,0.06833333333333334,0.010408329997330665,12.275425593058268,2.7712828363013866,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
conditional,circuit,random3:1-2-3,marginal_max,0.4897875,0.0023520934824109406,0.4987266869698413,0.003636000305744483,0.07166666666666667,0.01755942292142123,0.06833333333333334,0.010408329997330665,12.275424321492514,2.7712823509521503,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
conditional,circuit,random3:1-2-3,relational_max,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",1.0,0.0,0.0,0.0
conditional,circuit,single_sensor_0,conditional_max,0.4897875,0.0023520934824109406,0.4987266869698413,0.003636000305744483,0.07166666666666667,0.01755942292142123,0.06833333333333334,0.010408329997330665,12.275424321492514,2.7712823509521503,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
conditional,circuit,single_sensor_0,independent,0.4897875,0.0023520934824109406,0.4987266869698413,0.003636000305744483,0.07166666666666667,0.01755942292142123,0.06833333333333334,0.010408329997330665,12.275424321492514,2.7712823509521503,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
conditional,circuit,single_sensor_0,joint,0.4897875,0.0023520934824109406,0.4987266869698413,0.003636000305744483,0.07166666666666667,0.01755942292142123,0.06833333333333334,0.010408329997330665,12.275425593058268,2.7712828363013866,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
conditional,circuit,single_sensor_0,marginal_max,0.4897875,0.0023520934824109406,0.4987266869698413,0.003636000305744483,0.07166666666666667,0.01755942292142123,0.06833333333333334,0.010408329997330665,12.275424321492514,2.7712823509521503,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
conditional,circuit,single_sensor_0,relational_max,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",1.0,0.0,0.0,0.0
conditional,known_law_oracle,bank0:0-1,conditional_max,0.5,0.0,0.5,0.0,,,,,,,3,"[11, 12, 13]",,,,
conditional,known_law_oracle,bank0:0-1,independent,0.5,0.0,0.5,0.0,,,,,,,3,"[11, 12, 13]",,,,
conditional,known_law_oracle,bank0:0-1,joint,0.5,0.0,0.5,0.0,,,,,,,3,"[11, 12, 13]",,,,
conditional,known_law_oracle,bank0:0-1,marginal_max,0.5,0.0,0.5,0.0,,,,,,,3,"[11, 12, 13]",,,,
conditional,known_law_oracle,bank0:0-1,relational_max,0.5,0.0,0.5,0.0,,,,,,,3,"[11, 12, 13]",,,,
conditional,known_law_oracle,full,conditional_max,0.9254000000000001,0.00731368580129059,0.9409425870159445,0.006300026681139945,,,,,,,3,"[11, 12, 13]",,,,
conditional,known_law_oracle,full,independent,0.5234166666666666,0.004127070187594757,0.4953227809589944,0.004301656105251656,,,,,,,3,"[11, 12, 13]",,,,
conditional,known_law_oracle,full,joint,0.888475,0.0024337471109381866,0.9132739110151573,0.001032124340263655,,,,,,,3,"[11, 12, 13]",,,,
conditional,known_law_oracle,full,marginal_max,0.5722833333333334,0.003110122920936335,0.5452595549502569,0.009046311259488038,,,,,,,3,"[11, 12, 13]",,,,
conditional,known_law_oracle,full,relational_max,0.9431249999999999,0.012824561396008816,0.9551837990249066,0.009499754655342517,,,,,,,3,"[11, 12, 13]",,,,
conditional,known_law_oracle,random1:0,conditional_max,0.5,0.0,0.5,0.0,,,,,,,3,"[11, 12, 13]",,,,
conditional,known_law_oracle,random1:0,independent,0.5,0.0,0.5,0.0,,,,,,,3,"[11, 12, 13]",,,,
