epoch,value
0,494.12560775292206
1,246.8486466280568
2,183.14426149303011
3,155.29381410171644
4,142.09493458120048
5,132.42158169079522
6,125.76122039696239
7,118.6445429294908
8,112.55130109527431
9,106.55796802863057
10,101.5473643112491
11,97.4487592943336
12,93.60285604729289
13,92.77473848548998
14,92.41474866031862
15,90.50248198944807
16,91.57395439384376
17,89.59083818226482
18,87.591431741347
19,84.6403569432482
20,82.6192343713652
21,76.03757579395374
22,72.05467620084819
23,69.95470996919394
24,68.68672753562505
25,68.2611937835126
26,68.0581307499854
27,67.7143642987822
28,64.9920592353017
29,65.6937056232803
30,64.16697228240761
31,62.15210008222888
32,60.12328560658781
33,59.18287720367999
34,59.905527912038124
35,58.693478710983555
36,57.416734588014506
37,58.066507343075344
38,58.192325145913664
39,56.505685631010095
40,58.94977119752128
41,58.69201091498064
42,56.764944962111166
43,56.81810362272846
44,56.03611015868746
45,55.46193448053605
46,55.28983283550455
47,54.36253765643816
48,54.617446660931236
49,54.178804636579805
50,53.17223314672299
51,52.36483487514947
52,53.778708966521684
53,53.527027155825536
54,52.48155147950304
55,53.20968100594819
56,51.95905282059888
57,51.29343551125882
58,51.092405629138746
59,51.18227468401683
60,53.28359053315451
61,52.080427633916166
62,51.68339772842477
63,53.0748076000743
64,51.674320501575764
65,50.35746125447657
66,50.07559659788789
67,51.64922829465833
68,51.75208844652847
69,52.3730381734607
70,49.81920531675585
71,48.942991848295186
72,51.75367239600274
73,54.15972546161394
74,54.705203436417456
75,53.392172625044935
76,55.066606504645385
77,58.69601479388735
78,57.05745804852727
79,53.58564512622353
80,50.90912118005611
81,50.0300251316491
82,49.38729668023355
83,48.65261643455216
84,52.206977131873636
85,51.14428793995312
86,49.214500897016144
87,50.47624176629821
88,48.554662369872254
89,47.52272288826912
90,48.56445284231562
91,49.38993605601116
92,50.29159139758074
93,49.19949273798415
94,48.44056950216825
95,47.863119936927376
96,47.28284753066001
97,49.63143146548815
98,50.367039287035695
99,49.47458488219705
100,49.14104547914358
101,47.119793696854515
102,46.31924993565898
103,46.03572285127139
104,46.24020248203386
105,48.1900449818082
106,50.29660554216159
107,49.10913958558494
108,46.75534671813258
109,47.25658018214463
110,46.97697931452602
111,46.73360133395944
112,47.491262300738555
113,47.86328643905734
114,46.649583519966704
115,47.01550136515793
116,45.56354569065317
117,46.6816724717087
118,44.969288664858674
119,44.189517493776094
120,44.03658642842101
121,44.02180005327706
122,49.804562974959104
123,49.39571473746889
124,45.24049611092899
125,44.51519603107342
126,44.505918635926264
127,43.84068403498434
128,43.605375455929824
129,44.287385527832555
130,44.112774618935696
131,44.08066519364871
132,43.489907213569296
133,43.73817359864696
134,44.31159924933995
135,44.72280446090842
136,45.010976039441374
137,43.94453064844763
138,43.329884685618126
139,43.14006069104198
140,43.081696740831205
141,45.33402054832169
142,44.782880519413624
143,43.91056015869897
144,43.939154847745655
145,43.318818846085556
146,44.95195549872647
147,43.75757902942556
148,44.3026338894391
149,43.129296885896196
150,44.27438252006249
151,46.598080244709365
152,43.81097705381574
153,43.30796560988019
154,44.54396609956766
155,44.42793199399898
156,46.16142960746023
157,45.41273770323342
158,45.531052561919026
159,44.176923832524594
160,43.68424788577574
161,43.55719398019514
162,44.49983019508849
163,44.03864233129528
164,43.62081939504012
165,43.77238436395413
166,44.29622785526605
167,45.054827188231236
168,45.355837111394706
169,43.653165098214465
170,42.620824632410795
171,42.32883523372073
172,46.117249172481046
173,45.04922962317214
174,43.09903720022051
175,42.51446208887041
176,48.172034711537094
177,47.38227499260539
178,44.94115232438355
179,45.17287222929831
180,44.48804689642234
181,44.50051848530544
182,43.02583880515729
183,42.079666093493756
184,41.66577002983535
185,41.54237408793477
186,41.37059119473054
187,41.328764931656416
188,40.98835491960629
189,41.24130363639106
190,42.730867045101085
191,41.71816560708747
192,40.724321746209405
193,39.84838886307244
194,39.258392708155704
195,38.65464617524369
196,38.25597228428258
197,38.252190454473265
198,38.00349445594863
199,39.618004309845176
200,44.127723880933324
201,42.556124060920425
202,41.06185498824822
203,40.24843845352012
204,40.48807679620659
205,40.536351284355014
206,39.91436761924437
207,39.09861350567056
208,38.71393795008288
209,40.52958310064811
210,40.36378908786964
211,39.29988895828465
212,38.961052684120915
213,41.359388635666726
214,41.54050856425543
215,39.140292377107
216,38.02882449191974
217,37.52067045778703
218,38.52781026146862
219,37.982707996825845
220,37.05533617739727
221,36.728465101591055
222,36.66040364612116
223,36.58717908887521
224,36.51345922233152
225,36.48595732737988
226,36.51715575135708
227,36.252838674435814
228,40.312714697247536
229,39.34242430275516
230,38.9576880584281
231,37.254247971218376
232,50.218253645284
233,42.08997372108404
234,37.89946109912557
235,36.591709415535504
236,36.15371056497338
237,36.00338356760241
238,35.74063577346165
239,35.59386101683912
240,35.470424849464706
241,35.425166591355435
242,37.621049986345625
243,41.92081924783866
244,37.326405604616134
245,36.292167989432215
246,35.5207664419846
247,35.01850742267104
248,34.8083162166397
249,35.0176760509823
250,36.06206662633675
251,37.824574544788916
252,35.60286715730314
253,35.00130211931135
254,34.96344733745767
255,35.18130688781656
256,35.09655673007251
257,35.33804850371435
258,35.149972264447385
259,34.35996056785162
260,34.187973085165474
261,34.21860345333164
262,34.39713547114766
263,34.422806361781014
264,34.375663356426365
265,34.45459695094938
266,40.52921946882013
267,44.047180248765216
268,39.29765564269115
269,35.94115323616918
270,35.28181290067582
271,34.53911761728717
272,34.21581577824249
273,33.87900966314317
274,33.68615441924958
275,33.52356479483388
276,33.448582407921286
277,33.38071229380117
278,33.318850937444736
279,33.04889296354614
280,33.10117456348268
281,33.24538358001175
282,37.350380746671306
283,35.90047014977083
284,33.6106536184736
285,33.10969421440172
286,32.80699118036236
287,32.79180807156307
288,32.64371132651483
289,32.5789435254824
290,32.29086640156751
291,32.25603090685611
292,32.15438351930553
293,32.21116637566828
294,32.33566951212039
295,32.31451557357817
296,32.41363592309728
297,33.80678625782684
298,33.54510671049718
299,32.52547444040581
300,32.25015164732258
301,32.457028718689834
302,33.26180541897617
303,32.3647182765787
304,32.00880530040497
305,31.8206068571929
306,32.182445102610444
307,31.797713750265128
308,31.734441528484783
309,31.487111776480937
310,30.94774353276106
311,34.03234460841482
312,32.77960898837
313,31.323630829700335
314,30.911422900644734
315,30.949948344003218
316,30.41940939236895
317,30.183678224317408
318,30.19773352316402
319,30.25973666424187
320,30.228128933321912
321,30.19874484402187
322,30.252742067304656
323,30.273757178004107
324,30.232665595196227
325,30.36732899586938
326,30.32847408848739
327,30.334195199985448
328,30.525094442179952
329,32.222846944773494
330,36.137027640768025
331,31.892377995763688
332,33.39017870406261
333,30.810857365247664
334,30.553980507384217
335,33.56433270967607
336,31.259633233109692
337,32.40743318216976
338,30.457795839301983
339,30.735135192274885
340,30.634313727286074
341,30.14942878881448
342,30.361348775351217
343,30.048583062309937
344,29.988248048462143
345,29.637008977431037
346,29.19662094835771
347,29.117620118124986
348,29.15328683752925
349,29.169841051422917
350,29.10587228298573
351,29.05609942934514
352,28.923189463367425
353,28.997197951180887
354,28.96519183984056
355,28.98463713065918
356,29.018922921429745
357,28.992149706639808
358,29.043986728332076
359,28.94597268522155
360,29.03785761126737
361,31.63371194003246
362,43.04937291537228
363,33.30833137880211
364,32.56043965641105
365,29.80289108802674
366,28.946750462520992
367,28.696098886837827
368,28.630032230727725
369,28.561123856441956
370,28.61956215213168
371,28.70933540475815
372,28.802743253859507
373,28.805470112230346
374,28.76822133116952
375,28.774875888089483
376,28.807009598020915
377,28.739446450359125
378,28.7589387418253
379,28.785427009728487
380,28.76837963956413
381,28.77525723394889
382,28.799204288483693
383,28.763811556549605
384,28.84692963394827
385,28.77844971821527
386,28.822527315185514
387,28.82125986377302
388,28.833097686603107
389,31.63619789836928
390,29.93658854742315
391,29.347804490204805
392,29.592644041036216
393,29.171775818899036
394,32.73390040478595
395,30.301861064770062
396,29.45207130629494
397,29.28762495430998
398,29.936183156944033
399,29.860239735127653
