experiment,variant,dataset,stage,method,log_partition_mean,log_partition_std,leaf_mean,leaf_std,sum_mean,sum_std,product_mean,product_std,nodes_mean,nodes_std,parameters_mean,parameters_std,optimizer_steps_mean,optimizer_steps_std,epochs_run_mean,epochs_run_std,best_epoch_mean,best_epoch_std,checkpoint_nll_mean,checkpoint_nll_std,fit_s_mean,fit_s_std,final_train_nll_mean,final_train_nll_std,lr_mean,lr_std,epochs_budget_mean,epochs_budget_std,batch_size_mean,batch_size_std,n_seeds,seeds,axis:variant,shortcut_auroc_mean,shortcut_auroc_std,shortcut_channel_mean,shortcut_channel_std,shortcut_n_dev_mean,shortcut_n_dev_std,shortcut_n_eval_mean,shortcut_n_eval_std,shortcut_features_mean,shortcut_features_std,components_mean,components_std,rank_mean,rank_std,selection_score_mean,selection_score_std,n_stabilizations_mean,n_stabilizations_std,oracle_max_error_mean,oracle_max_error_std,query_s_mean,query_s_std,warmup_s_mean,warmup_s_std,n_mean,n_std,n_observed_mean,n_observed_std,n_observed_min_mean,n_observed_min_std,n_observed_max_mean,n_observed_max_std,cost_passes_mean,cost_passes_std,cost_node_visits_mean,cost_node_visits_std,cost_boundary_visits_mean,cost_boundary_visits_std,cost_n_masks_mean,cost_n_masks_std,cost_seconds_mean,cost_seconds_std,cost_node_evaluations_mean,cost_node_evaluations_std,cost_boundary_elements_mean,cost_boundary_elements_std,cost_output_elements_mean,cost_output_elements_std,cost_peak_boundary_bytes_mean,cost_peak_boundary_bytes_std,empirical_log_dependence_mean_mean,empirical_log_dependence_mean_std,empirical_log_dependence_abs_mean_mean,empirical_log_dependence_abs_mean_std,empirical_log_dependence_sd_mean,empirical_log_dependence_sd_std,empirical_log_dependence_q05_mean,empirical_log_dependence_q05_std,empirical_log_dependence_q95_mean,empirical_log_dependence_q95_std,alpha_mean,alpha_std,calibration_n_mean,calibration_n_std,threshold_mean,threshold_std,score_range_mean,score_range_std,fpr_mean,fpr_std,power_mean,power_std,auroc_mean,auroc_std,ap_mean,ap_std,auroc[decouple]_mean,auroc[decouple]_std,auroc[desync]_mean,auroc[desync]_std,auroc[drift]_mean,auroc[drift]_std,auroc[offset]_mean,auroc[offset]_std,auroc[spike]_mean,auroc[spike]_std,loc_ap_mean,loc_ap_std,loc_ap_n_mean,loc_ap_n_std,loc_n_no_observed_target_mean,loc_n_no_observed_target_std,loc_n_all_observed_are_targets_mean,loc_n_all_observed_are_targets_std,loc_n_ambiguous_mean,loc_n_ambiguous_std,loc_n_unique_mean,loc_n_unique_std,loc_n_abstained_no_alarm_mean,loc_n_abstained_no_alarm_std,loc_unique_top1_accuracy_mean,loc_unique_top1_accuracy_std,end_to_end_unique_top1_mean,end_to_end_unique_top1_std,trials_mean,trials_std,trial_alpha_mean,trial_alpha_std,trial_fpr_mean_mean,trial_fpr_mean_std,trial_fpr_q05_mean,trial_fpr_q05_std,trial_fpr_q95_mean,trial_fpr_q95_std,trial_fpr_exceeds_alpha_frac_mean,trial_fpr_exceeds_alpha_frac_std,trial_power_mean_mean,trial_power_mean_std,trial_power_q05_mean,trial_power_q05_std,trial_infinite_threshold_frac_mean,trial_infinite_threshold_frac_std,trial_calibration_objects_mean,trial_calibration_objects_std,n_fits_mean,n_fits_std
diagnosis_fd001_candidate,chow_liu_leaf6,cmapss:FD001,diagnosis,joint | full | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",chow_liu_leaf6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,10.0,0.0,215.9769131455402,15.277495320596639,1023.4825807162946,83.44138441544057,0.0634320048807185,0.06372593765941723,0.6154732991300944,0.07636741146926773,0.8299585024594659,0.015062708514718718,0.8762929325675269,0.011166127247896956,0.4908542362934522,0.01590608317094514,0.7501595412728838,0.020177890273395206,0.9994600076192007,0.0005603691924398572,0.9993561380595747,0.0005422478447397091,0.9310460563823966,0.014682655875848199,0.7323105904545872,0.028610951581600763,443.6,67.86972815622588,0.0,0.0,0.0,0.0,0.0,0.0,443.6,67.86972815622588,168.4,33.515667977827924,0.6980800603962859,0.038650469844379545,0.5768227744861912,0.06039795561371205,200.0,0.0,0.1,0.0,0.0634320048807185,0.06372593765941723,0.0634320048807185,0.06372593765941723,0.0634320048807185,0.06372593765941723,0.2,0.447213595499958,0.6154732991300945,0.07636741146926772,0.6154732991300944,0.07636741146926773,0.0,0.0,10.0,0.0,,
diagnosis_fd001_candidate,chow_liu_leaf6,cmapss:FD001,diagnosis,independent | full | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",chow_liu_leaf6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,10.0,0.0,229.33453848367589,22.226298447153127,453.1665604535883,45.48575062267099,0.07797432142016822,0.08593014194305275,0.48393366968794577,0.11984083483990446,0.7707318870501824,0.018771829939585764,0.8241032775306787,0.016023596175540243,0.49516605539447883,0.015877100485840435,0.5177933278202148,0.02310691659368904,0.9804267286945322,0.00825794091537126,0.9559755658243511,0.017884578096363575,0.9231991963064801,0.010852052072205201,0.6603201412324267,0.02642790099982677,443.6,67.86972815622588,0.0,0.0,0.0,0.0,0.0,0.0,443.6,67.86972815622588,227.2,61.406025762949355,0.5983730945058491,0.025448580605338375,0.4332138707724818,0.08355982779499356,200.0,0.0,0.1,0.0,0.07797432142016823,0.08593014194305279,0.07797432142016822,0.08593014194305275,0.07797432142016822,0.08593014194305275,0.2,0.447213595499958,0.4839336696879458,0.11984083483990449,0.48393366968794577,0.11984083483990446,0.0,0.0,10.0,0.0,,
diagnosis_fd001_candidate,chow_liu_leaf6,cmapss:FD001,diagnosis,marginal_max | full | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",chow_liu_leaf6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,10.0,0.0,60.79302507361071,19.318343515642326,254.5167346961401,11.84445141872084,0.054091568280636215,0.05381110223950202,0.3303851517616384,0.143697338114261,0.7564748663893546,0.017070609530979136,0.7918514870787025,0.024167591452426442,0.47172727899218775,0.01469403695928893,0.5192605852215358,0.03305028858087506,0.9474159020662526,0.024134884732497718,0.9193666531008778,0.029158182144319526,0.9401587733440472,0.025776927900122256,0.6603201412324267,0.02642790099982677,443.6,67.86972815622588,0.0,0.0,0.0,0.0,0.0,0.0,443.6,67.86972815622588,295.0,75.3657747256671,0.5983730945058491,0.025448580605338375,0.29648385185883114,0.11270123817094621,200.0,0.0,0.1,0.0,0.05409156828063623,0.05381110223950203,0.054091568280636215,0.05381110223950202,0.054091568280636215,0.05381110223950202,0.4,0.5477225575051662,0.3303851517616384,0.14369733811426103,0.3303851517616384,0.143697338114261,0.0,0.0,10.0,0.0,,
diagnosis_fd001_candidate,chow_liu_leaf6,cmapss:FD001,diagnosis,conditional_max | full | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",chow_liu_leaf6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,10.0,0.0,65.98369837631049,22.207046593146778,492.7214020190246,41.88716797889323,0.05105138042546074,0.05168953438673633,0.5352914499409677,0.10417633186390876,0.8216912579168625,0.01848249346618408,0.8662854310998627,0.017024003693374243,0.47589626071400276,0.02538574343133747,0.7182350574234313,0.024131131372079697,0.9950815664464395,0.0033553369805803005,0.9954481017838234,0.00296839937046795,0.9428549206922092,0.025125696813987405,0.7323105904545872,0.028610951581600763,443.6,67.86972815622588,0.0,0.0,0.0,0.0,0.0,0.0,443.6,67.86972815622588,204.8,54.77864547430869,0.6980800603962859,0.038650469844379545,0.5121201184465984,0.08636191281748858,200.0,0.0,0.1,0.0,0.051051380425460736,0.05168953438673632,0.05105138042546074,0.05168953438673633,0.05105138042546074,0.05168953438673633,0.2,0.44721359549995804,0.5352914499409678,0.10417633186390876,0.5352914499409677,0.10417633186390876,0.0,0.0,10.0,0.0,,
diagnosis_fd001_candidate,chow_liu_leaf6,cmapss:FD001,diagnosis,relational_max | full | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",chow_liu_leaf6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,10.0,0.0,6.564882066312913,2.90910769717083,483.07674818135337,57.77871339868746,0.06427548455882806,0.060607887946989146,0.6262962918127865,0.08080326605347236,0.8316123797657209,0.016747656474521748,0.8809755989770306,0.012740814435776142,0.48536006384461344,0.023036519610214457,0.8496375488209875,0.030693376942479273,0.999954127073161,5.275142393239085e-05,0.9998673865681539,0.0002965326483375547,0.8502395951001855,0.03004139750415713,0.6970949082796997,0.02637885013842112,443.6,67.86972815622588,0.0,0.0,0.0,0.0,0.0,0.0,443.6,67.86972815622588,164.0,37.33630940518894,0.6937432032045272,0.037032852573246004,0.5905743156498451,0.0641358194618237,200.0,0.0,0.1,0.0,0.06427548455882806,0.06060788794698915,0.06427548455882806,0.060607887946989146,0.06427548455882806,0.060607887946989146,0.4,0.5477225575051662,0.6262962918127865,0.08080326605347228,0.6262962918127865,0.08080326605347236,0.0,0.0,10.0,0.0,,
diagnosis_fd001_candidate,chow_liu_leaf6,cmapss:FD001,diagnosis,detector | full | mahalanobis_refit,,,,,,,,,,,,,,,,,,,,,0.008319927399134031,0.0008968940439311017,,,,,,,,,5,"[21, 22, 23, 24, 25]",chow_liu_leaf6,,,,,,,,,,,,,,,,,,,,,0.045642686999053696,0.010934476161170449,,,,,15.0,0.0,15.0,0.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,10.0,0.0,403.84038696289065,28.23538659854241,2175.2307983398437,176.55626984714934,0.06301878174022262,0.06293562821095695,0.6186283884967012,0.0769141948756412,0.8300562898886323,0.014759897951675503,0.8765035176555938,0.010850777165249122,0.49118295813064955,0.015117971461938702,0.7511606262777946,0.020042593989260445,0.9994865112784937,0.0005457752068208685,0.9993583740370546,0.0005389551212573933,0.9302680453229932,0.01458495441950568,,,,,,,,,,,,,,,,,,,200.0,0.0,0.1,0.0,0.06301878174022262,0.06293562821095695,0.06301878174022262,0.06293562821095695,0.06301878174022262,0.06293562821095695,0.2,0.447213595499958,0.6186283884967011,0.0769141948756411,0.6186283884967012,0.0769141948756412,0.0,0.0,10.0,0.0,1.0,0.0
diagnosis_fd001_candidate,chow_liu_leaf6,cmapss:FD001,diagnosis,detector | full | mahalanobis_impute,,,,,,,,,,,,,,,,,,,,,0.011036500000045635,0.00847871185904775,,,,,,,,,5,"[21, 22, 23, 24, 25]",chow_liu_leaf6,,,,,,,,,,,,,,,,,,,,,0.05774448160009342,0.011670936450226583,,,,,15.0,0.0,15.0,0.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,10.0,0.0,403.84038696289065,28.23538659854241,2175.2307983398437,176.55626984714934,0.06301878174022262,0.06293562821095695,0.6186283884967012,0.0769141948756412,0.8300562898886323,0.014759897951675503,0.8765035176555938,0.010850777165249122,0.49118295813064955,0.015117971461938702,0.7511606262777946,0.020042593989260445,0.9994865112784937,0.0005457752068208685,0.9993583740370546,0.0005389551212573933,0.9302680453229932,0.01458495441950568,,,,,,,,,,,,,,,,,,,200.0,0.0,0.1,0.0,0.06301878174022262,0.06293562821095695,0.06301878174022262,0.06293562821095695,0.06301878174022262,0.06293562821095695,0.2,0.447213595499958,0.6186283884967011,0.0769141948756411,0.6186283884967012,0.0769141948756412,0.0,0.0,10.0,0.0,1.0,0.0
diagnosis_fd001_candidate,chow_liu_leaf6,cmapss:FD001,diagnosis,detector | full | gmm_refit,,,,,,,,,,,,,,,,,,,,,0.7399601226010418,0.5401109294748204,,,,,,,,,5,"[21, 22, 23, 24, 25]",chow_liu_leaf6,,,,,,,,,,,,,,,,,,,,,0.751183406799828,0.5423714765841721,,,,,15.0,0.0,15.0,0.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,10.0,0.0,332.5517272949219,62.53833412540583,2207.338798522949,251.5251552125801,0.10898295648226923,0.05796403072408722,0.6202711950942196,0.08233839394771308,0.8175429371166167,0.023034822486659463,0.8622877766430292,0.020478810274445904,0.518493225118722,0.026550308299768458,0.710579300450503,0.04522804930159994,0.9903874990050385,0.018193172835849154,0.9949948646200951,0.007315338339029491,0.8932338485489291,0.06336508847679025,,,,,,,,,,,,,,,,,,,200.0,0.0,0.1,0.0,0.10898295648226926,0.05796403072408725,0.10898295648226923,0.05796403072408722,0.10898295648226923,0.05796403072408722,0.6,0.5477225575051662,0.6202711950942196,0.0823383939477131,0.6202711950942196,0.08233839394771308,0.0,0.0,10.0,0.0,1.0,0.0
diagnosis_fd001_candidate,chow_liu_leaf6,cmapss:FD001,diagnosis,detector | full | gmm_impute,,,,,,,,,,,,,,,,,,,,,0.774039108598663,0.4023695888713335,,,,,,,,,5,"[21, 22, 23, 24, 25]",chow_liu_leaf6,,,,,,,,,,,,,,,,,,,,,0.01105913419960416,0.0019020799957412604,,,,,15.0,0.0,15.0,0.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,10.0,0.0,332.5517272949219,62.53833412540583,2207.338798522949,251.5251552125801,0.10898295648226923,0.05796403072408722,0.6202711950942196,0.08233839394771308,0.8175429371166167,0.023034822486659463,0.8622877766430292,0.020478810274445904,0.518493225118722,0.026550308299768458,0.710579300450503,0.04522804930159994,0.9903874990050385,0.018193172835849154,0.9949948646200951,0.007315338339029491,0.8932338485489291,0.06336508847679025,,,,,,,,,,,,,,,,,,,200.0,0.0,0.1,0.0,0.10898295648226926,0.05796403072408725,0.10898295648226923,0.05796403072408722,0.10898295648226923,0.05796403072408722,0.6,0.5477225575051662,0.6202711950942196,0.0823383939477131,0.6202711950942196,0.08233839394771308,0.0,0.0,10.0,0.0,1.0,0.0
diagnosis_fd001_candidate,chow_liu_leaf6,cmapss:FD001,diagnosis,detector | full | knn_refit,,,,,,,,,,,,,,,,,,,,,0.003731715000321856,0.0006092007333184502,,,,,,,,,5,"[21, 22, 23, 24, 25]",chow_liu_leaf6,,,,,,,,,,,,,,,,,,,,,0.019492635798087576,0.006420657919817667,,,,,15.0,0.0,15.0,0.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,10.0,0.0,11.660604095458984,1.0738725739197463,8.50791072845459,0.6179029415153497,0.0704737562129085,0.08225155816824307,0.4594568124347053,0.16500519598139365,0.7958457062658936,0.017048077549638507,0.836339579348061,0.017269468207002158,0.4824475563039739,0.03126647601299488,0.6670803094938866,0.02250274077103983,0.9934475618900563,0.003789215374481644,0.9937082055961879,0.004273634189684094,0.8656334753118318,0.029540679151206947,,,,,,,,,,,,,,,,,,,200.0,0.0,0.1,0.0,0.0704737562129085,0.08225155816824309,0.0704737562129085,0.08225155816824307,0.0704737562129085,0.08225155816824307,0.4,0.5477225575051662,0.4594568124347053,0.16500519598139363,0.4594568124347053,0.16500519598139365,0.0,0.0,10.0,0.0,1.0,0.0
diagnosis_fd001_candidate,chow_liu_leaf6,cmapss:FD001,diagnosis,detector | full | knn_impute,,,,,,,,,,,,,,,,,,,,,0.004528263998508919,0.001059817643451371,,,,,,,,,5,"[21, 22, 23, 24, 25]",chow_liu_leaf6,,,,,,,,,,,,,,,,,,,,,0.012257864198909374,0.0022114529289884296,,,,,15.0,0.0,15.0,0.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,10.0,0.0,11.660604095458984,1.0738725739197463,8.50791072845459,0.6179029415153497,0.0704737562129085,0.08225155816824307,0.4594568124347053,0.16500519598139365,0.7958457062658936,0.017048077549638507,0.836339579348061,0.017269468207002158,0.4824475563039739,0.03126647601299488,0.6670803094938866,0.02250274077103983,0.9934475618900563,0.003789215374481644,0.9937082055961879,0.004273634189684094,0.8656334753118318,0.029540679151206947,,,,,,,,,,,,,,,,,,,200.0,0.0,0.1,0.0,0.0704737562129085,0.08225155816824309,0.0704737562129085,0.08225155816824307,0.0704737562129085,0.08225155816824307,0.4,0.5477225575051662,0.4594568124347053,0.16500519598139363,0.4594568124347053,0.16500519598139365,0.0,0.0,10.0,0.0,1.0,0.0
diagnosis_fd001_candidate,chow_liu_leaf6,cmapss:FD001,diagnosis,query random1:1 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",chow_liu_leaf6,,,,,,,,,,,,,,,,,,,0.0,0.0,1.564577815800294,0.32544034531075,0.42740226379974045,0.07672351933398733,887.2,135.73945631245175,14.0,0.0,14.0,0.0,14.0,0.0,58.0,0.0,1387418.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,615458624.8,94163682.4990546,0.0,0.0,13308.0,2036.0918446867763,0.0,0.0,18.653158569335936,9.46607445354802,18.782699584960938,9.449848041711851,10.650148296356202,6.107061345995464,2.834958291053772,1.4417836363249967,37.082906341552736,18.649503002315804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_fd001_candidate,chow_liu_leaf6,cmapss:FD001,diagnosis,joint | random1:1 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",chow_liu_leaf6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,10.0,0.0,45.27927360534668,21.239360139497343,4607.710717773438,3291.1492050212555,0.07397460750712453,0.08247176454801264,0.602377855478785,0.08189230353499888,0.8236148640659939,0.014552722941285096,0.8702579966534019,0.011175095463294121,0.5059606118241481,0.02442152183179616,0.7154124130639378,0.05202623479946262,0.9988656327415768,0.0006409296905671806,0.9989256103718762,0.0010377708122116386,0.9218207019606748,0.01196250117521144,0.7434367310308178,0.02643034072787539,435.6,66.4326726844555,8.0,2.0,0.0,0.0,0.0,0.0,435.6,66.4326726844555,166.4,27.808272150566996,0.7100724037861066,0.032484447797440495,0.5694568519751837,0.05685209280715797,200.0,0.0,0.1,0.0,0.07397460750712453,0.08247176454801262,0.07397460750712453,0.08247176454801264,0.07397460750712453,0.08247176454801264,0.4,0.5477225575051662,0.602377855478785,0.08189230353499884,0.602377855478785,0.08189230353499888,0.0,0.0,10.0,0.0,,
diagnosis_fd001_candidate,chow_liu_leaf6,cmapss:FD001,diagnosis,independent | random1:1 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",chow_liu_leaf6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,10.0,0.0,76.50762710571288,50.14147990611731,4562.75927734375,3278.5507934704956,0.09140861818969705,0.08313674192308065,0.5195669154852572,0.11367978108687037,0.7714038421686251,0.02338460278690411,0.826361498407063,0.021726202450401286,0.5119764970652595,0.020807865470939848,0.504172363351158,0.017193653664607334,0.9893572849465233,0.006664944866968446,0.9861393676407,0.013544088377379497,0.8885933897399048,0.038593708309816246,0.685008589733226,0.034583774290710245,435.6,66.4326726844555,8.0,2.0,0.0,0.0,0.0,0.0,435.6,66.4326726844555,201.8,33.59613072959444,0.6346001168039901,0.04123325331338667,0.482285573092204,0.08255846831838987,200.0,0.0,0.1,0.0,0.09140861818969703,0.08313674192308064,0.09140861818969705,0.08313674192308065,0.09140861818969705,0.08313674192308065,0.6,0.5477225575051662,0.5195669154852574,0.11367978108687044,0.5195669154852572,0.11367978108687037,0.0,0.0,10.0,0.0,,
diagnosis_fd001_candidate,chow_liu_leaf6,cmapss:FD001,diagnosis,marginal_max | random1:1 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",chow_liu_leaf6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,10.0,0.0,28.224603271484376,3.4638961902174894,3887.2428466796873,3491.4703487338757,0.10935127924320495,0.06434326232705301,0.6161577869806446,0.029275196027808346,0.786234536334311,0.02072071569923562,0.8494596335519013,0.016782562364405628,0.49241529017596053,0.0147079930944947,0.5060276041131042,0.016470724160191498,0.9990671832535665,0.0011773489134069331,0.9981165269998676,0.002263970828893196,0.9551610859933737,0.008892607917195991,0.685008589733226,0.034583774290710245,435.6,66.4326726844555,8.0,2.0,0.0,0.0,0.0,0.0,435.6,66.4326726844555,162.2,17.75387281693772,0.6346001168039901,0.04123325331338667,0.5698919423106436,0.037956144508797196,200.0,0.0,0.1,0.0,0.10935127924320498,0.06434326232705301,0.10935127924320495,0.06434326232705301,0.10935127924320495,0.06434326232705301,0.6,0.5477225575051662,0.6161577869806447,0.02927519602780831,0.6161577869806446,0.029275196027808346,0.0,0.0,10.0,0.0,,
diagnosis_fd001_candidate,chow_liu_leaf6,cmapss:FD001,diagnosis,conditional_max | random1:1 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",chow_liu_leaf6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,10.0,0.0,25.63177375793457,1.6602556534469994,3900.336834716797,3482.3565971000226,0.12107495009567852,0.08234215860218844,0.6963117196736054,0.020422977467342267,0.8302745765579849,0.01811188167048194,0.8830502140884917,0.0132477844328538,0.481725935751268,0.019029720009392993,0.7344445550732837,0.03299049690518379,1.0,0.0,0.9999873701493479,2.8241204603595554e-05,0.9569208698634863,0.011230093642824774,0.7434367310308178,0.02643034072787539,435.6,66.4326726844555,8.0,2.0,0.0,0.0,0.0,0.0,435.6,66.4326726844555,128.4,25.04595775769016,0.7100724037861066,0.032484447797440495,0.6522216130808683,0.02347409622038617,200.0,0.0,0.1,0.0,0.12107495009567856,0.08234215860218846,0.12107495009567852,0.08234215860218844,0.12107495009567852,0.08234215860218844,0.8,0.4472135954999579,0.6963117196736052,0.020422977467342427,0.6963117196736054,0.020422977467342267,0.0,0.0,10.0,0.0,,
diagnosis_fd001_candidate,chow_liu_leaf6,cmapss:FD001,diagnosis,relational_max | random1:1 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",chow_liu_leaf6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,10.0,0.0,4.754570770263672,1.616268064259065,136.25579681396485,42.0464072510927,0.06084576109380383,0.04273041794737489,0.5179132021768743,0.050645900236943056,0.7690512555090641,0.01595212866084333,0.8277202643594297,0.013752354077334501,0.49575234405636515,0.026517823849238696,0.8066769241477931,0.037212066292985256,0.9805693216347089,0.007290408854508141,0.9659501718238369,0.021966596819001403,0.6340579758840025,0.029542499492693632,0.5681450112320042,0.02629943073186568,435.6,66.4326726844555,8.0,2.0,0.0,0.0,7.6,9.126883367283709,428.0,60.844062980705026,203.2,41.54756310543376,0.5563101125014072,0.03779413197298886,0.4401163833704095,0.03245062256811688,200.0,0.0,0.1,0.0,0.06084576109380382,0.04273041794737488,0.06084576109380383,0.04273041794737489,0.06084576109380383,0.04273041794737489,0.2,0.44721359549995804,0.5179132021768743,0.05064590023694302,0.5179132021768743,0.050645900236943056,0.0,0.0,10.0,0.0,,
diagnosis_fd001_candidate,chow_liu_leaf6,cmapss:FD001,diagnosis,query random1:1 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",chow_liu_leaf6,,,,,,,,,,,,,,,,,,,0.0,0.0,0.8326864531998581,0.12212894031610068,0.007357360000605695,0.0008168310803676188,887.2,135.73945631245175,14.0,0.0,14.0,0.0,14.0,0.0,58.0,0.0,8400.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3726240.0,570105.7165122974,0.0,0.0,13308.0,2036.0918446867763,17814720.0,0.0,12.99405360442988,1.414397077509896,13.004680915359708,1.417761233065715,5.909359618002841,0.7117550131342649,3.5673088018931693,0.7552337996446921,22.94763453397015,2.448658955007872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_fd001_candidate,chow_liu_leaf6,cmapss:FD001,diagnosis,joint | random1:1 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",chow_liu_leaf6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,10.0,0.0,191.8453231130483,17.127962209631235,1012.692598286093,75.5206489155321,0.0816306597298881,0.09468273769899256,0.6243628399853434,0.08779488137047212,0.8271450619674605,0.015077530489758118,0.8743814940339988,0.011596883425149673,0.49320916835304984,0.014575855369718858,0.7480110738866915,0.020289597884507876,0.9984342252163152,0.0013371117552336365,0.9989490430825843,0.0006869734715792521,0.9193332074370858,0.01417644795670233,0.7418664714312182,0.026309317113138733,435.6,66.4326726844555,8.0,2.0,0.0,0.0,0.2,0.44721359549995804,435.4,66.42138209944144,156.4,39.048687557970496,0.7053076609892759,0.037796612208986176,0.5823599911085502,0.06418291588310238,200.0,0.0,0.1,0.0,0.0816306597298881,0.09468273769899256,0.0816306597298881,0.09468273769899256,0.0816306597298881,0.09468273769899256,0.4,0.5477225575051662,0.6243628399853433,0.0877948813704721,0.6243628399853434,0.08779488137047212,0.0,0.0,10.0,0.0,,
diagnosis_fd001_candidate,chow_liu_leaf6,cmapss:FD001,diagnosis,independent | random1:1 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",chow_liu_leaf6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,10.0,0.0,206.3359317571626,22.693621513451763,445.28022399691037,49.41438299581993,0.09452980959869665,0.13756525492570595,0.48744693180391296,0.14445038067717214,0.7678609261876173,0.01840642514803196,0.8219088808136019,0.016472554718255383,0.4974888816648212,0.013053402552247248,0.5191133582410208,0.020607005059763248,0.9791978708773618,0.009299117230721637,0.9483788067344822,0.015508228219945231,0.9142459221823916,0.009712971190750064,0.668967629610357,0.027627847484879595,435.6,66.4326726844555,8.0,2.0,0.0,0.0,0.0,0.0,435.6,66.4326726844555,217.2,68.41929552399674,0.5992250734253175,0.028090881538627332,0.4314470352582814,0.09293591739308035,200.0,0.0,0.1,0.0,0.09452980959869664,0.13756525492570593,0.09452980959869665,0.13756525492570595,0.09452980959869665,0.13756525492570595,0.2,0.447213595499958,0.48744693180391296,0.1444503806771722,0.48744693180391296,0.14445038067717214,0.0,0.0,10.0,0.0,,
