epoch,value
0,32.82695245742798
1,30.73611855506897
2,29.607662200927734
3,29.08599019050598
4,28.80422830581665
5,28.680410623550415
6,28.596563816070557
7,28.536786556243896
8,28.48976182937622
9,28.423248529434204
10,28.342727184295654
11,28.243924140930176
12,28.12682056427002
13,27.997865915298462
14,27.879265069961548
15,27.770274877548218
16,27.677704334259033
17,27.588045358657837
18,27.506392240524292
19,27.417338371276855
20,27.319483995437622
21,27.197306632995605
22,27.05963683128357
23,26.879272937774658
24,26.67673420906067
25,26.490638494491577
26,26.332664966583252
27,26.219998836517334
28,26.124266386032104
29,26.045485734939575
30,25.93641948699951
31,25.82780909538269
32,25.720686674118042
33,25.61625099182129
34,25.522054433822632
35,25.456099033355713
36,25.400670528411865
37,25.340397119522095
38,25.290817260742188
39,25.24522113800049
40,25.216564893722534
41,25.18612837791443
42,25.164678812026978
43,25.143001317977905
44,25.12882375717163
45,25.10823678970337
46,25.098812580108643
47,25.087648153305054
48,25.074217081069946
49,25.064759731292725
50,25.05529475212097
51,25.05067276954651
52,25.04231309890747
53,25.03420352935791
54,25.023727893829346
55,25.013054370880127
56,25.002310514450073
57,24.986453533172607
58,24.97158193588257
59,24.965014457702637
60,24.95200228691101
61,24.939674377441406
62,24.92565608024597
63,24.910622596740723
64,24.897565603256226
65,24.886690855026245
66,24.87777590751648
67,24.86677575111389
68,24.852770805358887
69,24.846112489700317
70,24.83332848548889
71,24.833577871322632
72,24.814204216003418
73,24.804872274398804
74,24.794957160949707
75,24.78871464729309
76,24.778536796569824
77,24.77112579345703
78,24.76482653617859
79,24.75929284095764
80,24.75434112548828
81,24.748657941818237
82,24.74670910835266
83,24.738068103790283
84,24.72909665107727
85,24.722740650177002
86,24.722997426986694
87,24.722849369049072
88,24.713805675506592
89,24.711042404174805
90,24.704949378967285
91,24.688690662384033
92,24.69041895866394
93,24.686112642288208
94,24.678534030914307
95,24.67336082458496
96,24.670238971710205
97,24.659159421920776
98,24.65559148788452
99,24.650790214538574
100,24.64083695411682
101,24.64195680618286
102,24.63304352760315
103,24.626354217529297
104,24.62452507019043
105,24.61894989013672
106,24.61964225769043
107,24.610100984573364
108,24.61350989341736
109,24.607494115829468
110,24.607475519180298
111,24.606186866760254
112,24.60187578201294
113,24.60039973258972
114,24.596916913986206
115,24.596405267715454
116,24.589975595474243
