epoch,value
0,25.083942651748657
1,23.130645275115967
2,22.806344509124756
3,22.743524074554443
4,22.686455965042114
5,22.619747400283813
6,22.49864625930786
7,22.253216981887817
8,21.9697265625
9,21.746108531951904
10,21.597182273864746
11,21.484697103500366
12,21.301186323165894
13,21.061344861984253
14,20.80643105506897
15,20.515241622924805
16,20.27163052558899
17,20.15836262702942
18,20.094582557678223
19,20.03868341445923
20,19.99551558494568
21,19.971683263778687
22,19.911766290664673
23,19.772889137268066
24,19.611897468566895
25,19.499211311340332
26,19.47640085220337
27,19.43463945388794
28,19.415766716003418
29,19.40099263191223
30,19.399595737457275
31,19.3804349899292
32,19.366244316101074
33,19.357496738433838
34,19.358733415603638
35,19.335638999938965
36,19.327336072921753
37,19.309324264526367
38,19.31990623474121
39,19.316486358642578
40,19.304060220718384
41,19.28721022605896
42,19.274957418441772
43,19.283931016921997
44,19.286552667617798
45,19.28708791732788
46,19.27928590774536
47,19.274170398712158
48,19.268583297729492
49,19.264554023742676
50,19.25573992729187
51,19.262704372406006
52,19.24784517288208
53,19.24255084991455
54,19.237430810928345
55,19.24669885635376
56,19.230057954788208
57,19.24339985847473
58,19.23186421394348
59,19.232766151428223
