experiment,variant,dataset,stage,method,log_partition_mean,log_partition_std,leaf_mean,leaf_std,sum_mean,sum_std,product_mean,product_std,nodes_mean,nodes_std,parameters_mean,parameters_std,optimizer_steps_mean,optimizer_steps_std,epochs_run_mean,epochs_run_std,best_epoch_mean,best_epoch_std,checkpoint_nll_mean,checkpoint_nll_std,fit_s_mean,fit_s_std,final_train_nll_mean,final_train_nll_std,lr_mean,lr_std,epochs_budget_mean,epochs_budget_std,batch_size_mean,batch_size_std,n_seeds,seeds,axis:variant,shortcut_auroc_mean,shortcut_auroc_std,shortcut_channel_mean,shortcut_channel_std,shortcut_n_dev_mean,shortcut_n_dev_std,shortcut_n_eval_mean,shortcut_n_eval_std,shortcut_features_mean,shortcut_features_std,oracle_max_error_mean,oracle_max_error_std,query_s_mean,query_s_std,warmup_s_mean,warmup_s_std,n_mean,n_std,n_observed_mean,n_observed_std,n_observed_min_mean,n_observed_min_std,n_observed_max_mean,n_observed_max_std,cost_passes_mean,cost_passes_std,cost_node_visits_mean,cost_node_visits_std,cost_boundary_visits_mean,cost_boundary_visits_std,cost_n_masks_mean,cost_n_masks_std,cost_seconds_mean,cost_seconds_std,cost_node_evaluations_mean,cost_node_evaluations_std,cost_boundary_elements_mean,cost_boundary_elements_std,cost_output_elements_mean,cost_output_elements_std,cost_peak_boundary_bytes_mean,cost_peak_boundary_bytes_std,empirical_log_dependence_mean_mean,empirical_log_dependence_mean_std,empirical_log_dependence_abs_mean_mean,empirical_log_dependence_abs_mean_std,empirical_log_dependence_sd_mean,empirical_log_dependence_sd_std,empirical_log_dependence_q05_mean,empirical_log_dependence_q05_std,empirical_log_dependence_q95_mean,empirical_log_dependence_q95_std,oracle_conditional_bias_mean,oracle_conditional_bias_std,oracle_conditional_mae_mean,oracle_conditional_mae_std,oracle_conditional_max_abs_mean,oracle_conditional_max_abs_std,oracle_conditional_corr_mean,oracle_conditional_corr_std,oracle_marginal_bias_mean,oracle_marginal_bias_std,oracle_marginal_mae_mean,oracle_marginal_mae_std,oracle_marginal_max_abs_mean,oracle_marginal_max_abs_std,oracle_marginal_corr_mean,oracle_marginal_corr_std,oracle_R_bias_mean,oracle_R_bias_std,oracle_R_mae_mean,oracle_R_mae_std,oracle_R_max_abs_mean,oracle_R_max_abs_std,oracle_R_corr_mean,oracle_R_corr_std,oracle_log_px_bias_mean,oracle_log_px_bias_std,oracle_log_px_mae_mean,oracle_log_px_mae_std,alpha_mean,alpha_std,calibration_n_mean,calibration_n_std,threshold_mean,threshold_std,score_range_mean,score_range_std,fpr_mean,fpr_std,power_mean,power_std,auroc_mean,auroc_std,ap_mean,ap_std,auroc[independent_block]_mean,auroc[independent_block]_std,loc_ap_mean,loc_ap_std,loc_ap_n_mean,loc_ap_n_std,loc_n_no_observed_target_mean,loc_n_no_observed_target_std,loc_n_all_observed_are_targets_mean,loc_n_all_observed_are_targets_std,loc_n_ambiguous_mean,loc_n_ambiguous_std,loc_n_unique_mean,loc_n_unique_std,loc_n_abstained_no_alarm_mean,loc_n_abstained_no_alarm_std,loc_unique_top1_accuracy_mean,loc_unique_top1_accuracy_std,end_to_end_unique_top1_mean,end_to_end_unique_top1_std
diagnosis_controls,blocked,synthetic,diagnosis,model,1.6763806343078613e-07,9.446384260882412e-08,64.0,0.0,57.0,0.0,240.0,0.0,361.0,0.0,1488.0,0.0,946.6666666666666,157.24291186992605,118.33333333333333,19.655363983740756,92.33333333333333,19.655363983740756,20.509877522786457,0.2801988314898698,16.781075954437256,23.954567993788196,20.23097848892212,0.05988006103481288,0.02,0.0,150.0,0.0,128.0,0.0,3,"[11, 12, 13]",blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_controls,blocked,synthetic,diagnosis,shortcut audit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",blocked,0.48155,0.02226208941227215,0.0,0.0,400.0,0.0,400.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_controls,blocked,synthetic,diagnosis,query full | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",blocked,,,,,,,,,,,5.0067901611328125e-06,1.9515401773148657e-06,0.006880041667803501,0.0001351063052480063,0.004395721999268669,0.0002172835967323007,400.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,450.0,0.0,16.0,0.0,1.0,0.0,0.0068000000000000005,0.00014405554484295304,180000.0,0.0,12800.0,0.0,1600.0,0.0,25600.0,0.0,-0.01174916885793209,0.0021505608112767634,0.06336212903261185,0.011168131850764212,0.0822463904817899,0.01985893648364904,-0.13690980275472006,0.022474907593139627,0.10999450832605362,0.01530696002144933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_controls,blocked,synthetic,diagnosis,known-law error full | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1316315771393916,0.01605031269972594,0.3627784180761646,0.016153533910413517,5.034869572425698,1.3300472873667712,0.9424577512248177,0.005310509272874015,0.1258522879335219,0.01665632303649059,0.35721654449738033,0.015152888597000749,4.980733614072019,1.2826733870688891,0.9431538057073808,0.005546008876468645,0.005779309868813203,0.0010688304959277598,0.03454089899857845,0.00788314185034051,0.2537485758463524,0.1519278729211517,-0.0035335551371615593,0.014567404100983351,-0.514970844289833,0.06538428718953555,0.853946125084116,0.05984827883656919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_controls,blocked,synthetic,diagnosis,joint | full | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05000000000000001,8.498374721940739e-18,200.0,0.0,26.599150975545246,1.1143467331044088,17.135950724283855,0.8992620713258324,0.04833333333333334,0.028431203515386635,0.03666666666666667,0.01755942292142123,0.4991166666666667,0.00493465635412776,0.5009550743899861,0.0033657180390189024,0.4991166666666667,0.00493465635412776,0.5218055555555555,0.010592952758704656,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,192.66666666666666,3.5118845842842465,0.25166666666666665,0.016072751268321604,0.008333333333333333,0.005773502691896257
diagnosis_controls,blocked,synthetic,diagnosis,independent | full | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05000000000000001,8.498374721940739e-18,200.0,0.0,26.58863067626953,1.0851344378249734,17.041305541992188,1.0092777894943128,0.04833333333333334,0.028431203515386635,0.03833333333333334,0.015275252316519466,0.49918333333333337,0.005049773097212696,0.5012865857564321,0.002630732979219678,0.49918333333333337,0.005049773097212696,0.5205555555555555,0.0075614764382312275,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,192.33333333333334,3.0550504633038935,0.25,0.018027756377319962,0.008333333333333333,0.005773502691896257
diagnosis_controls,blocked,synthetic,diagnosis,marginal_max | full | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05000000000000001,8.498374721940739e-18,200.0,0.0,9.956011772155762,0.5410845159544232,11.92206605275472,2.780695693049179,0.051666666666666666,0.011547005383792518,0.06333333333333334,0.016072751268321594,0.5017083333333333,0.003592882141586775,0.5059726525285537,0.010008280286681114,0.5017083333333333,0.003592882141586775,0.5205555555555555,0.0075614764382312275,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,187.33333333333334,3.2145502536643185,0.25,0.018027756377319962,0.021666666666666667,0.012583057392117916
diagnosis_controls,blocked,synthetic,diagnosis,conditional_max | full | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05000000000000001,8.498374721940739e-18,200.0,0.0,9.941789309183756,0.5449588065438434,12.006721496582031,2.8256118573527753,0.05333333333333334,0.014433756729740649,0.065,0.017320508075688773,0.5016125,0.004126950296526482,0.5077671366732193,0.00990349035303691,0.5016125,0.004126950296526482,0.5218055555555555,0.010592952758704656,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,187.0,3.4641016151377544,0.25166666666666665,0.016072751268321604,0.021666666666666667,0.012583057392117916
diagnosis_controls,blocked,synthetic,diagnosis,relational_max | full | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05000000000000001,8.498374721940739e-18,200.0,0.0,0.12254079182942708,0.012604310819927151,0.2756366729736328,0.17514087219455182,0.07166666666666667,0.018929694486000914,0.06166666666666667,0.0202072594216369,0.5050625000000001,0.009030841253726038,0.5089074449011802,0.003702094198493594,0.5050625000000001,0.009030841253726038,0.5051388888888889,0.014020900404330235,200.0,0.0,0.0,0.0,0.0,0.0,83.66666666666667,103.4520823054487,116.33333333333333,103.4520823054487,107.66666666666667,95.25929525948285,0.24608669476219147,0.02660696798564675,0.0,0.0
diagnosis_controls,blocked,synthetic,diagnosis,query full | known_law_oracle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",blocked,,,,,,,,,,,0.0,0.0,0.001652222000605737,5.643765600534896e-05,0.0014823056662862655,3.920918781212762e-05,400.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,-7.105427357601002e-17,1.0805156823142816e-16,1.3559523874088578e-15,1.4897411453073922e-16,2.1872322410349084e-15,1.2232396861929305e-16,-3.552713678800501e-15,0.0,3.552713678800501e-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
