epoch,value
0,32.85907554626465
1,30.751044034957886
2,29.651975631713867
3,29.134212970733643
4,28.859344959259033
5,28.732117652893066
6,28.65548801422119
7,28.599331855773926
8,28.554293394088745
9,28.49579620361328
10,28.425655364990234
11,28.335530996322632
12,28.23561406135559
13,28.135101079940796
14,28.02995538711548
15,27.924291610717773
16,27.81692361831665
17,27.681936264038086
18,27.531592845916748
19,27.388978481292725
20,27.252986907958984
21,27.113095998764038
22,26.988203048706055
23,26.863198041915894
24,26.74726104736328
25,26.65323495864868
26,26.56932520866394
27,26.496922731399536
28,26.42194104194641
29,26.360880613327026
30,26.27961039543152
31,26.191667318344116
32,26.105634689331055
33,26.00776982307434
34,25.897048711776733
35,25.80579137802124
36,25.746439933776855
37,25.673778295516968
38,25.6099271774292
39,25.55597710609436
40,25.5139102935791
41,25.46963334083557
42,25.428399085998535
43,25.393758296966553
44,25.357829570770264
45,25.322449207305908
46,25.291926383972168
47,25.27150297164917
48,25.253294467926025
49,25.237046480178833
50,25.220730304718018
51,25.21031951904297
52,25.197073698043823
53,25.18936777114868
54,25.1786892414093
55,25.162084341049194
56,25.159733772277832
57,25.146189212799072
58,25.138113737106323
59,25.13681697845459
60,25.126896381378174
61,25.114662408828735
62,25.10466766357422
63,25.089492559432983
64,25.074036598205566
65,25.06423854827881
66,25.056549310684204
67,25.049211263656616
68,25.036531686782837
69,25.032763242721558
70,25.019625186920166
71,25.01756453514099
72,25.00717067718506
73,25.00174117088318
74,24.987780332565308
75,24.98305106163025
76,24.973403930664062
77,24.962703466415405
78,24.95912194252014
79,24.952810049057007
80,24.94876766204834
81,24.94503355026245
82,24.93832039833069
83,24.926971912384033
84,24.921616554260254
85,24.919731855392456
86,24.912033319473267
87,24.903780698776245
88,24.89270257949829
89,24.883286952972412
90,24.884485721588135
91,24.874637603759766
92,24.869093656539917
93,24.869131565093994
94,24.864144325256348
95,24.85565996170044
96,24.85304570198059
97,24.85127019882202
98,24.842140436172485
99,24.840646982192993
100,24.83386254310608
101,24.83109164237976
102,24.823626041412354
103,24.81768774986267
104,24.81727433204651
105,24.80985188484192
106,24.80901288986206
107,24.800808906555176
108,24.795379161834717
109,24.789869785308838
110,24.788206577301025
111,24.78882908821106
112,24.778813362121582
113,24.776826858520508
114,24.778242826461792
115,24.762181043624878
116,24.761009693145752
117,24.74985909461975
118,24.73718547821045
119,24.71340036392212
120,24.70920157432556
121,24.69536805152893
122,24.690612077713013
123,24.68888545036316
124,24.677690744400024
125,24.670571327209473
126,24.666896104812622
127,24.660614490509033
128,24.66127872467041
129,24.65536403656006
130,24.654234409332275
131,24.64952802658081
132,24.643047332763672
133,24.638322353363037
134,24.630225658416748
135,24.62598705291748
136,24.614054679870605
137,24.58040499687195
138,24.560017108917236
139,24.542335748672485
140,24.524113655090332
141,24.518749475479126
142,24.499070405960083
143,24.490418434143066
144,24.47589373588562
145,24.47040367126465
146,24.466309785842896
147,24.45817255973816
148,24.45392370223999
149,24.443965673446655
