epoch,value
0,31213.76002573399
1,1668.6460810122283
2,265.06850112309303
3,171.82430093401095
4,158.0767720732662
5,145.70892280910326
6,138.0904284587204
7,125.56589863133566
8,117.34703265876986
9,108.90126666986649
10,103.62163941468093
11,98.4553272903529
12,95.1504324150446
13,87.5887594760253
14,80.72099586587773
15,78.67052727106163
16,72.7068115724733
17,70.12656255480472
18,61.78879991037408
19,63.04931552216326
20,63.18330429163682
21,60.21777781034012
22,55.535024301857035
23,52.8154239214661
24,55.32075666488907
25,56.87499384744857
26,49.926516151067666
27,57.23988691593163
28,55.16028163167164
29,56.02161010857566
30,55.01110307661031
31,63.40354152023229
32,54.704860424770075
33,52.10595240169302
34,50.68414958961068
35,49.5795499300461
36,50.02643234022173
37,56.45491346997439
38,54.1241734654331
39,52.460393242935154
40,57.390312833731926
41,57.75464190968043
42,61.603945937273856
43,58.03816267997872
44,60.06768770560425
45,59.74298085895964
46,64.11343081353517
47,58.03079677502465
48,55.59512194253096
49,58.799900425584646
