variant,method_name,mask,score,loc_ap_mean,loc_ap_std,loc_ap_n_mean,loc_ap_n_std,loc_unique_top1_accuracy_mean,loc_unique_top1_accuracy_std,end_to_end_unique_top1_mean,end_to_end_unique_top1_std,loc_n_ambiguous_mean,loc_n_ambiguous_std,loc_n_abstained_no_alarm_mean,loc_n_abstained_no_alarm_std,loc_n_no_observed_target_mean,loc_n_no_observed_target_std,loc_n_all_observed_are_targets_mean,loc_n_all_observed_are_targets_std,n_seeds,seeds,numerically_flat_frac,threshold_infinite_frac,depends_on_values_frac,depends_on_fault_frac
mixture,circuit,full,relational_max,0.5296607661514691,0.016299860831598716,435.6666666666667,29.938826518975876,0.5179377589008854,0.03041766316105635,0.4020051163613818,0.03534879550787784,0.0,0.0,246.66666666666666,18.929694486000912,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
mixture,circuit,random1:1,conditional_max,0.7173863663719674,0.0010876639077219532,426.6666666666667,31.182259913824932,0.6733807195525033,0.0030382881730039797,0.5922265648254003,0.015545012444786718,0.0,0.0,160.33333333333334,19.553345834749955,9.0,2.6457513110645907,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
mixture,circuit,random1:1,independent,0.6733061635210064,0.0041027199837589704,426.6666666666667,31.182259913824932,0.6282093689011683,0.006788524521240308,0.5166160659578923,0.035583601840272955,0.0,0.0,188.0,32.0,9.0,2.6457513110645907,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
mixture,circuit,random1:1,joint,0.7173863663719674,0.0010876639077219532,426.6666666666667,31.182259913824932,0.6733807195525033,0.0030382881730039797,0.538338733577043,0.02631252559460503,0.0,0.0,180.33333333333334,23.007245235649865,9.0,2.6457513110645907,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
mixture,circuit,random1:1,marginal_max,0.6733061635210064,0.0041027199837589704,426.6666666666667,31.182259913824932,0.6282093689011683,0.006788524521240308,0.5655225520413812,0.00902496279528536,0.0,0.0,172.0,19.697715603592208,9.0,2.6457513110645907,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
mixture,circuit,random1:1,relational_max,0.5455465521150619,0.01803675020466541,426.6666666666667,31.182259913824932,0.5235602761448078,0.025121220663858697,0.38734727151016085,0.029320657595414718,0.0,0.0,244.66666666666666,13.316656236958785,9.0,2.6457513110645907,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
mixture,circuit,random3:5-8-14,conditional_max,0.7202790103691141,0.011120918409917005,403.3333333333333,29.19474838619667,0.6644112267139468,0.018845844128197405,0.5611830806132668,0.011290988480453224,0.0,0.0,139.66666666666666,12.423096769056148,32.333333333333336,2.0816659994661326,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
mixture,circuit,random3:5-8-14,independent,0.6808129484779641,0.011074637667512755,403.3333333333333,29.19474838619667,0.6255704151785683,0.01896450858167889,0.4908683437997224,0.03508787735812305,0.0,0.0,172.0,20.952326839756964,32.333333333333336,2.0816659994661326,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
mixture,circuit,random3:5-8-14,joint,0.7202790103691141,0.011120918409917005,403.3333333333333,29.19474838619667,0.6644112267139468,0.018845844128197405,0.5128870427763287,0.04157755997409374,0.0,0.0,163.66666666666666,22.03028218914441,32.333333333333336,2.0816659994661326,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
mixture,circuit,random3:5-8-14,marginal_max,0.6808129484779641,0.011074637667512755,403.3333333333333,29.19474838619667,0.6255704151785683,0.01896450858167889,0.5355109659167071,0.008405138012769618,0.0,0.0,152.33333333333334,14.0118997046558,32.333333333333336,2.0816659994661326,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
