variant,method_name,mask,query_s_mean,query_s_std,warmup_s_mean,warmup_s_std,cost_passes_mean,cost_passes_std,cost_node_evaluations_mean,cost_node_evaluations_std,cost_n_masks_mean,cost_n_masks_std,cost_output_elements_mean,cost_output_elements_std,cost_peak_boundary_bytes_mean,cost_peak_boundary_bytes_std,n_observed_mean,n_observed_std,oracle_max_error_mean,oracle_max_error_std,n_seeds,seeds,mask_shared_frac
conditional,circuit,bank2:6-10,1.0636647579995042,0.10201706097244102,0.5029502156661086,0.0166015462619252,6.0,0.0,21924489.333333332,1506641.505740942,2.0,0.0,13070.0,898.1647955692764,245760.0,0.0,13.0,0.0,2.4159749348958332e-05,5.827046324355875e-06,3,"[11, 12, 13]",1.0
conditional,circuit,full,1.011519301332252,0.027952720224787155,0.6124719833339137,0.20872038306331187,6.0,0.0,21924489.333333332,1506641.505740942,2.0,0.0,13070.0,898.1647955692764,245760.0,0.0,15.0,0.0,3.3060709635416664e-05,4.404832986371047e-06,3,"[11, 12, 13]",1.0
conditional,circuit,random1:1,1.003500042331628,0.024593773755529236,0.48877514933337807,0.015310254474279982,6.0,0.0,21924489.333333332,1506641.505740942,2.0,0.0,13070.0,898.1647955692764,245760.0,0.0,14.0,0.0,3.1153361002604164e-05,6.6983882604298526e-06,3,"[11, 12, 13]",1.0
conditional,circuit,random3:5-8-14,1.0020960823336889,0.024992763278126738,0.5795571970011224,0.17006420263103933,6.0,0.0,21924489.333333332,1506641.505740942,2.0,0.0,13070.0,898.1647955692764,245760.0,0.0,12.0,0.0,2.1139780680338543e-05,1.927114431537333e-06,3,"[11, 12, 13]",1.0
conditional,circuit,random7:3-4-8-10-11-12-14,1.0582998363327836,0.10273694391930759,0.4869184149974899,0.014159055107164704,6.0,0.0,21924489.333333332,1506641.505740942,2.0,0.0,13070.0,898.1647955692764,245760.0,0.0,8.0,0.0,2.5431315104166668e-05,6.204993342063629e-06,3,"[11, 12, 13]",1.0
conditional,circuit,single_sensor_0,1.0010653696675338,0.029490182636481923,0.49074908633338055,0.01695254665590244,6.0,0.0,21924489.333333332,1506641.505740942,2.0,0.0,13070.0,898.1647955692764,245760.0,0.0,1.0,0.0,3.1789143880208335e-06,1.1012082465927615e-06,3,"[11, 12, 13]",1.0
interface,circuit,bank0:0-1-2-4-5-7-8,1.6717414083347346,0.313434672384549,0.8590830946668575,0.029094492848991682,6.0,0.0,24123734.666666668,1657772.7020087324,2.0,0.0,13070.0,898.1647955692764,368640.0,0.0,8.0,0.0,2.9881795247395832e-05,2.913523162177938e-06,3,"[11, 12, 13]",1.0
interface,circuit,bank1:3,1.6302018003322398,0.18890879236135763,0.8223676409991943,0.03187451886432522,6.0,0.0,24123734.666666668,1657772.7020087324,2.0,0.0,13070.0,898.1647955692764,368640.0,0.0,14.0,0.0,3.3696492513020836e-05,1.0845643430857328e-05,3,"[11, 12, 13]",1.0
interface,circuit,bank2:6-10,1.667592439664683,0.30565306633764006,0.7781900623328207,0.11614300128101225,6.0,0.0,24123734.666666668,1657772.7020087324,2.0,0.0,13070.0,898.1647955692764,368640.0,0.0,13.0,0.0,2.2570292154947918e-05,1.0286133885296781e-05,3,"[11, 12, 13]",1.0
interface,circuit,full,1.514983233332411,0.3962613877932553,0.6988828713328985,0.11550328125044944,6.0,0.0,24123734.666666668,1657772.7020087324,2.0,0.0,13070.0,898.1647955692764,368640.0,0.0,15.0,0.0,2.6702880859375e-05,1.0092740291841853e-05,3,"[11, 12, 13]",1.0
