variant,method_name,mask,score,alpha_mean,alpha_std,fpr_mean,fpr_std,power_mean,power_std,threshold_mean,threshold_std,n_seeds,seeds,numerically_flat_frac,threshold_infinite_frac,depends_on_values_frac,depends_on_fault_frac
blocked,circuit,bank0:0-1-2-4-5-7-8,conditional_max,0.10000000000000002,1.6996749443881478e-17,0.034404351296483705,0.028240433232629876,0.46806323812948686,0.03431736946941712,27.828702290852863,2.5114418857463647,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,bank0:0-1-2-4-5-7-8,independent,0.10000000000000002,1.6996749443881478e-17,0.06644539233874087,0.010302185313911548,0.45941515380874104,0.03017467890755133,-40.45332590738932,6.219400276994599,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,bank0:0-1-2-4-5-7-8,joint,0.10000000000000002,1.6996749443881478e-17,0.06724860519014648,0.00902814094329172,0.47177067653491855,0.03676132971866486,-43.46777089436849,7.2189931511284975,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,bank0:0-1-2-4-5-7-8,marginal_max,0.10000000000000002,1.6996749443881478e-17,0.03917033466122228,0.0327584746608407,0.45882730275746525,0.03918195494320695,28.323476791381836,2.47367057817747,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,bank0:0-1-2-4-5-7-8,relational_max,0.10000000000000002,1.6996749443881478e-17,0.03245208321437409,0.04616931016093962,0.19464017206265818,0.10679514700120474,2.196943918863932,1.435873808499992,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,bank1:3,conditional_max,0.10000000000000002,1.6996749443881478e-17,0.0303861002141064,0.021719241607148526,0.5861886995395112,0.01330320376199834,29.235809326171875,1.091293447371263,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,bank1:3,independent,0.10000000000000002,1.6996749443881478e-17,0.08082895259570094,0.0716074969217591,0.5381338199424702,0.08243220061577812,145.33380126953125,22.706434160167323,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,bank1:3,joint,0.10000000000000002,1.6996749443881478e-17,0.07608961610280994,0.06339951683629276,0.5520550691219045,0.08229916411394238,137.73416900634766,23.93204666307793,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,bank1:3,marginal_max,0.10000000000000002,1.6996749443881478e-17,0.028766351075371368,0.016824045960309904,0.5722134276745988,0.015977196479598874,30.06584358215332,1.1284432933422985,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,bank1:3,relational_max,0.10000000000000002,1.6996749443881478e-17,0.01337409737771293,0.017201121102367472,0.31512922720426934,0.08836311928601573,3.247217814127604,1.035440317696365,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,bank2:6-10,conditional_max,0.10000000000000002,1.6996749443881478e-17,0.0303861002141064,0.021719241607148526,0.5740485386134636,0.01243721240783689,29.225870768229168,1.1094808137222225,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,bank2:6-10,independent,0.10000000000000002,1.6996749443881478e-17,0.10566974968544136,0.04598595323983431,0.5578087686026956,0.06606097629057435,59.97793833414713,17.22140696988111,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,bank2:6-10,joint,0.10000000000000002,1.6996749443881478e-17,0.0936482037862046,0.05447347266161877,0.5620914635652624,0.06829804627842401,54.091705322265625,17.41918626412751,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,bank2:6-10,marginal_max,0.10000000000000002,1.6996749443881478e-17,0.028766351075371368,0.016824045960309904,0.561572376022189,0.013195923701953109,30.06584358215332,1.1284432933422985,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,bank2:6-10,relational_max,0.10000000000000002,1.6996749443881478e-17,0.027831928703014135,0.023492824046001257,0.34495541913545075,0.07479851882082092,2.6259562174479165,0.5073645572763497,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,full,conditional_max,0.10000000000000002,1.6996749443881478e-17,0.0303861002141064,0.021719241607148526,0.5876878088131491,0.012091695443299208,29.235803604125977,1.0912901300266746,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,full,independent,0.10000000000000002,1.6996749443881478e-17,0.07999488120881225,0.042270185359665466,0.5502838215825893,0.05576008859941484,70.1052754720052,19.42345358821868,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,full,joint,0.10000000000000002,1.6996749443881478e-17,0.08082474093206546,0.03695764254916276,0.5705508329577259,0.06283413038151431,61.68791707356771,21.516536069912114,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,full,marginal_max,0.10000000000000002,1.6996749443881478e-17,0.028766351075371368,0.016824045960309904,0.5791877401711313,0.012091477643216856,30.06584358215332,1.1284432933422985,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,full,relational_max,0.10000000000000002,1.6996749443881478e-17,0.01337409737771293,0.017201121102367472,0.31361679449470764,0.08967792965464723,3.2472216288248696,1.0354398241252958,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random1:1,conditional_max,0.10000000000000002,1.6996749443881478e-17,0.06751090274175252,0.055404758043418344,0.5967806691118613,0.029578966888270927,27.66791280110677,2.371228185466592,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random1:1,independent,0.10000000000000002,1.6996749443881478e-17,0.07715727283440509,0.02974691749636056,0.533847642258051,0.0579218979454498,50.589342753092446,21.862377767454586,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random1:1,joint,0.10000000000000002,1.6996749443881478e-17,0.07947291839537235,0.027908119601869393,0.5524275583730506,0.06337829787067834,42.928086598714195,23.77366265203791,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random1:1,marginal_max,0.10000000000000002,1.6996749443881478e-17,0.06984060068042665,0.06430892544815717,0.5883479465912455,0.03247403198193601,28.323476791381836,2.47367057817747,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random1:1,relational_max,0.10000000000000002,1.6996749443881478e-17,0.005461879786970813,0.005532634578577146,0.28796784394814307,0.0667530913002803,3.3600136439005532,0.8443834480864945,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random3:5-8-14,conditional_max,0.10000000000000002,1.6996749443881478e-17,0.068393448757215,0.04595715193445291,0.5728658710672072,0.030228213427721504,27.699357350667317,1.886869085433845,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random3:5-8-14,independent,0.10000000000000002,1.6996749443881478e-17,0.10438831052757973,0.06552884196419492,0.5485324174584797,0.06410691033906235,23.82385317484538,5.787684375680659,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random3:5-8-14,joint,0.10000000000000002,1.6996749443881478e-17,0.10517819994306155,0.06613791832960506,0.5641141150262033,0.061530388855637386,18.00665028889974,7.173205239975588,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random3:5-8-14,marginal_max,0.10000000000000002,1.6996749443881478e-17,0.07031979890926011,0.04832707520457145,0.5615289229925652,0.027846686953322847,28.29757817586263,2.245004494547275,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random3:5-8-14,relational_max,0.10000000000000002,1.6996749443881478e-17,0.02134033765393327,0.03489654553678406,0.2327570238602894,0.10849480253325883,3.0348889032999673,1.1654873005710529,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random7:3-4-8-10-11-12-14,conditional_max,0.10000000000000002,1.6996749443881478e-17,0.05447017473949443,0.05014186164989833,0.5103272017180348,0.037829608059034285,27.69428253173828,1.9193951935852285,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
