epoch,value
0,47363.93184205329
1,19589.9519854433
2,5377.529049087345
3,1143.6266288373772
4,408.65893629206147
5,306.68562710089986
6,294.52464696395947
7,290.6330050737205
8,290.1627193495858
9,285.9212450018151
10,284.8370370971715
11,288.42139556455186
12,287.6203750307894
13,285.69627179170743
14,284.21198676639983
15,286.94255009371466
16,285.71622890263103
17,286.83891320495695
18,287.9371110477245
19,284.0805112799842
20,283.8715691439073
21,284.5688157622686
22,284.86332284017254
23,286.80533530375834
24,287.19878740976407
25,286.9387927407405
26,286.38897945291177
27,283.3416053182399
28,283.01355104082035
29,283.5440756762997
30,285.5188655529992
31,286.6445947486551
32,290.1511217230731
33,287.63776592987773
34,284.45805795916675
35,283.38200374472865
36,285.9351912983119
37,286.13066046281097
38,286.41880516484014
39,291.1160871313413
40,286.5908440532646
41,285.74953045361485
42,286.96367166810114
43,286.49887401446017
44,284.6836931491097
45,286.6411833112454
46,286.26323235524654
47,289.45916665638015
48,285.2155590150521
49,281.72990494190844
50,288.05744529489607
51,289.73975271275935
52,308.7541839327836
53,284.4386465088522
54,283.500893461057
55,288.3747723849811
56,299.36875824789934
57,286.8775703673457
58,287.025915209982
59,283.6297030822877
