epoch,value
0,28.497427536010743
1,27.226107788085937
2,26.61199701309204
3,26.366443634033203
4,26.26431195449829
5,26.22106748199463
6,26.180605632781983
7,26.1420912399292
8,26.10331689453125
9,26.066791244506838
10,26.011252964019775
11,25.916319316864012
12,25.764753410339356
13,25.627803367614746
14,25.499811237335205
15,25.384429698944093
16,25.27115491104126
17,25.176162631988525
18,25.15019817352295
19,25.09993386077881
20,25.049009094238283
21,25.02513138961792
22,24.96069546508789
23,24.917858451843262
24,24.84157754135132
25,24.751888626098633
26,24.517042846679686
27,24.290438888549804
28,24.103450424194335
29,23.946120349884033
30,23.82200926589966
31,23.794463020324706
32,23.69367516326904
33,23.608340190887454
34,23.500835777282717
35,23.41820608139038
36,23.379585315704347
37,23.337843029022217
38,23.310134716033936
39,23.321977100372315
40,23.270110900878905
41,23.240480834960938
42,23.25966590499878
43,23.260530708312988
44,23.23414307022095
45,23.173923152923585
46,23.162999362945556
47,23.179078662872314
48,23.169334987640383
49,23.16087233734131
50,23.128446506500246
51,23.12539387512207
52,23.12549493789673
53,23.142584381103518
54,23.12780934524536
55,23.116332786560058
56,23.102402050018313
57,23.08279789352417
58,23.128670291900633
59,23.13914042663574
60,23.13180108642578
61,23.104913852691652
62,23.1150486907959
63,23.10698012161255
64,23.092688899993895
65,23.0668805809021
66,23.029811836242676
67,23.00260079574585
68,22.989244998931884
69,22.944718063354493
70,22.88153840637207
71,22.847744495391847
72,22.78578461074829
73,22.74503702545166
74,22.705780899047852
75,22.688555297851565
76,22.673592212677
77,22.631772060394287
78,22.603710289001466
79,22.603715114593506
80,22.604741870880126
81,22.621579971313476
82,22.61651265716553
83,22.569307640075685
84,22.591477600097654
85,22.60830780029297
86,22.623116851806643
87,22.598716423034666
88,22.566286659240724
89,22.563366565704346
90,22.592431144714354
91,22.599203044891357
92,22.570893215179446
93,22.56693388366699
94,22.57093099975586
95,22.591814628601075
96,22.586501243591307
97,22.572994514465332
98,22.58250679397583
99,22.593567684173586
100,22.59732304763794
101,22.604556735992432
102,22.612009521484374
103,22.614110748291015
104,22.61270708465576
105,22.57231667327881
106,22.598352867126465
107,22.600359672546386
108,22.629849594116212
109,22.62724380874634
110,22.612046173095703
111,22.594569587707518
112,22.611334579467773
113,22.60842975997925
114,22.623401138305663
